	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1792	1792	main-captions	images	2015	877	none	none	a man walks two dogs on leashes down the street	A man walks two dogs in the city.	4.2
2355	2358	main-forum	deft-forum	2014	358	none	none	I agree completely I am hoping he is into a second term of office.	I am hoping he is into a second term of office.	4.0
1006	1006	main-captions	images	2014	8	none	none	An Apple computer sitting on the floor.	A Macintosh computer sitting on the floor.	3.8
1232	1232	main-captions	images	2014	342	none	none	Boy with glasses typing on a computer.	A boy looking at a computer screen.	3.2
4760	4803	main-news	headlines	2014	565	none	none	[Ticker] Fitch upgrades Greek credit rating	Moody's upgrades Greek credit rating	3.4
4639	4682	main-news	headlines	2014	408	none	none	At least 45 killed in Spain train crash	At least 13 killed in triple car bombings in Iraq's Diyala	1.0
5557	5600	main-news	headlines	2016	387	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US ups pressure on Israel as UN demands Gaza truce	US, UN up pressure on Israel over Gaza	4.0
3321	3349	main-news	MSRpar	2012train	613	none	none	OS ANGELES - ''The Hulk'' was a monster at the box office in its debut weekend, taking in a June opening record of $62.6 million.	The Hulk took in $62.6 million at the box office, a monster opening and a new June record.	4.8
3814	3857	main-news	headlines	2013	134	none	none	Strong earthquake hits Mexico	Strong earthquake strikes near Acapulco	3.6
3055	3079	main-news	MSRpar	2012train	185	none	none	People who once thought their blood pressure was fine actually may be well on their way to hypertension under new U.S. guidelines published on Wednesday.	People who once thought their blood pressure was fine actually need to start exercising and eating better, according to new U.S. guidelines published on Wednesday.	3.0
612	612	main-captions	MSRvid	2012train	171	none	none	A person is playing the keyboard.	A boy is playing a key-board.	4.0
1489	1489	main-captions	images	2014	735	none	none	A blue bird perched on a gloved hand.	A bird is perched on a person's gloved hand.	4.4
3912	3955	main-news	headlines	2013	254	none	none	Russians rally against Putin's rule	Tens of thousands rally against Putin's rule (AP)	3.4
626	626	main-captions	MSRvid	2012train	195	none	none	A woman cuts up broccoli.	A woman is cutting broccoli.	5.0
2085	2088	main-forum	deft-forum	2014	88	none	none	But we can't do it without help.	"We can't do it without you."""	3.6
393	393	main-captions	MSRvid	2012test	595	none	none	A group of penguins is walking.	A large amount of penguins are heading to the ocean.	2.8
1897	1897	main-captions	images	2015	1211	none	none	One man and two women dressed in vampire costumes	A man and two women dressed in costumes.	3.4
3854	3897	main-news	headlines	2013	183	none	none	UN envoy in Turkey for talks on Syria	NZ to increase exports to China	0.2
5669	5712	main-news	headlines	2016	1256	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Pro-Palestinian Activists March to UN Headquarters	Pro-Palestinian activists prepare flotilla to break Gaza blockade	2.0
4856	4899	main-news	headlines	2014	683	none	none	'Blade Runner' Pistorius to dispute murder charge	Pistorius cop on seven attempted murder charges	2.0
136	136	main-captions	MSRvid	2012test	200	none	none	A kangroo is eating something.	A kangaroo is eating.	4.8
883	883	main-captions	MSRvid	2012train	569	none	none	A boy is upset playing video games.	Someone is playing a gameboy.	1.75
980	980	main-captions	MSRvid	2012train	714	none	none	The doctor was helping the patient.	Doctors are trying to revive a man.	2.8
787	787	main-captions	MSRvid	2012train	428	none	none	A man dries his hands.	A woman fixes her hair.	0.25
4726	4769	main-news	headlines	2014	527	none	none	Four dead in Indonesia train accident	Five dead as Indonesia train collides with fuel truck	3.4
4046	4089	main-news	headlines	2013	420	none	none	'Scores of bodies' found in Syria	Eight more bodies found on ship	1.4
4181	4224	main-news	headlines	2013	592	none	none	Woman killed by falling debris	When an ally declines	0.0
2097	2100	main-forum	deft-forum	2014	100	none	none	You are a Christian.	Therefore you are not a Christian.	1.4
1640	1640	main-captions	images	2015	434	none	none	Three dogs playing in the snow.	The boy is playing in the sand.	0.8
3060	3084	main-news	MSRpar	2012train	194	none	none	By state law, 911 calls are not public information and were not released.	By law, 911 calls are not public information in Rhode Island.	3.4
283	283	main-captions	MSRvid	2012test	422	none	none	A chimpanzee is hurting a woman.	A man is driving a car.	0.0
1657	1657	main-captions	images	2015	484	none	none	Three dogs standing in snow next to a blue fence.	Three dogs play in the shallows next to a rocky shore.	2.2
2147	2150	main-forum	deft-forum	2014	150	none	none	It doesn't have to be braindead.	I don't have a proposed model.	0.0
3847	3890	main-news	headlines	2013	176	none	none	French Fear New Serial Killer After Murders	Jersey Murder Trial: Killer 'Hearing Voices'	0.8
2696	2711	main-news	MSRpar	2012test	400	none	none	The broader Standard & Poor's 500 Index .SPX gained 3 points, or 0.39 percent, at 924.	The technology-laced Nasdaq Composite Index <.IXIC> rose 6 points, or 0.41 percent, to 1,498.	0.944
665	665	main-captions	MSRvid	2012train	248	none	none	A cartoon woman dives into a pool.	A cartoon woman is diving off a board.	2.8
2156	2159	main-forum	deft-forum	2014	159	none	none	Do you know how many passengers testified or what they said?	How many passengers said they saw an iceberg?	2.4
5103	5146	main-news	headlines	2015	486	none	none	Iran, six global powers sign landmark nuclear deal	Iran, world powers agree nuclear deal	4.6
407	407	main-captions	MSRvid	2012test	616	none	none	Soccer players are kicking a soccer ball into the goal.	A soccer player scores a goal.	3.8
5132	5175	main-news	headlines	2015	556	none	none	US, Afghan govt to hold peace talks with Taliban	Pakistan holds direct talks with Taliban	2.0
1574	1574	main-captions	images	2015	235	none	none	A man sits with fishing poles near a body of water.	A man sits on a rock next to a folding deck chair and a fishing pole.	3.4
432	432	main-captions	MSRvid	2012test	646	none	none	A dog is running on the ground.	A girl is tapping her finger nails.	0.0
5262	5305	main-news	headlines	2015	878	none	none	Pakistan's Musharraf Under Arrest in Bhutto Assassination	Pakistan's Musharraf arrives at court for first time	2.4
4905	4948	main-news	headlines	2014	741	none	none	Kenyan forces caused mall collapse	Official says Kenyan forces caused mall collapse	5.0
2301	2304	main-forum	deft-forum	2014	304	none	none	The entire thing just makes no sense.	See that makes no sense.	4.2
2829	2853	main-news	MSRpar	2012test	613	none	none	Evacuation went smoothly, although passengers weren't told what was going on, Hunt said.	Passengers were evacuated smoothly, although they were not told what was going on, he said.	4.4
3303	3331	main-news	MSRpar	2012train	584	none	none	A key figure in former state Treasurer Paul Silvester's bribery scheme was accused Wednesday of changing his story about Silvester's alleged corrupt dealings with a Boston investment firm.	A key player in former state Treasurer Paul Silvester's corruption scheme testified on Tuesday about kickbacks and bribes Silvester traded for state business.	2.0
1226	1226	main-captions	images	2014	333	none	none	Two guys sit on a couch holding beers with a girl lying on their laps.	Two women watching the street with their bikes to see when they may cross.	0.0
511	511	main-captions	MSRvid	2012train	34	none	none	A woman is brushing some shrimp.	A woman brushes some shrimp.	5.0
381	381	main-captions	MSRvid	2012test	581	none	none	The military officer barked at the recruits.	An officer is talking to recruits.	2.5
5039	5082	main-news	headlines	2015	314	none	none	Nearly nine million people in 'severe debt'	Britain's debt timebomb: Nine million are in 'serious debt'	4.2
3199	3225	main-news	MSRpar	2012train	428	none	none	Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.	Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.	3.333
232	232	main-captions	MSRvid	2012test	344	none	none	A man is selling items.	A man is cleaning the house.	0.8
5492	5535	main-news	headlines	2015	1467	none	none	Chinese envoy rebuts Vietnamese, Philippine accusations over South China Sea	China's Xi tells Vietnam wants peace in South China Sea	3.2
403	403	main-captions	MSRvid	2012test	609	none	none	A woman beats two eggs in a bowl.	A person is mixing ingredients in a bowl.	3.0
3749	3792	main-news	headlines	2013	51	none	none	Egypt votes on final day of presidential election	Polls open in France for presidential election	1.0
2374	2377	main-forum	deft-forum	2014	377	none	none	Originally Posted by Lone Fox You've said that multiple times now.	Originally Posted by Lone Fox And it's not all Iranian related either.	2.2
1392	1392	main-captions	images	2014	580	none	none	A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.	A black headed sheep covered in thick white wool stands in a pasture with other sheep.	0.6
644	644	main-captions	MSRvid	2012train	221	none	none	A little girl is playing a grand piano on stage.	A little girl is playing the piano.	2.6
3585	3628	main-news	deft-news	2014	178	none	none	n.r. mohanty stated that an agreement had been signed between the defense research and development organisation, hindustan aeronautics limited and the indian air force to upgrade india's ageing fleet of mig-27 m aircraft.	mohanty stated that the upgrade will be done soon as it has almost been finalised by the defense research and development organisation, hindustan aeronautics limited and the indian air force.	3.4
1497	1497	main-captions	images	2015	3	none	none	A pair of dogs playing with a purple ball.	Two dogs play with purple football.	4.4
3610	3653	main-news	deft-news	2014	203	none	none	physicist danilov was convicted of selling classified information on space technology to china.	physicist valentin danilov was found guilty of selling classified information on space technology to china.	4.4
463	463	main-captions	MSRvid	2012test	696	none	none	A girl is playing a piano.	A boy is doing push ups.	0.0
772	772	main-captions	MSRvid	2012train	404	none	none	A man does floor exercises.	A man is exercising.	3.6
3669	3712	main-news	deft-news	2014	262	none	none	president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty.	russian president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty due to circumstances that affect the security of the russian federation and require immediate measure.	3.0
147	147	main-captions	MSRvid	2012test	215	none	none	A man is walking slowly across a rope bridge.	A boy is walking across a bridge.	3.0
4197	4240	main-news	headlines	2013	612	none	none	Pak: 20 dead in anti-Islam film protests	25 injured in anti-Islam film protest in Islamabad, Pakistan	2.2
4400	4443	main-news	headlines	2014	121	none	none	Yacimovich urges cabinet to approve Palestinian prisoners release	Israel agrees to free 104 Palestinian prisoners	2.0
2402	2405	main-forum	deft-forum	2014	405	none	none	Where in the world is Ron Paul?	Where in the world is the MEDIA??	0.8
837	837	main-captions	MSRvid	2012train	503	none	none	The man is seasoning the sausages.	The man added seasoning to water in a bowl.	2.4
2234	2237	main-forum	deft-forum	2014	237	none	none	Sometimes I fantasize about having power.	Sometimes I, too, fantasise about bending people before my demented will.	4.2
3109	3135	main-news	MSRpar	2012train	274	none	none	"Is it in the food supply?"" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis."	It's not zero, said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.	1.75
2464	2467	main-news	MSRpar	2012test	33	none	none	It's the first such drill since the September 11 terrorist attacks on New York and Washington.	It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.	4.0
1679	1679	main-captions	images	2015	537	none	none	two puppies playing around in the grass	Two dogs are wrestling in the grass.	4.0
5610	5653	main-news	headlines	2016	839	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US Attorney General Holder resigns	US Attorney general Eric Holder to resign	4.0
2980	3004	main-news	MSRpar	2012train	72	none	none	The nation's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25, 2005.	Wal-Mart has told its top 100 suppliers that they'll need to have radio-frequency ID systems in place for tracking pallets of goods through the supply chain by Jan. 25, 2005.	3.75
4854	4897	main-news	headlines	2014	681	none	none	Hollande 'threatens legal action' after affair allegations	François Hollande threatens legal action over affair claims	4.0
4344	4387	main-news	headlines	2014	49	none	none	Thai opposition party to boycott general election	Thai opposition announces election boycott	4.8
2887	2911	main-news	MSRpar	2012test	690	none	none	The broader Standard & Poor's 500 Index .SPX climbed 10 points, or 1.10 percent, to 943.	The Nasdaq Composite Index .IXIC jumped 43.64 points, or 2.89 percent, to 1,553.73.	1.0
2672	2687	main-news	MSRpar	2012test	370	none	none	This deal makes sense for both companies, Halla said in a prepared statement.	Brian Halla, CEO of NatSemi, claimed the deal made sense for both companies.	3.2
4170	4213	main-news	headlines	2013	579	none	none	Four foreign soldiers killed in Afghan east	2 British soldiers killed in Afghan insider attack	0.8
4107	4150	main-news	headlines	2013	498	none	none	Putin claims victory in Russia's presidential election	Putin claims victory in presidential vote	4.2
1432	1432	main-captions	images	2014	640	none	none	Two animals sitting on a rock.	Two eagles sitting on a long branch.	1.6
3148	3174	main-news	MSRpar	2012train	343	none	none	Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market.	IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.	1.0
1240	1240	main-captions	images	2014	352	none	none	A steam engine comes down a train track near trees.	A train is at a train station.	1.4
1669	1669	main-captions	images	2015	511	none	none	A white dog walking in the snow.	A black and tan dog walking through the snow.	3.0
2377	2380	main-forum	deft-forum	2014	380	none	none	There is simply no winning for Obama among conservatives.	This is rich coming from a conservative.	1.4
1726	1726	main-captions	images	2015	683	none	none	Man standing on top of jagged rocks near the ocean.	A man is standing on top of rocks overlooking the ocean.	4.6
2324	2327	main-forum	deft-forum	2014	327	none	none	That's just not how legal briefs are written.	That just isn't how legal reasoning works.	3.2
119	119	main-captions	MSRvid	2012test	176	none	none	A man is riding a bike.	A man is riding on a horse.	2.0
447	447	main-captions	MSRvid	2012test	675	none	none	A cat rapidly swats a kid in the head.	A cat and a boy play together.	2.6
4948	4991	main-news	headlines	2015	91	none	none	3 Suspects Taken Into Custody in Boston Bombing Case	Boston police say 3 taken into custody in Marathon bombing	4.8
3295	3323	main-news	MSRpar	2012train	573	none	none	For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.	For the full year period ending June 30, 2003, high-speed lines increased by 45 percent.	3.857
3741	3784	main-news	headlines	2013	43	none	none	Australia to establish the world's largest marine reserve	Australia creates world's largest marine reserves	4.4
2901	2925	main-news	MSRpar	2012test	708	none	none	Similar bills passed the House twice but died in the Senate.	Two years ago, the House passed a similar version that floundered in the Senate.	2.75
4505	4548	main-news	headlines	2014	249	none	none	One dead, 11 hurt in LA car chaos	6 dead, 33 hurt in Cotabato blast	1.2
431	431	main-captions	MSRvid	2012test	645	none	none	A woman is slicing meat with a knife.	A man is spreading out dough.	0.417
2141	2144	main-forum	deft-forum	2014	144	none	none	His position is that it is the individual's risk to assume.	His position is the way it is currently.	1.0
693	693	main-captions	MSRvid	2012train	287	none	none	A man is playing guitar.	A cat is playing.	0.4
4550	4593	main-news	headlines	2014	304	none	none	Egypt interior minister survives bomb	Egypt's interior minister survives bomb attack	5.0
3838	3881	main-news	headlines	2013	165	none	none	NATO Condemns Syria's Downing of Turkish Military Jet	NATO strongly condemns Syria's downing of Turkish jet	4.8
4191	4234	main-news	headlines	2013	605	none	none	Canadian Muslims issue fatwa against 'honor killing'	US, Canadian imams issue fatwa against honour killings	3.4
4230	4273	main-news	headlines	2013	651	none	none	Norway memorial honours 77 massacre victims	Norway marks anniversary of massacre	2.8
5552	5595	main-news	headlines	2016	354	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hamas Urges Hizbullah to Pull Fighters Out of Syria	Hamas calls on Hezbollah to pull forces out of Syria	5.0
1230	1230	main-captions	images	2014	338	none	none	A black and white photo of a glass bottle of Coca Cola.	This is a black and white picture of a short squat Coca-cola bottle.	4.2
1162	1162	main-captions	images	2014	233	none	none	Man standing in front of silver train.	Man standing in front of a silver rail car.	4.4
2956	2980	main-news	MSRpar	2012train	43	none	none	The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application.	The vulnerability exists in the way Microsoft's Visual Basic for Applications checks document properties passed to it when a document is opened.	3.8
360	360	main-captions	MSRvid	2012test	535	none	none	A man is riding a bike.	A woman is dancing in the street.	0.2
2603	2612	main-news	MSRpar	2012test	262	none	none	"Prince is replacing Sanford ""Sandy"" Weill, who will remain Citigroup's chairman."	Prince, who heads Citigroup's global corporate and investment bank, is replacing Sanford Weill as CEO.	3.0
1968	1968	main-captions	images	2015	1393	none	none	A dog running along the beach.	Boy and girl running along the beach.	1.4
1535	1535	main-captions	images	2015	142	none	none	The white dog runs across the snow.	A white bear walks along snow-covered ground and casts a shadow on the snow.	1.4
3977	4020	main-news	headlines	2013	338	none	none	Syria demands guarantees, rebels say peace plan doomed	Syria demands written guarantee for troop pullback	3.2
4041	4084	main-news	headlines	2013	413	none	none	Jeremy Hunt distances himself from adviser who 'overstepped the mark'	Jeremy Hunt clings on as SpAd quits over News Corp emails	2.0
713	713	main-captions	MSRvid	2012train	313	none	none	A man laying down and shooting a gun	A man is laying on the ground shooting a rifle.	3.8
2571	2580	main-news	MSRpar	2012test	216	none	none	Ernst & Young has denied any wrongdoing and plans to fight the allegations.	"Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible""."	3.0
3723	3766	main-news	headlines	2013	18	none	none	Putin 'Wins Russian Presidential Election'	Polls open in Russian presidential election	1.0
562	562	main-captions	MSRvid	2012train	101	none	none	The man is walking.	A man is talking.	1.4
1930	1930	main-captions	images	2015	1301	none	none	A man is wind sailing in the ocean.	A dog is running through the ocean.	1.4
3133	3159	main-news	MSRpar	2012train	316	none	none	The Conference Board reported its U.S. Consumer Confidence Index slipped to 83.5 in June from 83.6 in May.	The consumer-confidence index came in at 83.5 in June, down slightly from a revised 83.6 in May, the Conference Board said.	4.667
2061	2064	main-forum	deft-forum	2014	64	none	none	We are all vessels filled with many wonders.	I Want to Rock and Roll by Kiss We are all vessels filled with many wonders.	3.4
5380	5423	main-news	headlines	2015	1170	none	none	Two dead, more trapped in latest Mumbai building collapse	Two are trapped as US building collapses	1.2
547	547	main-captions	MSRvid	2012train	82	none	none	A girl is putting gel in her hair.	A woman is putting gel on her hair.	2.6
3360	3388	main-news	MSRpar	2012train	664	none	none	A few miles further east is Tehuacan, where corn may first have been domesticated 4,000 years ago.	A few miles west are the pyramids of Teotihuacan, where corn may first have been domesticated 4,000 years ago.	3.75
2548	2557	main-news	MSRpar	2012test	182	none	none	It was brazen intimidation to keep people on the reservation, said a Republican who attended but did not want to be named.	It was a brazen attempt at intimidation, said a Republican legislator who attended the meeting.	3.5
2870	2894	main-news	MSRpar	2012test	669	none	none	Michelle Wie chips Sunday during her 1-up victory over Virada Nirapathpongporn in the 27th U.S. Women's Amateur Public Links Championship.	Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.	2.75
2814	2838	main-news	MSRpar	2012test	587	none	none	The settlement includes $4.1 million in attorneys' fees and expenses.	Plaintiffs' attorneys would get $4.1 million of the settlement.	4.5
2163	2166	main-forum	deft-forum	2014	166	none	none	It is mostly just the Dutch.	In fact, it's just the Dutch.	3.6
126	126	main-captions	MSRvid	2012test	187	none	none	A dog is jumping on a trampoline.	A dog bounces on a trampoline.	4.8
1257	1257	main-captions	images	2014	376	none	none	There are several sheared sheep in a pen.	Three white sheep in an enclosure.	2.4
406	406	main-captions	MSRvid	2012test	614	none	none	A woman holds a kangaroo.	A man in a hat sings a song.	0.0
520	520	main-captions	MSRvid	2012train	46	none	none	A man is playing a piano.	A man is playing a guitar.	1.778
3493	3536	main-news	deft-news	2014	86	none	none	jewish-american group the anti-defamation league (adl) published full-page advertisements in swiss and international papers in april 2008 accusing switzerland of funding terrorism through the deal.	the anti-defamation league took out full-page advertisments in swiss and international newspapers earlier in april 2008 accusing switzerland of funding terrorism through the deal.	4.4
1261	1261	main-captions	images	2014	384	none	none	Ten sheep looking at the camera.	A cat on its back looking at the camera.	1.2
5428	5471	main-news	headlines	2015	1299	none	none	North Korea test fires 30 missiles into the sea	N Korea 'fires 100 shells' into the sea	2.8
2711	2726	main-news	MSRpar	2012test	425	none	none	The Ireland Palestine Solidarity Campaign, of which Mr O Muireagáin was a member, welcomed his release.	The Ireland Palestine Solidarity Campaign, of which he was a member, said he was researching a schools exchange project.	2.4
410	410	main-captions	MSRvid	2012test	619	none	none	A man is carrying another man.	A man sprays another man with water from a hose.	0.8
5130	5173	main-news	headlines	2015	546	none	none	Colorado wildfire destroys more than 90 homes as winds worsen	Colorado wildfire may be biggest property destroyer in state history	3.6
1562	1562	main-captions	images	2015	219	none	none	a man wearing a grey jacket standing on the side of a street.	A boy wearing a blue life jacket is holding onto the side of a green boat.	0.6
1975	1975	main-captions	images	2015	1412	none	none	A surfer on a wave.	A surfer is riding a wave.	4.4
943	943	main-captions	MSRvid	2012train	661	none	none	The man talked on the telephone.	Girls are walking on the stage.	0.0
2828	2852	main-news	MSRpar	2012test	612	none	none	U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	3.6
3264	3291	main-news	MSRpar	2012train	525	none	none	They reported symptoms of fever, headache, rash and muscle aches.	Symptoms include a stiff neck, fever, headache and sensitivity to light.	2.333
2645	2654	main-news	MSRpar	2012test	323	none	none	Moore had no immediate comment Tuesday.	Moore did not have an immediate response Tuesday.	4.778
5264	5307	main-news	headlines	2015	883	none	none	Red panda‚Äôs short-lived zoo escape	India‚Äôs march to Mars	0.0
5637	5680	main-news	headlines	2016	1033	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Markets Live: Waiting for China data	Markets Live: China drags	2.0
1824	1824	main-captions	images	2015	990	none	none	A man in red and black is hitting a soccer ball with his head.	A man in a red striped soccer shirt heads a ball.	3.6
401	401	main-captions	MSRvid	2012test	605	none	none	A man making a bed in a hotel.	A man is holding a animal.	0.8
3664	3707	main-news	deft-news	2014	257	none	none	the meeting was 3 days long.	the meetings lasted 2 days.	2.8
2251	2254	main-forum	deft-forum	2014	254	none	none	I think you need to reread what I wrote.	You need to reread what I wrote.	5.0
205	205	main-captions	MSRvid	2012test	299	none	none	A man is playing with frogs	A cat is playing with a camera.	0.75
5598	5641	main-news	headlines	2016	759	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Greece reaches agreement with troika, bailout tranche expected within days	Debt inspectors reach agreement with Greece	3.0
5092	5135	main-news	headlines	2015	460	none	none	Pro-Russians forces enter Ukrainian naval base in Crimea	Crimean forces storm Ukrainian navy headquarters	3.8
1759	1759	main-captions	images	2015	784	none	none	Three dogs in the snow by a fence.	Two dogs drink water in a lake.	1.0
3455	3498	main-news	deft-news	2014	48	none	none	berlin will host top-level meetings in october to save key european arms control treaty conventional forces in europe (cfe).	russia suspended its participation in a key european arms control treaty that governs deployment of troops in europe.	1.8
2143	2146	main-forum	deft-forum	2014	146	none	none	Read More: You have never met anyone that is Pro-Abortion?	You have never met anyone that is Pro-Abortion?	4.8
4237	4280	main-news	headlines	2013	660	none	none	Navy jet crashes into US apartments, pilots eject	U.S. Navy Jet Crashes Into Virginia Apartment Buildings	3.4
3008	3032	main-news	MSRpar	2012train	112	none	none	Joining Boston on Monday were the Massachusetts communities of Watertown, Saugus and Framingham.	Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.	3.0
532	532	main-captions	MSRvid	2012train	59	none	none	A cow is eating grass.	A cow is eating hay.	3.8
2705	2720	main-news	MSRpar	2012test	416	none	none	They made a similar discovery in Houston on another aircraft, Dallas-based Southwest said in a statement.	The airline said a similar discovery was made on the plane in Houston.	3.4
4986	5029	main-news	headlines	2015	183	none	none	Easy Rider star Karen Black dies aged 74	Easy Rider Actress Karen Black Dies Of Cancer	4.2
4668	4711	main-news	headlines	2014	448	none	none	Topless Women Protest Against Berlusconi As He Votes In Election	Bulgaria President Backs Protesters, Opposes Snap Elections	0.6
370	370	main-captions	MSRvid	2012test	556	none	none	Trees are bending in storm.	Trees are hit by very hard winds.	2.667
4396	4439	main-news	headlines	2014	117	none	none	"India gang-rape victim ""struggling against the odds"""	Indian rape victim dies in Singapore hospital	1.8
570	570	main-captions	MSRvid	2012train	111	none	none	A man and a woman are riding on their bicycles.	A man and woman are riding a motorcycle.	2.0
903	903	main-captions	MSRvid	2012train	603	none	none	A man is cutting grass.	A clown is singing.	0.0
3575	3618	main-news	deft-news	2014	168	none	none	the iranian government denied the accusation and insists the nuclear program is for peaceful purposes only.	iran insists that its nuclear program is for peaceful purposes	4.0
1442	1442	main-captions	images	2014	658	none	none	Young woman in riding gear on top of horse.	The woman is riding on the brown horse.	3.8
139	139	main-captions	MSRvid	2012test	203	none	none	A woman is riding a motorized scooter down a road.	A man is riding a motor scooter.	2.2
3196	3222	main-news	MSRpar	2012train	425	none	none	On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.	On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.	3.75
3288	3316	main-news	MSRpar	2012train	564	none	none	ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali.	But at no stage did ONA receive intelligence material indicating that Jemaah Islamiyah was planning to mount an operation in Bali.	4.25
1638	1638	main-captions	images	2015	430	none	none	a woman playing with two young boys at a park	A woman and three kids play at a park.	3.2
2592	2601	main-news	MSRpar	2012test	246	none	none	Four other men who were also charged in June have already pleaded guilty.	Four of the defendants have pleaded guilty to weapons charges and other counts.	3.2
4541	4584	main-news	headlines	2014	293	none	none	Libya abruptly closes its borders with four countries	Libya closes borders, declares martial law in south	3.4
1203	1203	main-captions	images	2014	302	none	none	The headlights on a blue car.	Close up of the headlights on a blue car.	4.2
3638	3681	main-news	deft-news	2014	231	none	none	a siemens spokesman in germany stated to the agence france-presse that siemens was confident about the outcome of the talks to sell the plutonium-processing facility.	a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility.	2.6
4515	4558	main-news	headlines	2014	263	none	none	Stocks soar on Wall St lead	Stocks slump on Wall Street	1.6
198	198	main-captions	MSRvid	2012test	292	none	none	A herd of deer are crossing the street.	A herd of caribou are crossing a road.	3.0
3787	3830	main-news	headlines	2013	101	none	none	'No Evidence' In Afghanistan Massacre Case	US toll in Afghanistan hits 2,000	0.8
3695	3738	main-news	deft-news	2014	288	none	none	the international atomic energy association stated that jordan has agreed to the additional measures.	international atomic energy association is the united nations watchdog.	2.0
3533	3576	main-news	deft-news	2014	126	none	none	indian nationals constitute the largest number of foreign inmates in nepal prisons.	drug traffickers from foreign countries constitute the largest percentage of foreign inmates in nepal.	2.0
2879	2903	main-news	MSRpar	2012test	681	none	none	Kansas City drafted outfielder Chris Lubanski, from Kennedy-Kenrick High School in Pennsylvania, with the fifth pick.	The Royals chose Chris Lubanski, a high school outfielder from Pennsylvania who hit .528, with the fifth pick.	3.4
5367	5410	main-news	headlines	2015	1142	none	none	Syrian opposition agree to landmark peace talks	Syria opposition pressed to attend talks	3.0
4576	4619	main-news	headlines	2014	336	none	none	US State Department faulted over Benghazi	State Dept security chief resigns after Benghazi	2.4
2451	2454	main-news	MSRpar	2012test	8	none	none	In afternoon trading in Europe, France's CAC-40 advanced and Britain's FTSE 100 each gained 0.7 percent, while Germany's DAX index rose 0.6 percent.	In Europe, France's CAC-40 rose 1.3 percent, Britain's FTSE 100 declined 0.2 percent and Germany's DAX index gained 0.6 percent.	2.0
4388	4431	main-news	headlines	2014	107	none	none	Mexican singer Jenni Rivera believed killed in plane crash	Jenni Rivera, Mexican music star, dies in plane crash	3.4
3822	3865	main-news	headlines	2013	144	none	none	Panetta says Afghanistan role to shift from combat in 2013	Panetta: Afghanistan Tops NATO Conference Topics	1.6
4350	4393	main-news	headlines	2014	58	none	none	George W. Bush warns against bitter immigration debate	George W Bush weighs into immigration debate	3.0
711	711	main-captions	MSRvid	2012train	311	none	none	A man is talking on the phone.	A man is talking.	3.2
2528	2537	main-news	MSRpar	2012test	143	none	none	These are dark days for our industry, Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.	These are dark days for our industry, the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said.	3.5
3954	3997	main-news	headlines	2013	308	none	none	Clinton warns Kenya of cost of election violence	Clinton warns Kenya on repeat of 2007 vote chaos	2.8
3350	3378	main-news	MSRpar	2012train	650	none	none	The volatile mix could drag the session beyond the four days allotted by Bush, said Senate President Jim King.	The Senate might support capping noneconomic damages beyond the $250,000 Gov. Jeb Bush proposes, said Senate President Jim King.	2.75
