	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2658	2673	main-news	MSRpar	2012test	352	none	none	Gillette shares rose $1.45, or 4.5 percent, to $33.95 in afternoon New York Stock Exchange trading.	Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.	2.0
5592	5635	main-news	headlines	2016	717	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russian parliament allows Putin to use military in Ukraine	President Obama warns Russia to stay out of Ukraine	1.0
4789	4832	main-news	headlines	2014	602	none	none	Tornadoes rip through Midwest, killing 6 and devastating neighborhoods	Tornadoes, damaging storms hit U.S. Midwest, killing 5	3.2
1173	1173	main-captions	images	2014	251	none	none	A girl in riding gear sits atop a brown horse.	A girl in a red shirt is riding a brown horse.	4.0
5476	5519	main-news	headlines	2015	1421	none	none	India, China ink border pact; 8 other agreements	India, China ink agreement on trans-border rivers	3.8
3720	3763	main-news	headlines	2013	14	none	none	Syrian rebels move command from Turkey to Syria	Free Syrian Army moves headquarters from Turkey to Syria	3.8
2171	2174	main-forum	deft-forum	2014	174	none	none	If you haven't made any claims, then just say so.	I haven't made any claims.	2.4
3605	3648	main-news	deft-news	2014	198	none	none	the south african government maintains very good relations with the united states government.	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.	1.2
1369	1369	main-captions	images	2014	543	none	none	two motorbikes on a dirt track.	Two dirt bikers riding over dirt hill.	3.6
1644	1644	main-captions	images	2015	451	none	none	A dog with a red toy in it's mouth.	A brown dog is carrying a stick in its mouth.	2.2
3596	3639	main-news	deft-news	2014	189	none	none	president putin stated that russia would take countermeasures.	putin warned that russia would take retaliatory actions.	4.4
4675	4718	main-news	headlines	2014	458	none	none	Egypt announces arrest of 1,004 Muslim Brotherhood supporters	Egypt orders arrest of Brotherhood chief Badie	1.8
3634	3677	main-news	deft-news	2014	227	none	none	iran lies on a major drug route between afghanistan and europe and the persian gulf states.	iran lies on a major drug trafficking route between afghanistan and europe, as well as the persian gulf states.	4.8
4406	4449	main-news	headlines	2014	131	none	none	Man arrested after police officer shot in Leeds	Navy panel urges ouster of officer who faked death	0.4
4768	4811	main-news	headlines	2014	576	none	none	Kenyan police arrest key Al-Shabaab recruiter, financier	Kenya: Pair Arrested By Anti-Terror Police	3.2
3345	3373	main-news	MSRpar	2012train	644	none	none	With the Expose feature, all open windows shrink to fit on the screen but are still clear enough to identify.	With the Expose (ex-poh-SAY) feature, all the open windows on the desktop immediately shrink to fit on the screen but are still clear enough to identify.	4.4
5003	5046	main-news	headlines	2015	223	none	none	China stock index futures close lower -- April 23	China stock index futures close higher -- Dec. 4	2.2
908	908	main-captions	MSRvid	2012train	612	none	none	A woman is cutting scallions.	A woman falls on a sand castle.	0.0
4765	4808	main-news	headlines	2014	572	none	none	Pope Francis condemns global indifference to suffering	Pope Francis commemorates dead migrants at Lampedusa	1.4
759	759	main-captions	MSRvid	2012train	375	none	none	A man is cutting a snake to cook.	A woman is cutting meat.	2.0
4125	4168	main-news	headlines	2013	520	none	none	George Zimmerman 'to be charged' with killing Trayvon Martin	George Zimmerman to be charged in Trayvon Martin case, official says	4.0
170	170	main-captions	MSRvid	2012test	250	none	none	Medics transport a patient on a stretcher.	A doctor rushes a patient on a stretcher.	3.4
4306	4349	main-news	headlines	2014	3	none	none	6.8 quake strikes off Solomon Islands	Magnitude 6.3 quake strikes off Solomon Islands: USGS	3.2
854	854	main-captions	MSRvid	2012train	526	none	none	A woman is reading a lifestyle magazine.	A woman is slicing a meat into pieces.	0.5
77	77	main-captions	MSRvid	2012test	114	none	none	A monkey pushes another monkey.	The monkey pushed the other monkey.	4.8
353	353	main-captions	MSRvid	2012test	526	none	none	A man is taking some math classes.	A man is rinsing a steak.	0.0
1670	1670	main-captions	images	2015	513	none	none	The white and brown dog runs across the grass.	Three dogs are running on the grass.	3.2
2538	2547	main-news	MSRpar	2012test	161	none	none	Oracle shares fell 27 cents, or 2 percent, to $13.09.	Oracle shares also rose on the news, up 15 cents to $13.51 on the Nasdaq.	1.6
3682	3725	main-news	deft-news	2014	275	none	none	the international atomic energy agency has no access to people, documents, sites.	the international atomic energy agency is based in	1.2
5475	5518	main-news	headlines	2015	1414	none	none	Fire in Beijing kills 10	Fire in Beijing kills ten	5.0
1554	1554	main-captions	images	2015	196	none	none	A little girl walks on a boardwalk with blue domes in the background.	A man going over a jump on his bike with a river in the background	0.0
5368	5411	main-news	headlines	2015	1145	none	none	Poverty stats doubt Modi's development claims	GM to start taking recall compensation claims Aug 1	0.0
3549	3592	main-news	deft-news	2014	142	none	none	the cfe treaty was established in 1990.	the treat was originally signed in 1990.	3.2
567	567	main-captions	MSRvid	2012train	108	none	none	A man is playing two pianos.	A cat is playing a piano.	1.6
4983	5026	main-news	headlines	2015	176	none	none	Swiss vote on highest minimum wage	Swiss cast ballots on world's highest minimum wage	4.6
838	838	main-captions	MSRvid	2012train	504	none	none	A clown is singing and people are dancing.	A clown is singing.	3.0
3828	3871	main-news	headlines	2013	152	none	none	Rupert Murdoch: I was the victim of a cover up	Rupert Murdoch set for second day of grilling	1.2
3168	3194	main-news	MSRpar	2012train	383	none	none	The American Stock Exchange biotech index .BTK surged 5 percent.	The Philadelphia Stock Exchange's semiconductor index .SOXX jumped 6.10 percent.	1.4
4159	4202	main-news	headlines	2013	564	none	none	Sri Lanka seek one-day revival against Pakistan	Senior journalist killed in Pakistan	0.6
3563	3606	main-news	deft-news	2014	156	none	none	dutch national research institute tno carried out chemical weapons experiments for the dutch defense ministry during the 1950s.	a hp/detijd journalist learned about tno's chemical weapons experiments from the defense ministry's archives.	2.6
2906	2930	main-news	MSRpar	2012test	716	none	none	Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects, the official said.	They include two Kuwaitis and six Palestinians with Jordanian passports, and the remainder are Iraqis and Saudis, the official said.	3.0
4879	4922	main-news	headlines	2014	712	none	none	Building collapses in India; 25 feared trapped	India building collapse kills 14; dozens trapped	3.0
4454	4497	main-news	headlines	2014	185	none	none	Egypt's leader imposes state of emergency in 3 cities	Egypt president declares state of emergency in three cities	5.0
5334	5377	main-news	headlines	2015	1050	none	none	China yuan strengthens to 6.1184 against USD Tuesday	China yuan weakens to 6.1510 against USD	1.8
2128	2131	main-forum	deft-forum	2014	131	none	none	So, you actually believe every word of what Terral wrote?	GL, Terral Hi Corn: So, you actually believe every word of what Terral wrote?	4.2
1138	1138	main-captions	images	2014	201	none	none	A women sitting in a chair at Christmas holding make up.	A train sitting on the tracks in a train yard.	0.0
55	55	main-captions	MSRvid	2012test	81	none	none	A man is playing the guitar.	A man is playing the drums.	1.556
2828	2852	main-news	MSRpar	2012test	612	none	none	U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	3.6
486	486	main-captions	MSRvid	2012test	738	none	none	A man is smoking.	The man sat in his suit and smoked.	4.0
177	177	main-captions	MSRvid	2012test	262	none	none	The cats are playing with each other.	Two cats are fighting each other.	2.6
1773	1773	main-captions	images	2015	827	none	none	A man with long hair is looking through a camera.	A woman stands against a wall near a video camera.	1.0
5541	5584	main-news	headlines	2016	255	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Thai army declares martial law	Thailand's army declares martial law, denies coup	3.0
3660	3703	main-news	deft-news	2014	253	none	none	iraq has been lobbying for the security council to stop using the country's oil revenue to pay compensation to victims of the 1991 gulf war and the salaries of the united nations monitoring, verification and inspection commission inspectors and to have all money remaining in the united nation's oil-for-food accounts transferred to the government's development fund.	iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.	4.0
3680	3723	main-news	deft-news	2014	273	none	none	the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering and allegedly used proceeds to fund terrorist groups in chechnya.	the dans stated the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering.	3.0
3544	3587	main-news	deft-news	2014	137	none	none	the united states and other nato members have refused to ratify the amended treaty.	the united states and other nato members have refused to do ratify the updates cfe.	3.2
3179	3205	main-news	MSRpar	2012train	400	none	none	This is an easy case in my view and wholly without merit, both factually and legally.	This case is wholly without merit, both factually and legally, Judge Denny Chin scoffed.	3.25
1690	1690	main-captions	images	2015	563	none	none	Two dogs fighting in the snow.	Two dogs playing in the snow.	2.6
1655	1655	main-captions	images	2015	481	none	none	A dog leaps off a dock and into the water.	The black dog leaps off the dock and into the water.	4.0
3598	3641	main-news	deft-news	2014	191	none	none	brazil's strategic affairs minister roberto mangabeira unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.	unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.	3.8
2815	2839	main-news	MSRpar	2012test	588	none	none	Three no votes would kill it for now.	It would take three votes to kill the ACC's expansion.	3.667
5457	5500	main-news	headlines	2015	1380	none	none	Ukraine leader pledges crisis talks	Ukraine Leader Pledges Crisis Talks	5.0
2252	2255	main-forum	deft-forum	2014	255	none	none	lets assume we have % white and % black.	Imagine a place that's % white and % black.	3.77777777777778
5403	5446	main-news	headlines	2015	1232	none	none	Boston bombing suspect to appear in court	Boston bombing suspect buried	1.2
1846	1846	main-captions	images	2015	1068	none	none	A girl jumping rope on a sidewalk near a parking garage.	A girl jumping rope on a sidewalk with a parking garage to the left.	4.4
4807	4850	main-news	headlines	2014	622	none	none	Costa Concordia captain to be tried for manslaughter	Costa Concordia survivors detail experience one year later	1.2
4657	4700	main-news	headlines	2014	435	none	none	Islamists kill 21 in suicide attacks in Niger	Car bombs kill 20 in Turkish town near Syrian border	1.0
3203	3229	main-news	MSRpar	2012train	433	none	none	A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.	Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.	3.6
322	322	main-captions	MSRvid	2012test	483	none	none	A man is mowing grass.	A man is busting concrete.	0.833
2475	2478	main-news	MSRpar	2012test	50	none	none	In 2001 and 2002, wire transfers from 4 of the company's 40 accounts totaled more than $3.2 billion, prosecutors said.	Wire transfers from four of the 40 accounts open at Beacon Hill totaled more than $3.2 billion from 2001 to 2002, Morgenthau said.	3.8
1306	1306	main-captions	images	2014	446	none	none	A close-up of a black train engine.	Close up of a white sheep with a black head.	0.0
4015	4058	main-news	headlines	2013	383	none	none	Beef burger mix recalled over salmonella concerns	Choc powder recalled over salmonella concerns	1.0
772	772	main-captions	MSRvid	2012train	404	none	none	A man does floor exercises.	A man is exercising.	3.6
966	966	main-captions	MSRvid	2012train	697	none	none	The girl danced in front of the bonfire.	A woman is dancing to music standing near a bonfire.	2.75
1277	1277	main-captions	images	2014	406	none	none	A room with several computers and pictures on the wall.	A home office with three computer monitors and other equipment on a desk.	2.8
5623	5666	main-news	headlines	2016	942	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Mali hunts jihadist nightclub killers	Militants attack UN as Mali hunts jihadist nightclub killers	3.0
3676	3719	main-news	deft-news	2014	269	none	none	iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in	iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.	3.6
3079	3105	main-news	MSRpar	2012train	235	none	none	Monkeypox is usually found only in central and western Africa.	Prairie dogs, usually found in southwestern and western states, aren’t indigenous to Wisconsin.	0.25
3253	3280	main-news	MSRpar	2012train	507	none	none	Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.	Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.	4.0
3043	3067	main-news	MSRpar	2012train	168	none	none	The Federal Trade Commission (FTC) asked Congress today for additional authority to fight unwanted Internet spam, which now accounts for up to half of all e-mail traffic.	The Federal Trade Commission asked Congress yesterday for broader powers to attack the rapidly growing problem of spam, which new studies show accounts for half of all e-mail traffic.	5.0
5588	5631	main-news	headlines	2016	695	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Ten rescued off Waterford, Dublin coasts	Six rescued after boat capsizes in Dublin Bay	3.0
1623	1623	main-captions	images	2015	383	none	none	The man in the backpack looks to his left.	An adult male wearing a backpack walks and looks to the left.	3.8
336	336	main-captions	MSRvid	2012test	501	none	none	A man is playing a guitar.	A woman is cutting vegetable.	0.0
2609	2618	main-news	MSRpar	2012test	270	none	none	The center's president, Joseph Torsella, was struck on the head but was able to walk to an ambulance.	National Constitution Center President Joseph Torsella was hit in the head and knocked to his knees.	3.333
4822	4865	main-news	headlines	2014	640	none	none	US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria	U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria	4.8
3898	3941	main-news	headlines	2013	237	none	none	French Socialist Party wins parliament victory	French Socialists win absolute parliament majority	3.8
5375	5418	main-news	headlines	2015	1160	none	none	Gunmen kill nine foreigners in Pakistan	Gunmen kill nine tourists in Pakistan	4.8
2794	2818	main-news	MSRpar	2012test	559	none	none	We think they have the right to choose.	We think PeopleSoft customers deserve the right to choose, Ellison said.	3.0
1497	1497	main-captions	images	2015	3	none	none	A pair of dogs playing with a purple ball.	Two dogs play with purple football.	4.4
1594	1594	main-captions	images	2015	288	none	none	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.	4.0
4017	4060	main-news	headlines	2013	385	none	none	First significant gas found offshore Kenya	Raiders kill 38 in latest land clashes in Kenya	0.8
4593	4636	main-news	headlines	2014	356	none	none	Destruction of Syria's chemical weapons begins	Destruction of Syria's Chemical Weapons Could Prove Difficult	2.8
642	642	main-captions	MSRvid	2012train	217	none	none	The man is playing the guitar.	The man is playing with a skull.	1.0
3859	3902	main-news	headlines	2013	188	none	none	Mali future interim president readies to take office	Pope rips into dissident priests on celibacy	0.0
3385	3413	main-news	MSRpar	2012train	697	none	none	A soldier was killed Monday and another wounded when their convoy was ambushed in northern Iraq.	On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.	2.0
5322	5365	main-news	headlines	2015	1024	none	none	Strong new quake hits shattered Pak region	Powerful new earthquake hits shattered Pakistan region	5.0
4973	5016	main-news	headlines	2015	156	none	none	Death toll in Lebanon bombings rises to 47	1 suspect arrested after Lebanon car bombings kill 45	2.8
775	775	main-captions	MSRvid	2012train	410	none	none	The woman is putting makeup on the man.	A woman is painting the face of a man.	2.8
2110	2113	main-forum	deft-forum	2014	113	none	none	religious fiction Isn't that redundant and repetetive?	Isn't that redundant and repetetive?	3.2
2344	2347	main-forum	deft-forum	2014	347	none	none	The Infestation posts.	The mosquitoes posts.	1.8
913	913	main-captions	MSRvid	2012train	618	none	none	A person is stirring rice.	A woman is cracking an egg.	1.0
4012	4055	main-news	headlines	2013	380	none	none	Nadal tops Djokovic for 7th French Open title	Tennis: Nadal defeats Djokovic for Monte Carlo title	3.2
2855	2879	main-news	MSRpar	2012test	652	none	none	Prior to joining Kodak, Palumbo worked for Procter & Gamble Corp., where he managed products such as Folgers and Pantene shampoo.	Prior to joining Eastman Kodak, Mr. Palumbo held senior marketing positions for Procter & Gamble.	3.75
3187	3213	main-news	MSRpar	2012train	412	none	none	GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.	GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.	4.0
1561	1561	main-captions	images	2015	213	none	none	A girl is wearing a purple sash and matching skirt.	A group of girls stands wearing jean skirts and superman shirts.	1.6
4855	4898	main-news	headlines	2014	682	none	none	Iranian exiles report deaths in Iraq camp	At least 47 Iranian exiles killed at Iraq's Camp Ashraf	3.0
5524	5567	main-news	headlines	2016	134	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hosni Mubarak retrial adjourned until 8 June	Mubarak retrial adjourned to June	4.0
4687	4730	main-news	headlines	2014	474	none	none	Egypt swears in new interim leader	Egypt army cracks down on Brotherhood	0.6
3601	3644	main-news	deft-news	2014	194	none	none	indian defense ministry has increased spending on defense purchases.	indian defense ministry has increased defense spending for new purchases by 33 percent.	3.6
5401	5444	main-news	headlines	2015	1225	none	none	FBI audio expert testifies in Zimmerman trial	Jury selection begins in Zimmerman's trial	1.4
3667	3710	main-news	deft-news	2014	260	none	none	north korean officials are suspected of building nuclear weapons.	north korea is currently in the process of dismantling its nuclear weapons program.	2.0
321	321	main-captions	MSRvid	2012test	482	none	none	A woman is deboning a fish.	A man catches a fish.	1.25
2170	2173	main-forum	deft-forum	2014	173	none	none	More factchecking: I don't know why anyone is making a fuss over the $, bet.	I don't know why anyone is making a fuss over the $, bet.	4.4
308	308	main-captions	MSRvid	2012test	460	none	none	A person is cutting a meat.	A person riding a mechanical bull	0.0
3506	3549	main-news	deft-news	2014	99	none	none	amnesty international is a rights group based in london.	the international institute for strategic studies is located in london.	1.4
4131	4174	main-news	headlines	2013	526	none	none	UN report says both sides in Syria abuse rights	NATO leader plays down risk of Turkey-Syria clash	1.0
354	354	main-captions	MSRvid	2012test	527	none	none	Animals are playing in water.	Two men are playing ping pong.	0.0
2707	2722	main-news	MSRpar	2012test	418	none	none	With the power back on, state workers headed back to their jobs Friday morning.	Pataki said if power was restored, state workers would be back on the job Friday morning.	2.6
438	438	main-captions	MSRvid	2012test	657	none	none	Two Sumo ringers are fighting each other.	A man rides a water toy in the water.	0.0
1939	1939	main-captions	images	2015	1325	none	none	A woman sits alone against a brick wall	A woman is walking with a red bag.	1.2
1393	1393	main-captions	images	2014	583	none	none	A man in a black uniform on a white horse.	A man in a tux on a white horse.	3.6
2211	2214	main-forum	deft-forum	2014	214	none	none	I thought that was mostly just the Dutch.	It is mostly just the Dutch.	4.0
4395	4438	main-news	headlines	2014	116	none	none	S.Korea proposes 'final' N.Korea talks over Kaesong	North Korea proposes high-level talks with US	1.0
671	671	main-captions	MSRvid	2012train	254	none	none	A man is speaking on a stage.	A man is speaking at a podium.	3.4
4259	4302	main-news	headlines	2013	689	none	none	Spain jobless rate hits new high	Spain's jobless claims hit new high	4.2
248	248	main-captions	MSRvid	2012test	371	none	none	The man played his guitar.	A man is playing a guitar.	3.75
1994	1994	main-captions	images	2015	1486	none	none	A person is squeezing through an opening in the rock face.	A medium sized brown dog is running through an open white wooded area.	0.0
3626	3669	main-news	deft-news	2014	219	none	none	if india blames foreign militants it is part of its propaganda to mislead the international community.	abe urged more assertive foreign policy for japan and the international community.	1.2
4310	4353	main-news	headlines	2014	7	none	none	Death toll rises in Russia plane crash	Death toll rises to 39 in Italy coach crash	0.0
3831	3874	main-news	headlines	2013	156	none	none	Nissan to sell steer-by-wire cars	Nissan to offer steer-by-wire systems in some Infiniti cars	4.0
4529	4572	main-news	headlines	2014	279	none	none	Thousands protest gay marriage	Thousands protest gay marriage in Paris	3.6
2213	2216	main-forum	deft-forum	2014	216	none	none	Let's let this play out in court.	Nothing is stopping this thing from playing out in court.	3.8
68	68	main-captions	MSRvid	2012test	104	none	none	A man is dancing.	A man is talking.	0.6
1256	1256	main-captions	images	2014	375	none	none	Two dairy cows drinking from a pond.	Two cows are drinking from a pond.	4.6
825	825	main-captions	MSRvid	2012train	487	none	none	The man drilled holes into the wood.	A man drills wood.	4.2
1526	1526	main-captions	images	2015	109	none	none	A young girl with glasses sits and holds two American flags.	A girl in glasses is looking over two American flags near a wooded area.	2.6
5574	5617	main-news	headlines	2016	569	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	UN warns of plight of women, children in Syria's Homs	UNICEF calls for immediate safe access to women, children in Homs	3.0
4237	4280	main-news	headlines	2013	660	none	none	Navy jet crashes into US apartments, pilots eject	U.S. Navy Jet Crashes Into Virginia Apartment Buildings	3.4
1422	1422	main-captions	images	2014	628	none	none	Two women are sitting in a cafe.	Two men catching a fish in a swamp.	0.0
2130	2133	main-forum	deft-forum	2014	133	none	none	I know I'd hate to be him.	I'd hate to be him too.	4.4
3314	3342	main-news	MSRpar	2012train	600	none	none	He said the FDA was hoping Congress and the courts would bring clarity to the situation and some financial relief to consumers.	He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.	4.0
4328	4371	main-news	headlines	2014	27	none	none	North Korea Postpones Family Reunions with South	North Korea 'postpones' family unions with South Korea	5.0
1820	1820	main-captions	images	2015	979	none	none	A dog in the snow.	Two dogs in snow.	3.0
2593	2602	main-news	MSRpar	2012test	248	none	none	The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel, as were schools, and much of the region's transportation network was slowed.	In the aftermath of Hurricane Isabel, federal and local governments remained shut down, as did schools and many businesses.	3.25
5642	5685	main-news	headlines	2016	1086	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	CCTV of gunmen in Tunisia museum attack	19 killed in Tunis museum attack	1.0
895	895	main-captions	MSRvid	2012train	592	none	none	A dog is opening a fridge.	A dog closes a refrigerator door.	1.75
2229	2232	main-forum	deft-forum	2014	232	none	none	Irreligion that does that I have a problem.	Religion that doesn't do that I don't have a problem with.	1.6
1758	1758	main-captions	images	2015	783	none	none	A black dog running in the snow.	A black dog running on a beach.	1.8
965	965	main-captions	MSRvid	2012train	696	none	none	A man is adding oil to a pot.	A dog is catching a fish in a river.	0.2
4025	4068	main-news	headlines	2013	396	none	none	Iconic science fiction writer Ray Bradbury dies at 91	Science fiction legend Ray Bradbury dead at 91	4.8
1303	1303	main-captions	images	2014	443	none	none	A pug dog wits on a yellow chair next to a green dumpster.	A bulldog sitting on a yellow chair beside a large waste receptacle.	3.2
4013	4056	main-news	headlines	2013	381	none	none	Childcare costs rise by nearly 6%	Childcare 'costing £15,000 a year'	3.0
2353	2356	main-forum	deft-forum	2014	356	none	none	I absolutely do believe there was an iceberg in those waters.	I don't believe there was any iceberg at all anywhere near the Titanic.	1.2
4933	4976	main-news	headlines	2015	53	none	none	Snowden Hits Hurdles in Search for Asylum	Snowden's hits hurdles in search for asylum	5.0
401	401	main-captions	MSRvid	2012test	605	none	none	A man making a bed in a hotel.	A man is holding a animal.	0.8
3071	3097	main-news	MSRpar	2012train	220	none	none	Ridge said no real explosives or harmful devices will be used in the exercise.	Ridge said that no actual explosives or other harmful substances will be used.	4.6
450	450	main-captions	MSRvid	2012test	680	none	none	A man is patting an alligator on the mouth.	A person is dumping chopped vegetables into a pot on the stove.	0.0
4236	4279	main-news	headlines	2013	659	none	none	Al-Qaida says it captures 70 Yemeni soldiers in Abyan's battle	Al Qaeda clashes, blasts kill 35 soldiers in Yemen	1.4
619	619	main-captions	MSRvid	2012train	183	none	none	A man is playing keyboard.	A man is playing guitar.	1.8
2710	2725	main-news	MSRpar	2012test	424	none	none	On Saturday, the International Committee of the Red Cross said it was temporarily closing its offices in Baghdad and Basra.	The International Committee of the Red Cross, fearful for the safety of its staff operating in Iraq, announced it was temporarily shutting its offices in Baghdad and Basra.	3.4
4663	4706	main-news	headlines	2014	442	none	none	Facebook earnings jump 63% as mobile ads accelerate	Facebook profits jump as user base expands	3.4
4778	4821	main-news	headlines	2014	586	none	none	7 killed in monster truck crash	6 killed in Mexico ‘monster truck’ crash	3.2
931	931	main-captions	MSRvid	2012train	641	none	none	The man sang on stage into the microphone.	A man in a suit is standing at a microphone and singing.	3.5
3390	3433	main-news	MSRpar	2012train	724	none	none	He'll be swept over any minute or just die of the cold, Moriarty thought.	"From the top of the embankment, Moriarty thought, ""He'll be swept over any minute or just die of the cold."""	4.0
3078	3104	main-news	MSRpar	2012train	234	none	none	The Dow Jones industrial average .DJI edged up 13.33 points, or 0.15 percent, to 9,196.55.	The Dow Jones industrial average <.DJI> was off 7.75 points, or 0.08 percent, at 9,175.47.	2.5
3871	3914	main-news	headlines	2013	202	none	none	Mubarak faces verdict in murder trial	Mubarak's sons face new charges of insider trading	1.4
1145	1145	main-captions	images	2014	210	none	none	A living room with a dining table in the background.	A living room with large sofas and a dining table in the background.	3.6
4026	4069	main-news	headlines	2013	397	none	none	Egypt presidential election May 23-24	US presidential election 2012	0.6
950	950	main-captions	MSRvid	2012train	672	none	none	A man dives off of a cliff.	A man is riding a motorcycle.	0.667
2972	2996	main-news	MSRpar	2012train	61	none	none	The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks.	An audiotape aired last week by the Arab al-Jazeera television network may be the strongest evidence yet that Saddam survived the war.	1.8
1732	1732	main-captions	images	2015	704	none	none	Two dogs running down a beach.	two dogs running on the beach	4.8
5333	5376	main-news	headlines	2015	1045	none	none	Israel's Peres urges return to peace talks	Gonsalves keeps up pressure on Dom Rep	0.2
3198	3224	main-news	MSRpar	2012train	427	none	none	According to law enforcement officials, the person arrested was a known sophisticated hacker.	According to law enforcement officials, the individual decrypted passwords on the server.	2.667
2490	2493	main-news	MSRpar	2012test	74	none	none	Sovereign's shares lost 74 cents, or 4.5%, to $15.68.	Sovereign shares closed on the New York Stock Exchange at $15.68, down 74 cents, or 4.5 percent.	4.0
479	479	main-captions	MSRvid	2012test	722	none	none	A man is playing a wooden flute while several other men play bongo drums.	A man is playing a flute.	3.25
2186	2189	main-forum	deft-forum	2014	189	none	none	You need to make up your mind.	You need to polish up on your logic skills.	0.6
2187	2190	main-forum	deft-forum	2014	190	none	none	The one that has  walks home afterwards and goes to sleep.	The one that has three walks home and beats his wife.	1.4
480	480	main-captions	MSRvid	2012test	724	none	none	A person is petting a monkey.	A man is holding a slow loris.	1.2
3997	4040	main-news	headlines	2013	360	none	none	Romney, Paul vie for Maine caucus win	Romney has narrow Maine caucus win	2.8
3431	3474	main-news	deft-news	2014	24	none	none	russian officials have called for a conference on the conventional forces in europe treaty to discuss ratification of the amended treaty.	antonov spoke the day before a conference on the conventional forces in europe treaty.	3.2
2939	2963	main-news	MSRpar	2012train	15	none	none	Swartz, indicted in February, had argued that New Hampshire was the wrong place to charge him.	Swartz had sought to have the charges dismissed, saying New Hampshire was the wrong place to charge him.	3.4
960	960	main-captions	MSRvid	2012train	688	none	none	A woman cuts up a vegetable.	A woman is slicing egg plant.	2.25
555	555	main-captions	MSRvid	2012train	91	none	none	A woman is cutting an onion.	A man is chopping an onion.	2.0
3906	3949	main-news	headlines	2013	246	none	none	Sony reports record annual loss	Sony forecasts record annual loss of $6.4bn	3.6
2800	2824	main-news	MSRpar	2012test	567	none	none	Authorities in Ohio, Indiana and Michigan have searched for the bodies.	So far, authorities also have searched areas in Pennsylvania, Ohio, Indiana, and Michigan.	2.8
1211	1211	main-captions	images	2014	317	none	none	A bird is flapping its wings in the water.	A large black bird is sitting in the water.	3.2
981	981	main-captions	MSRvid	2012train	715	none	none	Some is grating onion into water.	A person grates a potato into a bowl.	1.5
1640	1640	main-captions	images	2015	434	none	none	Three dogs playing in the snow.	The boy is playing in the sand.	0.8
2751	2775	main-news	MSRpar	2012test	491	none	none	Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday, as did Mills.	Mr. Mills declined to comment yesterday, saying that he never discussed personnel matters.	3.0
2271	2274	main-forum	deft-forum	2014	274	none	none	Democracy is a threat to liberty.	Democracy has nothing to do with liberty.	1.8
4428	4471	main-news	headlines	2014	155	none	none	Egyptian court considers Mubarak’s release	Egypt court orders release of Mubarak	3.4
