	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4475	4518	main-news	headlines	2014	208	none	none	North Korea's third test brings it closer to nuclear power status	NATO says North Korea nuclear test is grave threat to world peace	2.2
3414	3457	main-news	deft-news	2014	7	none	none	ingo kober stated there is larger interest in intellectual property rights now than 20 or 30 years ago.	ingo kober stated that some nations had stronger intellectual property rights than others.	2.0
317	317	main-captions	MSRvid	2012test	477	none	none	An elderly woman is pouring oil into a frying pan.	A tied man is putting into water.	0.0
1314	1314	main-captions	images	2014	459	none	none	A black train moves down the tracks.	A train traveling down the tracks.	4.0
5047	5090	main-news	headlines	2015	340	none	none	Israeli teens missing in West Bank	Israel finds bodies of three missing teens in West Bank	2.8
1276	1276	main-captions	images	2014	405	none	none	A black and tan dog looks at a black sheep.	A black dog looking at a brown sheep in a pen.	3.0
452	452	main-captions	MSRvid	2012test	684	none	none	A woman is stirring two eggs in a glass bowl.	A young girl is singing on a stage.	0.0
3393	3436	main-news	MSRpar	2012train	731	none	none	Benchmark Treasury 10-year notes gained 17/32, yielding 4.015 percent.	The benchmark 10-year note was recently down 17/32, to yield 4.067 percent.	2.75
306	306	main-captions	MSRvid	2012test	457	none	none	The boy is riding a tricycle.	A woman is riding a water scooter.	1.25
2519	2528	main-news	MSRpar	2012test	132	none	none	Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.	LendingTree shares rose 43 percent, or $6.31, to $21, more than doubling in the last two months.	2.75
253	253	main-captions	MSRvid	2012test	378	none	none	A woman is sewing on a machine.	A woman is breading some meat.	0.6
2911	2935	main-news	MSRpar	2012test	721	none	none	Outside the court, Sriyanto, who faces up to 25 years' jail, denied he had done anything wrong.	Outside the court, Sriyanto denied to The Age that he had done anything wrong.	3.2
1885	1885	main-captions	images	2015	1178	none	none	A dog digging in the sand.	A brown dog digs in the sand.	4.2
1228	1228	main-captions	images	2014	335	none	none	A race horse galloping without a rider.	A horse galloping while wearing the number 4.	2.8
2854	2878	main-news	MSRpar	2012test	650	none	none	Terri Schiavo, 39, is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years.	Terri Schiavo, 39, underwent the procedure at the Tampa Bay area hospice where she has been living for several years, said her father, Bob Schindler.	1.8
2534	2543	main-news	MSRpar	2012test	157	none	none	BOSTON The Catholic archdiocese in Boston has offered $55 million to settle more than 500 clergy sex abuse lawsuits, according to a document obtained by The Associated Press.	The American Roman Catholic archdiocese of Boston has offered $55 million to settle more than 500 sex abuse lawsuits involving priests.	3.6
652	652	main-captions	MSRvid	2012train	234	none	none	A man is playing the piano.	A woman is playing a guitar.	1.2
1253	1253	main-captions	images	2014	371	none	none	Group of people sitting at table of restaurant.	Two people sitting at a table at a restaurant.	3.8
646	646	main-captions	MSRvid	2012train	224	none	none	A man plays a guitar.	A woman is playing guitar.	2.0
4439	4482	main-news	headlines	2014	167	none	none	7 killed, 3 injured in south China road accident	20 killed, 44 injured in Philippine road accident	0.6
3747	3790	main-news	headlines	2013	49	none	none	Mali's Tuareg rebels declare independence	Mali rebels declare independent 'Azawad'	3.8
5053	5096	main-news	headlines	2015	361	none	none	Thousands evacuated in Moscow metro fire	Thousands evacuated after fire breaks out in Moscow Metro	4.8
1743	1743	main-captions	images	2015	741	none	none	A boy plays baseball.	A man is playing baseball.	3.0
2730	2754	main-news	MSRpar	2012test	460	none	none	The island nation reported 65 new cases on May 22, a one day record, and 55 new cases on May 23, making Taiwan's epidemic the fastest-growing in the world.	Taiwan reported 65 new cases on May 22, a one-day record, and 55 new cases on May 23, making its epidemic the world's fastest-growing.	5.0
5447	5490	main-news	headlines	2015	1358	none	none	Imran blames rival for colleague murder	Pakistans Imran blames rival for killing party member	4.2
868	868	main-captions	MSRvid	2012train	547	none	none	A dog is barking.	A jet is flying.	0.231
3963	4006	main-news	headlines	2013	319	none	none	HRW: Jordan biased against Palestinians from Syria	Jordan biased over Palestinians from Syria	4.2
4961	5004	main-news	headlines	2015	120	none	none	Ankeet Chavan granted conditional bail for marriage	Ankeet Chavan granted bail to get married	5.0
4397	4440	main-news	headlines	2014	118	none	none	Gunmen kill 9 foreign tourists, 1 Pakistani	Gunmen Kill 11 Foreign Tourists in Pakistan	2.8
4966	5009	main-news	headlines	2015	131	none	none	"Cuba sees ""major role"" for foreign investment"	House set to vote on plan to reopen government	0.0
35	35	main-captions	MSRvid	2012test	54	none	none	A lion is playing with people.	A lion is playing with two men.	3.4
3602	3645	main-news	deft-news	2014	195	none	none	the iaea report is restricted.	the killers escaped.	0.0
2520	2529	main-news	MSRpar	2012test	133	none	none	Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing.	Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.	2.5
3384	3412	main-news	MSRpar	2012train	696	none	none	"A 32-count indictment ""strikes at one of the very top targets in the drug trafficking world,"" U.S. Attorney Marcos Jimenez said."	"The newly unsealed 32-count indictment alleges money laundering and conspiracy and ""strikes at one of the very top targets in the drug-trafficking world,"" Jiménez said."	3.5
1990	1990	main-captions	images	2015	1478	none	none	A large tan dog is running with a green item in its mouth	The tan dog is carrying a green squeak toy in its mouth.	4.4
2562	2571	main-news	MSRpar	2012test	203	none	none	A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron.	A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.	2.4
1684	1684	main-captions	images	2015	549	none	none	Man in red shorts and white shirt kicking a soccer ball.	A black dog stands in the surf holding a red rubber ball.	0.0
3760	3803	main-news	headlines	2013	67	none	none	AOL says to sell 800 patents to Microsoft for $1.0 bn	AOL to sell 800 patents to Microsoft for $1 billion	4.8
1018	1018	main-captions	images	2014	27	none	none	A woman in a gray shirt smiles for the camera while the woman behind her makes a face.	A woman with a surprised look on her face is holding a smiling woman from behind.	2.6
2837	2861	main-news	MSRpar	2012test	626	none	none	In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.	In an interview, Ms. Healey, who is a criminologist, said many lawmakers here and across the country shared a wariness toward capital punishment.	4.6
3405	3448	main-news	MSRpar	2012train	747	none	none	Former Indiana Rep. Frank McCloskey, 64, died Sunday in Bloomington after a battle with bladder cancer.	McCloskey died Sunday afternoon in his home after a year-long battle with bladder cancer.	3.25
1170	1170	main-captions	images	2014	246	none	none	Cows grazing in a snow covered field.	Five cows grazing in a snow covered field.	3.8
23	23	main-captions	MSRvid	2012test	34	none	none	A woman is eating something.	A woman is eating meat.	3.0
105	105	main-captions	MSRvid	2012test	154	none	none	A woman is slicing up some meat.	A woman is breading some meat.	2.25
706	706	main-captions	MSRvid	2012train	305	none	none	A person is slicing a bread pieces.	A man is slicing bread.	3.2
5657	5700	main-news	headlines	2016	1171	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Backstage Moves Intensify as Fight Against Islamic State Widens	Mixed Progress Reported in Fight Against Islamic State	2.0
1090	1090	main-captions	images	2014	127	none	none	The bald eagle is perched on a rope.	Two bald eagles perched on a branch.	2.6
4853	4896	main-news	headlines	2014	680	none	none	Egypt court orders Mubarak release	Egypt court turns down Mubarak's release request	2.0
3473	3516	main-news	deft-news	2014	66	none	none	china will resolutely oppose the means of the delivery of mass destructive weapons.	china has always opposed the proliferation of weapons of mass destruction.	4.4
980	980	main-captions	MSRvid	2012train	714	none	none	The doctor was helping the patient.	Doctors are trying to revive a man.	2.8
3957	4000	main-news	headlines	2013	312	none	none	Aust stocks open lower	Tokyo stocks open lower	1.5
1104	1104	main-captions	images	2014	144	none	none	Red sports car racing down track.	A red sports car driving quickly on a track.	4.6
3418	3461	main-news	deft-news	2014	11	none	none	russia would not immediately increase military strength along russian borders.	russia would not hesitate to increase military strength along russian borders if the need arises.	2.0
1474	1474	main-captions	images	2014	712	none	none	A man riding a white horse in an arena.	A domestic animal stands in a pen.	0.6
2008	2011	main-forum	deft-forum	2014	11	none	none	There's no chance of a fair trial.	there is no chance at a fair trial.	5.0
4581	4624	main-news	headlines	2014	341	none	none	Three Afghans killed in suicide attack	Three Afghans dead in new blast at US base in east Afghanistan	3.6
3111	3137	main-news	MSRpar	2012train	276	none	none	"On the other hand, if this will help further establish Steve's innocence, we welcome it."""	"If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."""	3.25
96	96	main-captions	MSRvid	2012test	141	none	none	A man is riding on a horse.	A girl is riding a horse.	2.6
1668	1668	main-captions	images	2015	509	none	none	A man holds on to a handle in the water.	A man is holding onto handles in the air.	3.2
4775	4818	main-news	headlines	2014	583	none	none	Six Australians killed in Laos plane crash	Dozens killed in Laos plane crash	3.0
4706	4749	main-news	headlines	2014	499	none	none	Egypt votes on new constitution	Egyptians vote on divisive constitution	3.8
3805	3848	main-news	headlines	2013	123	none	none	Massive Hurricane Sandy bears down on U.S. East Coast	Hurricane Sandy gains speed, batters US east coast	4.0
102	102	main-captions	MSRvid	2012test	149	none	none	The man cut a paper plate.	A man is cutting a paper plate.	4.8
3716	3759	main-news	headlines	2013	9	none	none	Sachin Tendulkar says I'm not God, I'm Sachin	Sachin Tendulkar scores cricket's first 100th century	0.8
5171	5214	main-news	headlines	2015	656	none	none	US drone strike kills six in Pakistan officials	U.S. drone kills 4 militants in Pakistan	2.8
4554	4597	main-news	headlines	2014	308	none	none	Zen Report: Ain't easy being high maintenance	Russian meteorite leaves building gaping open	0.0
2208	2211	main-forum	deft-forum	2014	211	none	none	The new study does not support your claim.	The physical evidence does not support your claim.	2.2
4232	4275	main-news	headlines	2013	654	none	none	Chinese stocks fall after RRR cut - May 14	Chinese stocks gain at midday Monday	2.0
3696	3739	main-news	deft-news	2014	289	none	none	there is much concern over the drug.	there is much work to be done.	0.4
2347	2350	main-forum	deft-forum	2014	350	none	none	For the trillionth time, I've never said rehabilitation doesn't work.	"The point you quote should say ""I never said rehabilitation could never work."""	3.4
1	1	main-captions	MSRvid	2012test	4	none	none	A man is playing a large flute.	A man is playing a flute.	3.8
3773	3816	main-news	headlines	2013	84	none	none	Turkey Raises Alarm Over Syrian Refugees	Turkey seeks to relocate some Syrian refugees	1.6
3518	3561	main-news	deft-news	2014	111	none	none	zhang stated-- china opposes restricting the peaceful use of nuclear energy by non-nuclear-weapon states on the basis of non-proliferation because the peaceful use of nuclear energy is a crucial objective of the npt.	zhang yan stated that china opposes using non-proliferation as a pretext for restricting and depriving non-nuclear-weapon states of the right to peaceful use of nuclear energy.	4.4
5670	5713	main-news	headlines	2016	1263	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Benzema faces possible charges in sex-tape case	Menendez faces possible corruption charges	1.0
2742	2766	main-news	MSRpar	2012test	476	none	none	In that position, Elias will report to Joe Tucci, president and CEO of EMC.	As executive vice president of new ventures, Elias will report to Joe Tucci, EMC's president and chief executive.	3.4
725	725	main-captions	MSRvid	2012train	329	none	none	A woman is doing ballet.	A woman is riding on a horse.	1.0
4309	4352	main-news	headlines	2014	6	none	none	Weiner stays in NYC mayor's race amid new sexting scandal	Weiner shrugs off latest online sex scandal	3.0
337	337	main-captions	MSRvid	2012test	502	none	none	A girl is eating a cupcake.	A man is slicing a cucumber.	0.0
1245	1245	main-captions	images	2014	362	none	none	A group of sheep grazing on a hill.	A group of sheep are on a hill.	4.0
3011	3035	main-news	MSRpar	2012train	116	none	none	"Get it all out,"" says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City."	"Innocent or not, ""she's damaged goods,"" said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York."	1.4
4086	4129	main-news	headlines	2013	471	none	none	Foreign pro-Palestinian activists seek to enter West Bank	100 pro-Palestinians seek to enter Israel at Allenby	2.2
2653	2668	main-news	MSRpar	2012test	340	none	none	Prosecutors filed a motion informing Lee they intend to seek the death penalty.	He added that prosecutors will seek the death penalty.	3.4
749	749	main-captions	MSRvid	2012train	362	none	none	The man is singing and playing the guitar.	A man is playing a guitar.	3.0
662	662	main-captions	MSRvid	2012train	245	none	none	A woman is firing a rifle.	A woman is cutting a lemon.	0.2
5491	5534	main-news	headlines	2015	1460	none	none	FAA continues ban on US flights to Tel Aviv	FAA lifts ban on U.S. flights to Tel Aviv	1.8
4299	4342	main-news	headlines	2013	742	none	none	74 dead in Egypt soccer violence	At least 73 die in Egyptian soccer pitch invasion	3.2
4469	4512	main-news	headlines	2014	202	none	none	Musharraf arrested in Lal Masjid case	Musharraf arrested in Pakistan	3.0
417	417	main-captions	MSRvid	2012test	627	none	none	A cat is jumping into a box.	A young man is talking to a leaf.	0.0
1660	1660	main-captions	images	2015	489	none	none	An elderly woman rides a bicycle along a city street.	An elderly woman walking uphill crossing the street.	2.0
3230	3257	main-news	MSRpar	2012train	473	none	none	In January 2000, notebooks represented less than 25 percent of sales volume.	That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.	4.0
5557	5600	main-news	headlines	2016	387	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US ups pressure on Israel as UN demands Gaza truce	US, UN up pressure on Israel over Gaza	4.0
4034	4077	main-news	headlines	2013	406	none	none	US offers US$10 mil. for Pakistan militant	US offers $10 million for Pakistani militant chief	3.8
4653	4696	main-news	headlines	2014	430	none	none	Allen responds to Farrow's abuse claims in letter	Allen defends self against Farrow's abuse claims	4.2
5216	5259	main-news	headlines	2015	762	none	none	India starts voting in world's largest election	India voters kick off world‚Äôs biggest election	5.0
2065	2068	main-forum	deft-forum	2014	68	none	none	They know that the video doesn't show a gas chamber.	The bottom line is that the video clip doesn't show a gas chamber.	4.6
3604	3647	main-news	deft-news	2014	197	none	none	sheik doon salad ilmi said civilian casualties resulting from overnight mortar and rocket attacks happen every day.	sheik doon salad ilmi stated that civilian casualties resulting from overnight mortar and rocket attacks are admitted to the hospital nearly every day.	3.6
3748	3791	main-news	headlines	2013	50	none	none	Lance Armstrong stripped of Tour de France titles	Lance Armstrong plots strategy after loss of titles	1.4
960	960	main-captions	MSRvid	2012train	688	none	none	A woman cuts up a vegetable.	A woman is slicing egg plant.	2.25
2885	2909	main-news	MSRpar	2012test	687	none	none	At 5 p.m. EDT, Grace's center was near latitude 25.6 north, longitude 93.7 west or about 280 miles east-southeast of Corpus Christi.	At 11 a.m. EDT, Fabian's center was near latitude 18.1 north and longitude 53.2 west, or about 550 miles east of the Leewards.	1.25
2394	2397	main-forum	deft-forum	2014	397	none	none	the problem isn't who has money.	the problem is who doesn't have money.	2.46666666666667
2458	2461	main-news	MSRpar	2012test	21	none	none	An hour later, an Israeli helicopter fired missiles at a car in Gaza City, killing two Hamas officials and at least five other people.	An hour later Israeli attack helicopters rained missiles on a car in Gaza City, killing seven people, Palestinian sources said.	4.25
4789	4832	main-news	headlines	2014	602	none	none	Tornadoes rip through Midwest, killing 6 and devastating neighborhoods	Tornadoes, damaging storms hit U.S. Midwest, killing 5	3.2
1215	1215	main-captions	images	2014	322	none	none	A black and white cat playing with a blanket.	A black and white cat gets into a basket of yarn.	2.2
4389	4432	main-news	headlines	2014	108	none	none	Bangladesh court sentences first lawmaker to death for war crimes	British PM pushes Sri Lanka on war crimes	1.8
3089	3115	main-news	MSRpar	2012train	249	none	none	The Portuguese weather service said Europe's heatwave was caused by a mass of hot, dry air moving from the southeast.	The heatwave was due to a mass of hot, dry air from the southeast, said Mario Almeida of Portugal's weather service.	4.056
2589	2598	main-news	MSRpar	2012test	243	none	none	Since being drafted into service in 1971, it has racked up a record 45 accidents, with 393 deaths.	It has a chequered safety record, including 47 accidents that resulted in 668 deaths.	1.333
328	328	main-captions	MSRvid	2012test	492	none	none	An airplane is flying in the air.	A South African Airways plane is flying in a blue sky.	3.4
1509	1509	main-captions	images	2015	34	none	none	A man crouching and holding a camera.	The crouching man is holding a large camera.	4.6
3068	3094	main-news	MSRpar	2012train	213	none	none	This has been a persistent problem that has not been solved, investigation board member Steven Wallace said.	This was a persistent problem which has not been solved, mechanically and physically, said board member Steven Wallace.	4.0
4147	4190	main-news	headlines	2013	549	none	none	ArQule, Daiichi stop lung cancer trial, shares tank	ArQule stock plunges as lung cancer study shelved	3.4
3664	3707	main-news	deft-news	2014	257	none	none	the meeting was 3 days long.	the meetings lasted 2 days.	2.8
3184	3210	main-news	MSRpar	2012train	409	none	none	Shiites make up 20 percent of the country's population.	Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.	3.0
5128	5171	main-news	headlines	2015	544	none	none	World's oldest person dies in Japan at 116	Jiroemon Kimura: World's oldest person dies aged 116	4.8
5525	5568	main-news	headlines	2016	142	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Egypt protesters defy cabinet threat to end sit-ins	Egypt protesters defy cabinet threat	4.0
5290	5333	main-news	headlines	2015	940	none	none	Puerto Rican arrested for production of child pornography	Indian guru arrested on suspicion of rape	0.4
3529	3572	main-news	deft-news	2014	122	none	none	indian troops already fighting rebels in kashmir are now engaged in a massive campaign to destroy poppy crops in the region.	indian troops already fighting rebels are now also engaged in a massive operation to destroy poppy crops in kashmir.	5.0
3821	3864	main-news	headlines	2013	143	none	none	Chicago teachers strike: Vacations for students, for good or ill	Chicago teacher strike poses test for unions	2.2
3946	3989	main-news	headlines	2013	297	none	none	Romney, Obama fight for edge on Medicare	Obama, Romney compete for undecideds, stoke base	1.0
3774	3817	main-news	headlines	2013	86	none	none	Suspected al-Qaeda financier arrested in France	Three al Qaeda suspects arrested in Spain	1.6
3466	3509	main-news	deft-news	2014	59	none	none	kashmir is divided between india and pakistan.	kashmir is claimed by both india and pakistan.	4.4
809	809	main-captions	MSRvid	2012train	467	none	none	A man is doing a card trick.	A man is squeezing water.	0.25
3250	3277	main-news	MSRpar	2012train	503	none	none	The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc.	The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.	4.4
5424	5467	main-news	headlines	2015	1290	none	none	Indian army kill 3 militants in Indian-controlled Kashmir	Indian troops kill militant commander in Indian-controlled Kashmir	3.6
3861	3904	main-news	headlines	2013	192	none	none	Romney wins Maine Republican caucuses	Romney, in comeback, has narrow Maine caucus win	3.8
1473	1473	main-captions	images	2014	711	none	none	A boat is on the water near a small plane.	A boat is in the water and a small airplane is on the dock.	3.4
2574	2583	main-news	MSRpar	2012test	219	none	none	The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.	The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.	1.0
3249	3276	main-news	MSRpar	2012train	502	none	none	It's very difficult to do large syndicated loans in Japan, where there is a lack of expertise, says one banker.	It is very difficult to do large syndicated loans in Japan, says one banker.	3.8
5338	5381	main-news	headlines	2015	1058	none	none	Obama condemns killing of 3 Israeli teens	Bodies of missing Israeli teens found in West Bank	1.4
1415	1415	main-captions	images	2014	617	none	none	Long-haired black dog standing in grassy field.	A blue jay standing in a grassy field.	1.4
4430	4473	main-news	headlines	2014	157	none	none	2 car bombs kill 8 in southern Iraq	Car bombing kills 14 in northern Iraq	1.4
1602	1602	main-captions	images	2015	324	none	none	A blond haired lady in white poses for the camera.	A black and white dog runs with its mouth open.	0.0
4545	4588	main-news	headlines	2014	297	none	none	Meteorite hits central Russia, more than 500 people hurt	Meteorite hits central Russia, 400 hurt	3.0
1359	1359	main-captions	images	2014	529	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table on a porch.	2.6
3588	3631	main-news	deft-news	2014	181	none	none	international atomic energy association is the united nations watchdog.	the international atomic energy agency is the u.n.'s nuclear watchdog.	5.0
5553	5596	main-news	headlines	2016	366	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	U.S. and Russia reach a deal on Syria's chemical weapons	China welcomes US, Russia deal on Syria chemical weapons	3.0
1829	1829	main-captions	images	2015	1007	none	none	The black and white dog runs through the grass.	A black and white dog is running through grass.	5.0
1155	1155	main-captions	images	2014	225	none	none	Two red buses parked up with gardens in front of them.	Red buses are parked by a large white building beside a formal garden.	3.4
3017	3041	main-news	MSRpar	2012train	124	none	none	The findings appear in Wednesday's Journal of the American Medical Association (news - web sites).	The results are to be published in Wednesday's issue of The Journal of the American Medical Association.	3.5
4433	4476	main-news	headlines	2014	160	none	none	China stock index futures close higher -- Dec. 4	China stock index futures close lower -- Jan. 24	2.2
895	895	main-captions	MSRvid	2012train	592	none	none	A dog is opening a fridge.	A dog closes a refrigerator door.	1.75
2254	2257	main-forum	deft-forum	2014	257	none	none	My best, Kutte My ex-fiance wouldn't use the VA or Navy doctor's.	Jay My ex-fiance wouldn't use the VA or Navy doctor's.	3.6
2487	2490	main-news	MSRpar	2012test	68	none	none	Shares of Hartford rose $2.88 to $46.50 in New York Stock Exchange composite trading.	Shares of Hartford were up $2.28, or 5.2 percent, to $45.90 in midday trading.	2.5
2239	2242	main-forum	deft-forum	2014	242	none	none	It's a common sense/deductive reasoning thing.	Hilited your common sense/deductive reasoning thing.	2.5
135	135	main-captions	MSRvid	2012test	199	none	none	The puppy played with a blue tennis ball.	A puppy is playing with a tennis ball.	4.0
4548	4591	main-news	headlines	2014	301	none	none	'Credibility on the line over Syria'	Obama: Congress, world credibility on line	1.4
5658	5701	main-news	headlines	2016	1174	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin	Egypt sentences Al Jazeera journalists to jail	1.0
1563	1563	main-captions	images	2015	220	none	none	A brown and black dog is jumping to catch a red ball.	A brown and black dog jumps for a red ball.	5.0
2729	2753	main-news	MSRpar	2012test	458	none	none	So far, Georgia has been returned all but $70,000 of the money it wired.	Georgia has received all but $70,000 of its money back with the help of the FBI.	3.75
2497	2500	main-news	MSRpar	2012test	81	none	none	After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.	After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.	5.0
5133	5176	main-news	headlines	2015	560	none	none	News of Terrorism and the Israeli-Palestinian Conflict (January 22 ‚Äď 28, 2014)	News of Terrorism and the Israeli-Palestinian Conflict (July 31 ‚Äď August 6, 2013)	3.0
5378	5421	main-news	headlines	2015	1167	none	none	Peace talks with Palestinians would take months: Israel official	3yo Palestinian girl killed in Israeli raid	0.4
107	107	main-captions	MSRvid	2012test	157	none	none	The lady chopped up the green onions.	The lady cut up a green onion.	4.8
5038	5081	main-news	headlines	2015	312	none	none	James Gandolfini dies aged 51	Nelson Mandela dies aged 95	0.4
54	54	main-captions	MSRvid	2012test	80	none	none	A woman is slicing an onion.	A man is cutting and onion.	3.2
1820	1820	main-captions	images	2015	979	none	none	A dog in the snow.	Two dogs in snow.	3.0
1290	1290	main-captions	images	2014	428	none	none	Three people sitting at dinner table smiling at camera.	Two elderly women sit at a dinner table with a man.	2.0
5403	5446	main-news	headlines	2015	1232	none	none	Boston bombing suspect to appear in court	Boston bombing suspect buried	1.2
467	467	main-captions	MSRvid	2012test	705	none	none	A cat is drinking some water.	A truck is going down a hill.	0.0
4150	4193	main-news	headlines	2013	552	none	none	2 Americans Killed as Afghan Unrest Enters Fifth Day	Two American Officers Murdered As Afghan Unrest Continues	4.2
932	932	main-captions	MSRvid	2012train	642	none	none	A car backs out of a space.	A car is taking reverse.	2.4
5601	5644	main-news	headlines	2016	776	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	US to Determine Extent of Chemical Weapons Use by Syria	What we know so far about chemical weapons in Syria's civil war	2.0
957	957	main-captions	MSRvid	2012train	685	none	none	Someone is holding and petting a baby tiger.	Someone is rinsing a large beef steak at the kitchen sink.	0.4
4191	4234	main-news	headlines	2013	605	none	none	Canadian Muslims issue fatwa against 'honor killing'	US, Canadian imams issue fatwa against honour killings	3.4
1154	1154	main-captions	images	2014	223	none	none	Plane in mid-flight at sunset.	A plane flying near the sunset.	3.8
2083	2086	main-forum	deft-forum	2014	86	none	none	that is not an answer.	no, it's not an answer.	4.8
2003	2006	main-forum	deft-forum	2014	6	none	none	I am OK with MEDICAL use!	I AM OK WITH MEDICAL USE!!	5.0
1413	1413	main-captions	images	2014	614	none	none	A bicycle is parked by a shop.	A green bike parked outside a book store.	3.8
1452	1452	main-captions	images	2014	679	none	none	Two buses parked on a street.	Yellow scooter parked in an alley way.	0.4
3064	3088	main-news	MSRpar	2012train	204	none	none	The British Foreign Office said Monday that coalition authorities in Iraq were pleased that the men were freed.	The British Foreign Office said it had mediated the two men's release.	2.6
4740	4783	main-news	headlines	2014	542	none	none	Chinese court upholds death penalties for Mekong murderers	Court upholds death sentences for Mekong murderers	4.4
2140	2143	main-forum	deft-forum	2014	143	none	none	My parents have told me it is bad for you.	officers have told me its bad for you.	2.0
1351	1351	main-captions	images	2014	516	none	none	Train in a station.	Trains inside an indoor station.	3.8
349	349	main-captions	MSRvid	2012test	520	none	none	Butter is being put into a bowl.	A man cutting butter into a mixing bowl.	4.25
758	758	main-captions	MSRvid	2012train	374	none	none	Someone is cracking an egg open.	A man is breaking an egg.	3.0
4487	4530	main-news	headlines	2014	224	none	none	US warns Syria on chemical weapons	U.S. concerns grow about Syria's chemical weapons	3.2
154	154	main-captions	MSRvid	2012test	227	none	none	A man is slicing something.	A man is slicing a bun.	3.0
1341	1341	main-captions	images	2014	499	none	none	Two brunette girls sit atop a red an yellow motorcycle with a side car.	A couple posing on a red and yellow motorcycle.	3.2
2183	2186	main-forum	deft-forum	2014	186	none	none	h and i both read the books and thought the movie moved so quickly.	I haven't read the books, but I saw the movie today.	3.0
1221	1221	main-captions	images	2014	328	none	none	Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep in middle of gravel road.	3.4
2063	2066	main-forum	deft-forum	2014	66	none	none	And yet, the Titanic story is the one that holds up to scrutiny of the evidence.	The new study shows that the Titanic story does not stand up to scrutiny imo.	1.6
4591	4634	main-news	headlines	2014	354	none	none	Gunmen kill one soldier, injure two others in Pakistan	Gunmen kill 6 polio workers in Pakistan	2.0
1470	1470	main-captions	images	2014	706	none	none	A yellow and black bird eats from a bird feeder.	A flock of birds flying over a body of water.	0.6
4744	4787	main-news	headlines	2014	546	none	none	Israeli forces detain 5 Palestinians in West Bank	Israeli Forces Arrest Five Palestinians across West Bank	4.8
1142	1142	main-captions	images	2014	206	none	none	Group of people sitting at table with drinks.	four people sitting at a table.	3.0
2774	2798	main-news	MSRpar	2012test	529	none	none	Previously he had seen the grinning mechanic from east Java only on television.	Mr Hughes had seen Amrozi's face on television, the infamous images of the grinning mechanic from east Java.	3.4
2898	2922	main-news	MSRpar	2012test	704	none	none	"Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech."""	But I do question the motives of a desk-bound president who assumes the garb of a warrior for the purposes of a speech.	3.4
3632	3675	main-news	deft-news	2014	225	none	none	according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems.	according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.	3.2
1921	1921	main-captions	images	2015	1273	none	none	Two teenage girls, one is smiling.	A little girl on a kid swing.	0.8
728	728	main-captions	MSRvid	2012train	337	none	none	A woman puts slabs of meat in a pan.	A man puts pieces of meat into a plastic bag.	2.4
5169	5212	main-news	headlines	2015	652	none	none	South Korea Ferry Crew Members Stand Trial	Sewol ferry crew faces trial	4.4
1606	1606	main-captions	images	2015	337	none	none	A white dog runs through a field of yellow flowers.	A dog with a red collar runs in a forest in the middle of winter.	1.6
