	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
750	750	main-captions	MSRvid	2012train	364	none	none	A man is cutting a paper.	A person is tearing paper.	2.583
5057	5100	main-news	headlines	2015	374	none	none	Kerry call on Congress to end shutdown	Brazil's Congress approves internet legislation	0.4
4327	4370	main-news	headlines	2014	26	none	none	Afghans flock to colleges, even as Taliban loom	Afghan District Governor Defects To Taliban	0.6
326	326	main-captions	MSRvid	2012test	489	none	none	A woman swims underwater.	A woman is swimming.	3.8
3182	3208	main-news	MSRpar	2012train	405	none	none	MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.	DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.	4.25
2478	2481	main-news	MSRpar	2012test	53	none	none	Metropolitan Ambulance spokesman James Howe said five people were taken to hospital and three were treated at the scene after yesterday's incident.	Spokesman James Howe said five children aged between 4 and 17 were taken to hospital with neck and chest injuries, while three others were treated at the scene.	3.333
1263	1263	main-captions	images	2014	386	none	none	A black table with white fuzzy chair.	A woman with her child.	0.0
2851	2875	main-news	MSRpar	2012test	647	none	none	Labor Department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample.	The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.	4.0
507	507	main-captions	MSRvid	2012train	30	none	none	A girl is playing a guitar.	A man is playing a guitar.	2.8
1457	1457	main-captions	images	2014	686	none	none	A green steam engine traveling on the railroad tracks.	A black steam train traveling on the railroad tracks.	3.0
5038	5081	main-news	headlines	2015	312	none	none	James Gandolfini dies aged 51	Nelson Mandela dies aged 95	0.4
239	239	main-captions	MSRvid	2012test	355	none	none	The man is slicing a fish open.	A man is slicing a potato.	2.2
4551	4594	main-news	headlines	2014	305	none	none	China's yuan weakens to 6.2767 against USD Thursday	China yuan weakens to 6.1818 against USD Tuesday	2.0
5406	5449	main-news	headlines	2015	1239	none	none	Five charged with terrorism offences	Five People Charged With Terror Offences	4.8
4001	4044	main-news	headlines	2013	364	none	none	Aung San Suu Kyi to address British MPs	Burma's Aung San Suu Kyi to address parliament on June visit	4.0
2226	2229	main-forum	deft-forum	2014	229	none	none	Or this one by Jim Croce We are all vessels filled with many wonders.	We are all vessels filled with many wonders.	3.2
3439	3482	main-news	deft-news	2014	32	none	none	the legislation is the most recent effort by japan to ascribe more freedom to its tightly controlled military and would overturn a ban on the military use of space.	the legislation is the most recent effort by japan to ascribe more freedom to the tightly controlled military technically known as a self-defense force.	3.8
4256	4299	main-news	headlines	2013	686	none	none	Two killed in new Israeli strike on Gaza: medics	5 die in strikes on Gaza, militants barrage Israel	2.0
4751	4794	main-news	headlines	2014	555	none	none	West hails Syria opposition vote to join peace talks	Syrian opposition to name delegation for talks	2.6
1311	1311	main-captions	images	2014	453	none	none	The television and desk of hotel room with lamp lighting.	A television and a laptop computer are on in a hotel room.	2.6
5320	5363	main-news	headlines	2015	1013	none	none	Three bomb attacks kill six soldiers, one civilian	School bomb attack kills two in southern Thailand	1.0
1572	1572	main-captions	images	2015	233	none	none	A blonde dog is catching a ball in its mouth in the snow.	A little blonde girl is sitting on a green chair.	0.0
3980	4023	main-news	headlines	2013	341	none	none	Sudan Blocks YouTube Over Anti-Islam Film	Pakistan's PM orders YouTube halt over anti-Islam film	2.8
1137	1137	main-captions	images	2014	199	none	none	A yellow and blue airplane is flying in the sky.	The white airplane is flying in the blue sky.	3.2
1510	1510	main-captions	images	2015	36	none	none	Man riding a bicycle down a narrow path.	A man riding a unicycle down a paved road	2.6
4573	4616	main-news	headlines	2014	333	none	none	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview	4.2
2314	2317	main-forum	deft-forum	2014	317	none	none	Religion that does that I have a problem with.	Irreligion that doesn't do that I don't have a problem with.	1.4
1279	1279	main-captions	images	2014	409	none	none	A silver AreoMexico Jet Liner sitting on the tarmac.	An aeromexico silver plane is on a runway.	4.2
332	332	main-captions	MSRvid	2012test	497	none	none	A man is holding a leaf.	A woman is watching television.	0.0
1823	1823	main-captions	images	2015	989	none	none	Four black dogs run across the grass.	A dog runs across the grassy field.	2.0
5680	5723	main-news	headlines	2016	1304	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	China's generous 1MDB bid seen reaping it big returns in Malaysia	China keeps an eye on visiting tiger freed by Russian President	0.0
1473	1473	main-captions	images	2014	711	none	none	A boat is on the water near a small plane.	A boat is in the water and a small airplane is on the dock.	3.4
2515	2524	main-news	MSRpar	2012test	123	none	none	Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed.	Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed.	3.6
4103	4146	main-news	headlines	2013	494	none	none	Iraqi Attacks Kill General, Four Police	Attacks in Iraq kill general and 4 others	4.0
2994	3018	main-news	MSRpar	2012train	93	none	none	Fighting erupted after four North Korean journalists confronted a dozen South Korean activists protesting human rights abuses in the North outside the main media centre.	Trouble flared when at least four North Korean reporters rushed from the Taegu media centre to confront a dozen activists protesting against human rights abuses in the North.	3.4
547	547	main-captions	MSRvid	2012train	82	none	none	A girl is putting gel in her hair.	A woman is putting gel on her hair.	2.6
3179	3205	main-news	MSRpar	2012train	400	none	none	This is an easy case in my view and wholly without merit, both factually and legally.	This case is wholly without merit, both factually and legally, Judge Denny Chin scoffed.	3.25
5354	5397	main-news	headlines	2015	1111	none	none	Tokyo stocks open down 0.24%	Tokyo stocks open up 0.52%	2.8
3111	3137	main-news	MSRpar	2012train	276	none	none	"On the other hand, if this will help further establish Steve's innocence, we welcome it."""	"If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."""	3.25
1651	1651	main-captions	images	2015	470	none	none	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.	0.0
958	958	main-captions	MSRvid	2012train	686	none	none	The man is playing the guitar.	The cat cleaned his face with his paw.	0.0
4887	4930	main-news	headlines	2014	721	none	none	ISAF soldier killed in Afghan 'insider attack'	British soldier shot dead in Afghan ‘insider attack’	4.0
4892	4935	main-news	headlines	2014	726	none	none	India Braces for Massive Cyclone	India issues red alert for cyclone Phailin	2.8
4385	4428	main-news	headlines	2014	103	none	none	Ships Train for Syrian Chemical Weapons Transport	Syria Loads Chemical Weapons into Bombs, Awaiting Assad Order	2.6
2398	2401	main-forum	deft-forum	2014	401	none	none	When Christians are extreme its just simply religion.	When Muslims are extreme it's terrorism.	1.6
2723	2747	main-news	MSRpar	2012test	448	none	none	Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55.	The stock had risen 63 cents, or 3 percent, to close at $20.26 in regular-session Nasdaq trading.	1.25
5222	5265	main-news	headlines	2015	777	none	none	Supreme Court takes on affirmative action in Michigan ban case	Supreme Court to hear Michigan affirmative action case	4.4
2195	2198	main-forum	deft-forum	2014	198	none	none	It wouldn't stop joke marriages.	And I don't fight for marriage.	1.2
1539	1539	main-captions	images	2015	157	none	none	Man is carrying a tool box down the sidewalk.	A woman is riding a blue bicycle in a park.	0.0
5102	5145	main-news	headlines	2015	485	none	none	Egypt poll: 98 per cent vote 'yes' for new constitution	Egypt holding key vote on constitution	2.4
4423	4466	main-news	headlines	2014	148	none	none	Murder claim over Diana's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered	Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information.	3.5
1034	1034	main-captions	images	2014	50	none	none	A close-up, distorted photo of an empty glass Coke bottle.	A close-up picture of a desk with a computer and papers on it.	0.0
4970	5013	main-news	headlines	2015	143	none	none	Cameron 'has no concerns' over halal meat	Veterans health probe confirms cover-up of care delays	0.0
5068	5111	main-news	headlines	2015	406	none	none	Syrian war seen dragging on for years	Syria regime releases hundreds of prisoners	1.0
1224	1224	main-captions	images	2014	331	none	none	A train sitting on the tracks near a field.	A baby is sitting in the grass.	0.0
2197	2200	main-forum	deft-forum	2014	200	none	none	She was a great lady.	She was a nice lady.	4.0
3084	3110	main-news	MSRpar	2012train	242	none	none	The army said the raid, which comes just days after Israeli troops shot and killed Abdullah Kawasme, the Hamas leader in the city, targeted militants in Hamas.	The arrests came just days after Israeli troops shot and killed Abdullah Kawasme, the militant group's leader in Hebron.	3.0
4906	4949	main-news	headlines	2014	743	none	none	Pak missions in UAE gear up for elections	Islamist parties in Egypt unite for elections	1.4
478	478	main-captions	MSRvid	2012test	721	none	none	Two men are fighting.	The man is exercising.	0.75
3400	3443	main-news	MSRpar	2012train	738	none	none	The new bill would have Medicare cover 95 percent of drug costs over $5,100.	Above that, seniors would be responsible for 100 percent of drug costs until the out-of-pocket total reaches $3,600.	1.8
324	324	main-captions	MSRvid	2012test	485	none	none	The boy is stuck in the door of the doghouse.	A child is stuck in a dog house.	3.75
4973	5016	main-news	headlines	2015	156	none	none	Death toll in Lebanon bombings rises to 47	1 suspect arrested after Lebanon car bombings kill 45	2.8
5556	5599	main-news	headlines	2016	377	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Police helicopter crashes into Scottish pub	Police helicopter crashes on top of bar in Glasgow	4.0
1626	1626	main-captions	images	2015	388	none	none	A small dog runs through an obstacle course.	A small dog jumping over an obstacle.	3.8
2308	2311	main-forum	deft-forum	2014	311	none	none	Joy to the World We are all vessels filled with many wonders.	The theme song to Cheers: We are all vessels filled with many wonders.	3.0
3524	3567	main-news	deft-news	2014	117	none	none	wi sung-lac refused to give any details about the north korean nuclear reactor project.	south korea has so far taken a cautious stance on the issue of the north korean nuclear reactor project.	3.0
5524	5567	main-news	headlines	2016	134	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hosni Mubarak retrial adjourned until 8 June	Mubarak retrial adjourned to June	4.0
386	386	main-captions	MSRvid	2012test	586	none	none	Two puppies are playing with each other.	Some men are playing soccer.	0.2
5600	5643	main-news	headlines	2016	769	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Malaysia Airlines plane crashes on Ukraine-Russia border - live	US: Russia Massing Troops on Ukraine Border	0.0
780	780	main-captions	MSRvid	2012train	417	none	none	A man is preparing a hanging rope.	A man is tying a noose.	4.667
3891	3934	main-news	headlines	2013	229	none	none	Mob kills man for burning Quran	Pakistani Mob Kills Man 'for Burning Koran'	4.0
5390	5433	main-news	headlines	2015	1198	none	none	Iran nuclear talks expected to resume this week	UK: Iran nuclear talks at a serious point	3.0
3164	3190	main-news	MSRpar	2012train	378	none	none	Licensing revenue slid 21 percent, however, to $107.6 million.	License sales, a key measure of demand, fell 21 percent to $107.6 million.	4.0
2409	2412	main-forum	deft-forum	2014	412	none	none	Why did that transaction take place.	Did the transaction take place?	2.4
5405	5448	main-news	headlines	2015	1238	none	none	Obama announces creation of twin manufacturing hubs	US stocks retreat on manufacturing data	0.4
770	770	main-captions	MSRvid	2012train	400	none	none	A woman covers a piece of meat with flour.	A woman is seasoning a piece of meat.	3.0
2156	2159	main-forum	deft-forum	2014	159	none	none	Do you know how many passengers testified or what they said?	How many passengers said they saw an iceberg?	2.4
2632	2641	main-news	MSRpar	2012test	302	none	none	Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange.	Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange.	2.2
4316	4359	main-news	headlines	2014	15	none	none	Gunmen abduct seven foreign workers in Nigeria	Seven foreign workers kidnapped in Nigeria	3.4
4987	5030	main-news	headlines	2015	185	none	none	Coronation Street's Bill Roache Arrested	Coronation Street stars hail 'amazing' new set	1.2
410	410	main-captions	MSRvid	2012test	619	none	none	A man is carrying another man.	A man sprays another man with water from a hose.	0.8
4398	4441	main-news	headlines	2014	119	none	none	Statement by the Spokesperson of High Representative Catherine Ashton on the latest spate of attacks in Iraq	Statement by the spokesperson of the EU High Representative, Catherine Ashton, on the resumption of executions in Iraq	3.2
3492	3535	main-news	deft-news	2014	85	none	none	myanmar government has stated myanmar will become opium-free by 2014.	myanmar government stated myanmar is on track to be drug-free by 2014.	4.6
5047	5090	main-news	headlines	2015	340	none	none	Israeli teens missing in West Bank	Israel finds bodies of three missing teens in West Bank	2.8
821	821	main-captions	MSRvid	2012train	482	none	none	The woman is peeling lemon.	The man is balancing on the wire.	0.4
1167	1167	main-captions	images	2014	242	none	none	A women and small child sitting at a dinner table smiling at the camera.	A small cat laying on a wooden beam looking up at the camera.	0.4
3949	3992	main-news	headlines	2013	301	none	none	In Islamist-led Egypt, Coptic Church names new pope	Egyptian Christians choose new pope	3.2
3906	3949	main-news	headlines	2013	246	none	none	Sony reports record annual loss	Sony forecasts record annual loss of $6.4bn	3.6
2096	2099	main-forum	deft-forum	2014	99	none	none	Commodity Expanded Value-Form, .	Elementary Commodity-Capital Value-Form .	3.6
3083	3109	main-news	MSRpar	2012train	241	none	none	A Royal Duty is based on his experiences with Diana, Princess of Wales and letters allegedly to and from her.	The royal household was bracing itself for any more revelations in A Royal Duty, based on the former servant’s time with Diana, Princess of Wales.	2.75
4580	4623	main-news	headlines	2014	340	none	none	Moderate tremor in the Central Mediterranean	Iran: Moderate candidate wins presidential vote	0.0
2684	2699	main-news	MSRpar	2012test	385	none	none	In 2002, Linksys overtook Cisco Systems as the leading wireless equipment vendor, accounting for 14.1 percent of revenue.	Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment.	3.5
1658	1658	main-captions	images	2015	487	none	none	A black and white dog is running through the field.	A black and white dog is running in the grass.	4.8
5340	5383	main-news	headlines	2015	1066	none	none	Ukraine protesters rebuild barricades	Putin speaks on Ukraine, protesters rebuild barricades	3.4
3994	4037	main-news	headlines	2013	357	none	none	China stocks end higher on PMI at midday	Chinese stocks open higher Thursday	1.8
2477	2480	main-news	MSRpar	2012test	52	none	none	"Earlier, they had defied a police order and cried ""Allahu Akbar"" (God is Greatest) as Bashir walked to his seat in the tightly guarded courtroom."	"Earlier, Bashir's supporters had defied a police order and cried ""Allahu Akbar (God is Greatest)"" as he walked to his seat."	4.0
4352	4395	main-news	headlines	2014	60	none	none	Russia condemns North Korean nuclear test	South Korea confirms that North Korea has conducted controversial third nuclear test	1.2
1052	1052	main-captions	images	2014	74	none	none	Two men on boat floating on the water.	Large green boat floating on water.l.	2.4
3010	3034	main-news	MSRpar	2012train	115	none	none	The union had not yet revealed which chain would be targeted.	The union said it would reveal later which chain would be targeted.	4.6
3767	3810	main-news	headlines	2013	75	none	none	I'll Have Another retired to stud	I'll Have Another wins Preakness	1.0
300	300	main-captions	MSRvid	2012test	447	none	none	A woman splits garlic cloves.	A woman is breaking a head of garlic into cloves.	4.6
4403	4446	main-news	headlines	2014	125	none	none	Israeli envoys summoned over settlement plans	Britain summons Israeli envoy over settlements	2.5
504	504	main-captions	MSRvid	2012train	26	none	none	A cat opens a drawer and climbs inside.	A cat is opening a drawer and climbing inside.	5.0
1416	1416	main-captions	images	2014	618	none	none	A small desk with chair near a laundry closet.	A room with tan walls and a washer and dryer.	0.2
4967	5010	main-news	headlines	2015	132	none	none	‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room	Cory Monteith found dead: Canadian ‚ÄėGlee‚Äô star was 31	3.4
3907	3950	main-news	headlines	2013	247	none	none	12 killed in Gaza in Israeli airstrikes	Ictu, Ibec in move on airline strike	0.4
5667	5710	main-news	headlines	2016	1246	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Kranjcar leaves it late to rescue QPR against Moses-inspired Stoke	Harry Kane leaves it late to rescue a point for Tottenham Hotspur	0.0
4809	4852	main-news	headlines	2014	625	none	none	Angelina Jolie's aunt dies of breast cancer	Angelina Jolie and the complex truth about breast cancer	2.8
1602	1602	main-captions	images	2015	324	none	none	A blond haired lady in white poses for the camera.	A black and white dog runs with its mouth open.	0.0
1040	1040	main-captions	images	2014	59	none	none	A smiling woman with a beer sitting outside with another smiling woman.	Two women sitting outside laughing.	3.2
2474	2477	main-news	MSRpar	2012test	49	none	none	For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents, according to extracts released yesterday.	For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents, Mrs Clinton writes.	3.2
4453	4496	main-news	headlines	2014	184	none	none	Syria condemns Israeli air strikes.	Series of deadly attacks strikes Iraq	2.0
4146	4189	main-news	headlines	2013	548	none	none	Putin sworn in as Russian growth falters	Putin sworn in as Russia's president for 6 years	2.4
1011	1011	main-captions	images	2014	15	none	none	A woman riding a brown horse.	A young girl riding a brown horse.	3.8
1841	1841	main-captions	images	2015	1051	none	none	The brown and white dog is walking in shallow waters.	A white and brown dog appears to be walking on the water.	4.6
2577	2586	main-news	MSRpar	2012test	224	none	none	Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.	Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.	3.75
2285	2288	main-forum	deft-forum	2014	288	none	none	He had no intention of apprehending him.	- I didnt say he planned on apprehending him.	2.4
3047	3071	main-news	MSRpar	2012train	175	none	none	Sequent representatives could not immediately be reached for comment on the SCO announcement.	A spokesman for SCO could not be reached for comment this afternoon.	3.8
5174	5217	main-news	headlines	2015	662	none	none	Birthday of DPRK to Be Celebrated in Peru	Curiosity Rover Celebrates 1 Year on Mars	0.4
984	984	main-captions	MSRvid	2012train	723	none	none	A woman puts ingredients in a whisked egg.	A man pours gasoline.	0.0
2332	2335	main-forum	deft-forum	2014	335	none	none	Government deciding what pregnancies need to be carried to term, that's fine.	Government spying on its own citizens, that's fine.	1.2
1615	1615	main-captions	images	2015	362	none	none	A dog is running toward the camera.	A brown and white dog running on grass.	0.8
2836	2860	main-news	MSRpar	2012test	624	none	none	A second victim, Michael Walker, 23, was struck in the torso, the bullet perforating his lung.	The other victim, Michael Walker, of 550 Barbey Street, was struck in the neck.	2.2
5358	5401	main-news	headlines	2015	1120	none	none	Glee star Cory Monteith found dead in hotel room in Canada	'Glee' star Cory Monteith found dead	4.4
5030	5073	main-news	headlines	2015	292	none	none	N Korea test-fires 30 short-range missiles	N. Korea fires short-range missiles	3.4
1412	1412	main-captions	images	2014	613	none	none	A subway train pulling into the station.	A white train pulling into a station.	3.6
2649	2664	main-news	MSRpar	2012test	336	none	none	The gloves are off, said UNIFI official Rob O'Neill.	"Unifi official Rob O'Neill said: ""The gloves are off."	5.0
5315	5358	main-news	headlines	2015	997	none	none	Los Angeles airport worker charged with making 9/11 threats	Los Angeles airport worker charged over 9/11 threats	5.0
5022	5065	main-news	headlines	2015	276	none	none	U.S. retailers agree to Bangladesh plant safety pact	70 retailers agree to new Bangladesh factory safety pact	4.0
1050	1050	main-captions	images	2014	69	none	none	A tan calf with a yellow tag on his left ear looking at the camera.	A man with glasses and two plastic bottles in the foreground.	0.6
585	585	main-captions	MSRvid	2012train	132	none	none	Two robots kiss.	Two robots are kissing.	5.0
4891	4934	main-news	headlines	2014	725	none	none	Swiss tourist gang-raped in India	Swiss tourist gang-raped in India	5.0
1400	1400	main-captions	images	2014	596	none	none	A building with a temporary sign over the entrance to its parking lot.	Road with the rear image of the tail lights of a bus.	0.2
282	282	main-captions	MSRvid	2012test	418	none	none	A person is frying meat in a pan.	A person is holding a skunk.	0.75
197	197	main-captions	MSRvid	2012test	291	none	none	A woman slices tofu.	A woman is cutting tofu.	5.0
3958	4001	main-news	headlines	2013	313	none	none	WikiLeaks begins publishing two million Syria emails	WikiLeaks Releasing Trove of Syria Documents	3.4
4445	4488	main-news	headlines	2014	173	none	none	Tech Sector Heats Up: Google and IBM Post Strong Earnings	Google shares soar past $1,000 on strong earnings	2.6
4643	4686	main-news	headlines	2014	416	none	none	Francis begins papacy with prayer	Pope Francis Slips Out of Vatican for Prayers	3.6
4860	4903	main-news	headlines	2014	691	none	none	Helicopter crashes near rail station in London	Helicopter crashes in London	4.0
4106	4149	main-news	headlines	2013	497	none	none	Washington: More Than 100 Are Charged in Medicare Fraud Sweep	Washington: Court Upholds Voting Rights Act in Alabama Case	0.6
5263	5306	main-news	headlines	2015	880	none	none	Trial Date Set for Egypt's Muslim Brotherhood Chief	Syria's Muslim Brotherhood faces uphill battle	2.2
1059	1059	main-captions	images	2014	82	none	none	Three men are sitting down at a table that has drinks on it.	Three men sitting at the table with beer and food.	3.4
804	804	main-captions	MSRvid	2012train	457	none	none	A person is adding oil in the pan.	The cook pouring oil into the pan.	4.25
3596	3639	main-news	deft-news	2014	189	none	none	president putin stated that russia would take countermeasures.	putin warned that russia would take retaliatory actions.	4.4
3375	3403	main-news	MSRpar	2012train	685	none	none	Cadbury Schweppes plc plans to cut 5500 jobs and shut factories after a 4.9 billion ($A11.9 billion) acquisition spree over the past three years inflated costs.	Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.	3.2
986	986	main-captions	MSRvid	2012train	725	none	none	A girl is slicing a butter into two pieces.	A woman is slicing tofu.	1.0
5271	5314	main-news	headlines	2015	900	none	none	Quotes from leaders, family at Mandela memorial	World unites for Mandela memorial	2.4
3205	3231	main-news	MSRpar	2012train	436	none	none	Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.	Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.	3.0
860	860	main-captions	MSRvid	2012train	537	none	none	A man takes a slice of pizza.	A man talks on his cell phone.	0.8
3694	3737	main-news	deft-news	2014	287	none	none	the resolution requires all 192 united nations member states to adopt laws to prevent terrorists, black marketeers and other non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons or the materials to make them.	resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them.	3.6
381	381	main-captions	MSRvid	2012test	581	none	none	The military officer barked at the recruits.	An officer is talking to recruits.	2.5
4856	4899	main-news	headlines	2014	683	none	none	'Blade Runner' Pistorius to dispute murder charge	Pistorius cop on seven attempted murder charges	2.0
225	225	main-captions	MSRvid	2012test	331	none	none	A woman is cracking eggs into a bowl.	A woman is placing skewers onto a rack.	0.6
2161	2164	main-forum	deft-forum	2014	164	none	none	to repeat: They are NOT as sovereign as they were before.	They are NOT as sovereign as they were before.	4.5
2055	2058	main-forum	deft-forum	2014	58	none	none	You have too much regulation, not too little.	You have to much intervention in free markets, not too little.	3.8
1298	1298	main-captions	images	2014	438	none	none	Close up of a brown horse with a blue halter.	A close up of a horse wearing a blue halter.	3.6
5396	5439	main-news	headlines	2015	1216	none	none	Margaret Thatcher dies after stroke	Margaret Thatcher dies at 87	4.2
2169	2172	main-forum	deft-forum	2014	172	none	none	Lacey - welcome back!	Anyway, welcome back.	4.0
3246	3273	main-news	MSRpar	2012train	499	none	none	AirTran officials and a Boeing official declined to comment yesterday.	Trish York, a spokeswoman for Boeing, declined to comment on the deal.	4.0
4603	4646	main-news	headlines	2014	366	none	none	Italian Prime Minister Mario Monti Resigns	'Palestinian Prime Minister Fayyad resigns'	1.4
1986	1986	main-captions	images	2015	1471	none	none	The dog is in the air above the grass.	The dog is laying on a bed with a blue sheet.	1.0
1053	1053	main-captions	images	2014	75	none	none	This is a rear view of a Chevrolet sports car.	The rear view of a red Chevrolet concept car.	3.6
3653	3696	main-news	deft-news	2014	246	none	none	the part of the purpose of the united states plan is to increase pressure on north korea.	the united states and the allies of the united states believe iran is pursuing nuclear arms.	0.8
1001	1001	main-captions	images	2014	2	none	none	A small white cat with glowing eyes standing underneath a chair.	A white cat stands on the floor.	2.6
4242	4285	main-news	headlines	2013	665	none	none	PC David Rathband: twin brother's fears for his 'bestest mate'	David Miliband: my brother and a return to old Labour	0.2
1302	1302	main-captions	images	2014	442	none	none	A yellow school bus is parked in a rural area.	A yellow school bus parked in a field.	4.0
5160	5203	main-news	headlines	2015	632	none	none	Egyptian court considers Mubarak‚Äôs release	Egypt court orders Mubarak release	4.0
4397	4440	main-news	headlines	2014	118	none	none	Gunmen kill 9 foreign tourists, 1 Pakistani	Gunmen Kill 11 Foreign Tourists in Pakistan	2.8
3068	3094	main-news	MSRpar	2012train	213	none	none	This has been a persistent problem that has not been solved, investigation board member Steven Wallace said.	This was a persistent problem which has not been solved, mechanically and physically, said board member Steven Wallace.	4.0
3013	3037	main-news	MSRpar	2012train	119	none	none	Turkish authorities have said all the suicide bombers were Turks.	Ankara says all four suicide bombers were Turkish.	4.2
3185	3211	main-news	MSRpar	2012train	410	none	none	The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.	The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.	3.4
109	109	main-captions	MSRvid	2012test	160	none	none	Lionel Richie is dancing on the ceiling.	Lionel Ritchie dances while standing on the ceiling.	4.0
5001	5044	main-news	headlines	2015	221	none	none	Police fire tear gas at protesters in Bangkok	Police fire tear gas at protesters	3.0
2375	2378	main-forum	deft-forum	2014	378	none	none	You might not like Obamas views, but he has them.	You might not like the positions he holds, but atleast he has them.	2.6
3706	3749	main-news	deft-news	2014	299	none	none	this further aggravated the situation.	north korea should not act further to aggravate the situation.	2.0
5628	5671	main-news	headlines	2016	967	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Iraq bombings kill at least 26	Iraq suicide bomber kills at least 12	2.0
3238	3265	main-news	MSRpar	2012train	485	none	none	The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.	On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.	3.273
2665	2680	main-news	MSRpar	2012test	362	none	none	Jordan Green, the prelate's private lawyer, said he had no comment.	O'Brien's attorney, Jordan Green, declined to comment.	3.6
919	919	main-captions	MSRvid	2012train	625	none	none	A man is catching a ball.	A cat is rubbing against a baby.	0.0
3973	4016	main-news	headlines	2013	332	none	none	Full Episode: Nightline 6/29: Katie Holmes, Tom Cruise to Divorce	Custody, images at stake in Cruise-Holmes divorce	1.4
2785	2809	main-news	MSRpar	2012test	545	none	none	Some women are also concerned that so many women are turning to cosmetic surgery in a quest for bodily perfection.	Some women also express concern about a society in which more people than ever are turning to cosmetic surgery in a quest for bodily perfection.	4.75
5484	5527	main-news	headlines	2015	1443	none	none	Egypt Launches Offensive Against Sinai Militants	Egypt launches offensive against Sinai insurgents	5.0
3325	3353	main-news	MSRpar	2012train	620	none	none	Texans saddled with skyrocketing homeowners premiums might finally be getting relief.	Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.	5.0
1438	1438	main-captions	images	2014	652	none	none	A young girl riding a white and grey horse.	a little girl is riding a white and grey horse.	4.6
5213	5256	main-news	headlines	2015	757	none	none	Malaysians vote in polls for stability or change	Malaysia elections: Malaysians vote with power at stake for first time	3.4
4211	4254	main-news	headlines	2013	626	none	none	Komen won't cut Planned Parenthood funding	Susan G Komen in U-turn over Planned Parenthood funding cut	3.0
3434	3477	main-news	deft-news	2014	27	none	none	alto huallaga is located northeast of the capital lima.	puerto cabezas is located 557 km northeast of managua, nicaragua.	0.0
4725	4768	main-news	headlines	2014	525	none	none	Tropical Storm Andrea zipping up the East Coast	Tropical Storm Andrea to slide up East Coast	4.0
629	629	main-captions	MSRvid	2012train	198	none	none	A woman is dancing in a cage.	A woman is dancing.	3.25
409	409	main-captions	MSRvid	2012test	618	none	none	A woman is swimming in the beach.	A woman splashes around in the ocean's waves.	3.2
