	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1353	1353	main-captions	images	2014	520	none	none	Man playing guitar while sitting down.	Red and white bus driving down road.	0.0
4572	4615	main-news	headlines	2014	332	none	none	Obama signs up for Obamacare	Americans scramble to sign up for Obamacare by deadline	1.2
4359	4402	main-news	headlines	2014	68	none	none	Egypt's main opposition rejects president's call for dialogue	Egypt opposition mulls response to Morsi dialogue call	3.8
5090	5133	main-news	headlines	2015	452	none	none	Death toll rises to 29 in India's Mumbai building collapse	Death toll rises to 12 in Indonesia mine collapse	0.6
5527	5570	main-news	headlines	2016	160	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Qatar's emir hands power to his son	Qatari emir hands power to son Tamim	4.0
3005	3029	main-news	MSRpar	2012train	108	none	none	Palm Wednesday announced plans to acquire Handspring, a company started by Jeff Hawkins, regarded by many as the father of the Palm handheld.	Palm said on Wednesday it plans to buy Handspring, a company created by renegade Palm co-founder Jeff Hawkins.	4.0
646	646	main-captions	MSRvid	2012train	224	none	none	A man plays a guitar.	A woman is playing guitar.	2.0
4801	4844	main-news	headlines	2014	616	none	none	Afghan legislators approve new election law	Afghan president approves new electon law	2.6
2930	2954	main-news	MSRpar	2012train	2	none	none	The fines are part of failed Republican efforts to force or entice the Democrats to return.	Perry said he backs the Senate's efforts, including the fines, to force the Democrats to return.	2.8
3828	3871	main-news	headlines	2013	152	none	none	Rupert Murdoch: I was the victim of a cover up	Rupert Murdoch set for second day of grilling	1.2
4253	4296	main-news	headlines	2013	680	none	none	Egypt's Mubarak critical	Egypt's Mubarak in critical condition	4.6
3395	3438	main-news	MSRpar	2012train	733	none	none	Volume was moderate at 827.68 million shares, up from 798.95 million at the same point Tuesday.	Volume came to 439.66 million shares, below 450.39 million at the same point Wednesday.	1.5
2380	2383	main-forum	deft-forum	2014	383	none	none	fix?: Islam itself is not political.	Islam has always been political.	1.2
474	474	main-captions	MSRvid	2012test	713	none	none	A man seated is playing the guitar.	A man is playing an acoustic guitar and singing into a microphone.	3.25
4151	4194	main-news	headlines	2013	554	none	none	Officials: Romney to get Secret Service protection	Obama addresses Secret Service scandal	0.6
5175	5218	main-news	headlines	2015	663	none	none	Powerful 7.6 quake strikes off Solomons	Powerful 6.9 quake strikes off California coast	2.2
3586	3629	main-news	deft-news	2014	179	none	none	elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.	elbaradei was quoted as saying that a peace deal between israel and its arab neighbors must be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.	4.6
4063	4106	main-news	headlines	2013	440	none	none	Sylvester Stallone's son found dead in Hollywood	Sylvester Stalloneâ€™s son, Sage Stallone, found dead in Hol	3.4
1857	1857	main-captions	images	2015	1098	none	none	Four kids holding hands jump into a swimming pool.	Four dogs playing in the snow.	0.0
3518	3561	main-news	deft-news	2014	111	none	none	zhang stated-- china opposes restricting the peaceful use of nuclear energy by non-nuclear-weapon states on the basis of non-proliferation because the peaceful use of nuclear energy is a crucial objective of the npt.	zhang yan stated that china opposes using non-proliferation as a pretext for restricting and depriving non-nuclear-weapon states of the right to peaceful use of nuclear energy.	4.4
3207	3233	main-news	MSRpar	2012train	439	none	none	She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.	Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.	3.8
2443	2446	main-forum	deft-forum	2014	446	none	none	That is not direct responsibilty to the constituents.	Aye but they ARE responsible to their constituents.	2.6
3433	3476	main-news	deft-news	2014	26	none	none	myanmar was formerly known as burma.	myanmar was formerly called burma.	5.0
2192	2195	main-forum	deft-forum	2014	195	none	none	He hasn't been funny in years.	He hasn't been funny since Larry Bud Melman was on the show.	3.4
346	346	main-captions	MSRvid	2012test	516	none	none	A woman is opening a soda and drinking it.	A woman is riding on an elephant.	0.6
102	102	main-captions	MSRvid	2012test	149	none	none	The man cut a paper plate.	A man is cutting a paper plate.	4.8
1481	1481	main-captions	images	2014	722	none	none	Two dogs in a fenced kennel look ahead.	Two girls on a guy posing on the bow a boat.	0.0
90	90	main-captions	MSRvid	2012test	131	none	none	A man rides off on a motorcycle.	A man is riding on a motorcycle.	4.4
286	286	main-captions	MSRvid	2012test	428	none	none	A woman is slicing butter.	A woman slices tofu.	1.8
1	1	main-captions	MSRvid	2012test	4	none	none	A man is playing a large flute.	A man is playing a flute.	3.8
4019	4062	main-news	headlines	2013	388	none	none	8 rockets fired from Gaza into southern Israel; none hurt	Ten rockets from Gaza land in southern Israel; none hurt	3.4
2116	2119	main-forum	deft-forum	2014	119	none	none	GL, Terral That is absolutely amazing.	Hi Ollie: That is absolutely amazing.	2.4
689	689	main-captions	MSRvid	2012train	281	none	none	A man with glasses is talking.	A man in a library is talking.	3.25
1150	1150	main-captions	images	2014	217	none	none	A white jeep parked in front of a store.	A white Jeep parked on a street.	3.5
2102	2105	main-forum	deft-forum	2014	105	none	none	CYCLONE FORMATION IS NOT EXPECTED DURING THE NEXT  HOURS.	TROPICAL CYCLONE FORMATION IS NOT EXPECTED.	3.4
450	450	main-captions	MSRvid	2012test	680	none	none	A man is patting an alligator on the mouth.	A person is dumping chopped vegetables into a pot on the stove.	0.0
5332	5375	main-news	headlines	2015	1043	none	none	Nigel Farage calls on Government to let Syrian refugees into UK	'No plans' to resettle Syrian refugees in the UK	2.4
2538	2547	main-news	MSRpar	2012test	161	none	none	Oracle shares fell 27 cents, or 2 percent, to $13.09.	Oracle shares also rose on the news, up 15 cents to $13.51 on the Nasdaq.	1.6
314	314	main-captions	MSRvid	2012test	472	none	none	A dog lies on his back on a wooden floor.	A dog is laying on the floor.	4.0
2732	2756	main-news	MSRpar	2012test	462	none	none	Half of the women were given a daily dose of the drug and half took a placebo.	Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.	3.2
1769	1769	main-captions	images	2015	821	none	none	Two little girls are playing on a trampoline.	Two little boys are playing on a playground.	1.4
5145	5188	main-news	headlines	2015	590	none	none	Judge OKs force-feeding California inmates	U.S. judge approves force-feeding Californian inmates on hunger strik	4.6
1133	1133	main-captions	images	2014	195	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A women wearing a bikini top and jeans.	4.0
4189	4232	main-news	headlines	2013	603	none	none	Washington's Acts of Congress sells for $9.8M	George Washington's copy of US Constitution sells for $9.8m	2.6
3787	3830	main-news	headlines	2013	101	none	none	'No Evidence' In Afghanistan Massacre Case	US toll in Afghanistan hits 2,000	0.8
3501	3544	main-news	deft-news	2014	94	none	none	government spokesman maseko stated that if administrative papers are in order the government of south africa cannot intervene to prevent weapons from being transported through its territory to a neighboring landlocked country.	spokesman themba maseko stated as long as administrative papers are in order south africa cannot intervene to prevent weapons being transported through south african territory to zimbabwe.	2.8
2471	2474	main-news	MSRpar	2012test	42	none	none	They found molecules that can only be produced when ozone breaks down cholesterol.	And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.	4.25
478	478	main-captions	MSRvid	2012test	721	none	none	Two men are fighting.	The man is exercising.	0.75
4098	4141	main-news	headlines	2013	487	none	none	U.S. drone strike kills 10 in northwest Pakistan	US drone in Pakistan kills 10 suspected militants	3.8
4273	4316	main-news	headlines	2013	709	none	none	China yuan weakens to 6.3282 against USD Monday	China yuan retreats to 6.2697 against USD Thursday	2.8
2869	2893	main-news	MSRpar	2012test	668	none	none	Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.	Although obesity can increase the risk of a host of health problems, skeptics argue, so do smoking and high cholesterol, which are not considered diseases.	4.25
3062	3086	main-news	MSRpar	2012train	198	none	none	Bremer said one initiative is to launch a $70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a $70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects, but gave no details.	3.4
4363	4406	main-news	headlines	2014	75	none	none	6.9 magnitude earthquake hits New Zealand	5.6 magnitude earthquake shakes Iran	0.2
1761	1761	main-captions	images	2015	791	none	none	A teenage girl running on a beach shouting, with an older man walking behind her.	a young child running along the shore at a beach	1.8
4424	4467	main-news	headlines	2014	149	none	none	Snowden asks to stay in Russia	Snowden releases first Russia video	1.4
763	763	main-captions	MSRvid	2012train	384	none	none	The man danced in the diner.	The bomb exploded in the desert.	0.0
2767	2791	main-news	MSRpar	2012test	517	none	none	Sales for the quarter beat expectations, rising 37 percent year-on-year to 1.76 billion euros.	Sales rose 37 per cent year-on-year to 1.76bn, beating expectations.	4.0
4323	4366	main-news	headlines	2014	22	none	none	12 killed in bus accident in Pakistan	10 killed in road accident in NW Pakistan	3.2
2038	2041	main-forum	deft-forum	2014	41	none	none	from the year prior.	warmed.C from the year prior.	3.0
3774	3817	main-news	headlines	2013	86	none	none	Suspected al-Qaeda financier arrested in France	Three al Qaeda suspects arrested in Spain	1.6
1585	1585	main-captions	images	2015	260	none	none	Two dogs play in the grass.	Two dogs are playing in the grass.	5.0
1467	1467	main-captions	images	2014	698	none	none	A man is standing next to a yellow sports car.	A man stands next to a yellow Corvette.	4.0
3393	3436	main-news	MSRpar	2012train	731	none	none	Benchmark Treasury 10-year notes gained 17/32, yielding 4.015 percent.	The benchmark 10-year note was recently down 17/32, to yield 4.067 percent.	2.75
2577	2586	main-news	MSRpar	2012test	224	none	none	Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.	Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.	3.75
3286	3314	main-news	MSRpar	2012train	561	none	none	The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current levels and may signal more favorable economic times ahead.	"The recent turnaround in the stock market and an easing in unemployment claims ""may signal more favorable economic times ahead,"" she said."	3.933
2176	2179	main-forum	deft-forum	2014	179	none	none	If so, alot of cops should take presciption drugs.	If so, alot of inventors, writers should take prescription drugs..	2.4
4166	4209	main-news	headlines	2013	572	none	none	Yemen suicide attack kills 7 soldiers: officials	Afghan suicide car bomb kills at least seven: officials	1.6
4036	4079	main-news	headlines	2013	408	none	none	Osama Bin Laden Wives to Be Jailed	Osama Bin Laden movie to be filmed in India	0.8
3185	3211	main-news	MSRpar	2012train	410	none	none	The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.	The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.	3.4
1933	1933	main-captions	images	2015	1311	none	none	A brown dog chases a Frisbee	A brown dog squating on grass.	1.6
3408	3451	main-news	deft-news	2014	1	none	none	spain currently holds the rotating presidency of the osce.	spain currently holds the osce's presidency.	4.2
2228	2231	main-forum	deft-forum	2014	231	none	none	"Zimmerman replied, ""What are you doing here?"""	"Martin said, ""Why are you following me?"""	0.9
5542	5585	main-news	headlines	2016	261	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Woman dies while riding roller coaster in Texas	Woman dies riding roller coaster at Texas amusement park	4.0
5041	5084	main-news	headlines	2015	317	none	none	Twelve killed in bomb blast on Pakistani train	Five killed by bomb blast in East India	1.0
5262	5305	main-news	headlines	2015	878	none	none	Pakistan's Musharraf Under Arrest in Bhutto Assassination	Pakistan's Musharraf arrives at court for first time	2.4
5184	5227	main-news	headlines	2015	689	none	none	U.S., allies to add sanctions against Russia over Ukraine	EU Slaps New Sanctions on Russia Over Ukraine	3.0
161	161	main-captions	MSRvid	2012test	238	none	none	A man is playing a guitar.	A man is stabbing a target.	1.2
3882	3925	main-news	headlines	2013	215	none	none	Two Kenyan ministers among 6 killed in plane crash	Poland honors president killed in 2010 plane crash	0.8
2684	2699	main-news	MSRpar	2012test	385	none	none	In 2002, Linksys overtook Cisco Systems as the leading wireless equipment vendor, accounting for 14.1 percent of revenue.	Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment.	3.5
5681	5724	main-news	headlines	2016	1312	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hezbollah targets Qaeda gathering along border with Syria	Belarus tightens security along the border with Ukraine	0.0
11	11	main-captions	MSRvid	2012test	18	none	none	A woman picks up and holds a baby kangaroo.	A woman picks up and holds a baby kangaroo in her arms.	4.6
2071	2074	main-forum	deft-forum	2014	74	none	none	Dr. Neander's revised version.	"Neander's revised version""?"	4.0
2545	2554	main-news	MSRpar	2012test	175	none	none	Mr. Grassley and Mr. Baucus rejected any disparity in drug benefits.	Grassley and Baucus said they had rejected that approach in their plan.	3.0
1929	1929	main-captions	images	2015	1300	none	none	Children play fight with swords.	A child and parent pet a horse.	0.0
3496	3539	main-news	deft-news	2014	89	none	none	bae systems is the uk's largest defense company.	bae systems is the uk's largest military	3.4
3545	3588	main-news	deft-news	2014	138	none	none	the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states.	the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member	3.8
123	123	main-captions	MSRvid	2012test	182	none	none	A man is spinning.	A man is dancing.	1.6
749	749	main-captions	MSRvid	2012train	362	none	none	The man is singing and playing the guitar.	A man is playing a guitar.	3.0
5172	5215	main-news	headlines	2015	657	none	none	Vietnam detects signals from missing plane	China expands search area for missing plane	2.0
3728	3771	main-news	headlines	2013	24	none	none	Annan warns talks of Syria risks	Putin, Annan meet on Syria crisis	2.0
2786	2810	main-news	MSRpar	2012test	546	none	none	The notification was first reported Friday by MSNBC.	MSNBC.com first reported the CIA request on Friday.	3.0
1075	1075	main-captions	images	2014	102	none	none	A red moped parked on a sidewalk in front of graffiti.	The red scooter is sitting on the street in front of the building.	3.6
4129	4172	main-news	headlines	2013	524	none	none	Penn State football players react to sanctions	Penn State football slammed with NCAA sanctions	2.4
1240	1240	main-captions	images	2014	352	none	none	A steam engine comes down a train track near trees.	A train is at a train station.	1.4
5494	5537	main-news	headlines	2015	1472	none	none	Obama moves to fill Fed board, taps Fischer to be No. 2	Obama voices willingness to talk with GOP on budget	0.4
1280	1280	main-captions	images	2014	410	none	none	a man on a dirt bike jumping very high.	A man on a motorbike jumping with the sky behind him.	3.4
2223	2226	main-forum	deft-forum	2014	226	none	none	Would you like to pay for others health care?	Would you like to wear your seatbelt?	0.0
5201	5244	main-news	headlines	2015	722	none	none	East Harlem explosion death toll rises	Mexico storm death toll continues to rise	0.0
1096	1096	main-captions	images	2014	133	none	none	A brown and white dog sits on a floral-patterned chair.	A small orange and white dog with a collar and a bell relaxes on a flower print pillow.	1.8
5305	5348	main-news	headlines	2015	978	none	none	Fallen US firefighters brought home	Wall Street ends slightly lower	0.2
3109	3135	main-news	MSRpar	2012train	274	none	none	"Is it in the food supply?"" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis."	It's not zero, said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.	1.75
568	568	main-captions	MSRvid	2012train	109	none	none	A man is exercising.	A girl is exercising.	3.0
4740	4783	main-news	headlines	2014	542	none	none	Chinese court upholds death penalties for Mekong murderers	Court upholds death sentences for Mekong murderers	4.4
1381	1381	main-captions	images	2014	564	none	none	A black and white bird on a body of water with grass in the background.	A bus is on a road with a ferris wheel in the background.	0.0
5171	5214	main-news	headlines	2015	656	none	none	US drone strike kills six in Pakistan officials	U.S. drone kills 4 militants in Pakistan	2.8
4465	4508	main-news	headlines	2014	197	none	none	4.1 magnitude quake strikes U.S	7.2 magnitude earthquake strikes Philippines	1.0
2965	2989	main-news	MSRpar	2012train	54	none	none	Lay had argued that handing over the documents would be a violation of his Fifth Amendment rights against self-incrimination.	Lay had refused to turn over the papers, asserting his Fifth Amendment right against self-incrimination.	3.8
2788	2812	main-news	MSRpar	2012test	551	none	none	We continue to work with the Saudis on this, but they did not, as of the time of this tragic event, provide the additional security we requested.	But they did not, as of the time of this particular tragic event, provide the security we had requested, Mr Jordan said.	3.25
1100	1100	main-captions	images	2014	139	none	none	A row of locomotives on a siding in a field.	A dark brown horse standing in a field.	1.2
280	280	main-captions	MSRvid	2012test	416	none	none	A man holds a small animal in one hand.	A man shows off a small monkey.	1.75
2016	2019	main-forum	deft-forum	2014	19	none	none	According to the girlfriend and Zimmerman, he did.	According to Zimmerman he did.	2.4
4723	4766	main-news	headlines	2014	523	none	none	China’s new carrier extends military modernization drive	Chinese vice premier meets Australian Governor-General	1.2
3202	3228	main-news	MSRpar	2012train	431	none	none	"Mr Alibek said: ""Our outcomes are very encouraging."	Our outcomes are very encouraging, George Mason researcher Ken Alibek said.	3.8
3587	3630	main-news	deft-news	2014	180	none	none	drug traffickers face the death penalty under tajik law.	afghan drug trafficker was caught in tajikistan.	1.6
2770	2794	main-news	MSRpar	2012test	522	none	none	Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.	Shinseki's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.	3.0
5051	5094	main-news	headlines	2015	353	none	none	Suicide bomber kills 23 Iraqi army recruits	Suicide bomber kills 13 Iraqi army recruits in Baghdad	2.4
2079	2082	main-forum	deft-forum	2014	82	none	none	What's my opinion regarding the series?	What was my opinion of Firefly in the interim?	2.8
2607	2616	main-news	MSRpar	2012test	266	none	none	But the justices ruled that the police supervisor who repeatedly questioned Martinez did not violate his Fifth Amendment rights in doing so.	But the justices ruled that the police supervisor who repeatedly questioned Mr Martinez as he screamed in pain did not violate his Fifth Amendment rights.	3.75
3778	3821	main-news	headlines	2013	91	none	none	Palestinian prisoner ending hunger strike after deal	Israel to free Palestinian hunger striker	2.0
5327	5370	main-news	headlines	2015	1032	none	none	6.3-magnitude quake hits Honshu, Japan: CENC	6.7-magnitude earthquake jolts Taiwan: CENC	2.0
4711	4754	main-news	headlines	2014	506	none	none	Rupee down 8 paise vs dollar in early trade	Rupee up 22 paise against dollar in early trade	1.8
2646	2655	main-news	MSRpar	2012test	324	none	none	A judge ordered the child placed in state custody Aug. 8.	On Aug. 8, Juvenile Court Judge Robert Yeates ordered that Parker be placed in protective custody.	3.2
2374	2377	main-forum	deft-forum	2014	377	none	none	Originally Posted by Lone Fox You've said that multiple times now.	Originally Posted by Lone Fox And it's not all Iranian related either.	2.2
2236	2239	main-forum	deft-forum	2014	239	none	none	Atlas Shrugged It's also a stellar performer in terms of blithering idiocy.	It's also a stellar performer in terms of blithering idiocy.	3.6
5537	5580	main-news	headlines	2016	227	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Death toll in Syria now tops 100,000	Death toll in Syria over 100,000 so far	5.0
5654	5697	main-news	headlines	2016	1152	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Greece bailout uncertainty weighs on global markets	Greece concerns drag on Asia markets	3.0
4932	4975	main-news	headlines	2015	51	none	none	Chinese icebreaker changes course towards suspicious objects	Chinese search plane finds 'suspicious objects'	2.0
1042	1042	main-captions	images	2014	61	none	none	The skinny cows are standing on the grass.	The white ducks are standing on the ground.	0.6
3240	3267	main-news	MSRpar	2012train	487	none	none	This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.	This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.	3.25
466	466	main-captions	MSRvid	2012test	701	none	none	A woman peels a potato.	A woman is grilling pineapples.	1.0
66	66	main-captions	MSRvid	2012test	101	none	none	A man and a woman are kissing.	A man and woman kiss.	5.0
5566	5609	main-news	headlines	2016	466	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Oklahoma examines what went wrong in botched execution	Okla. inmate dies of heart attack after botched execution	3.0
4560	4603	main-news	headlines	2014	317	none	none	Anti-government protesters storm the streets of Kyiv	Ukraine protesters topple Lenin statue	0.8
142	142	main-captions	MSRvid	2012test	207	none	none	A dog licks up a baby's drool.	A dog licks a baby.	2.2
143	143	main-captions	MSRvid	2012test	208	none	none	A man is rowing a boat.	A man is slicing a tomato.	0.4
2647	2662	main-news	MSRpar	2012test	334	none	none	Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	The whole thing is a travesty, fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	1.5
500	500	main-captions	MSRvid	2012train	17	none	none	A boy is playing a guitar.	A kid is playing a guitar.	3.6
3111	3137	main-news	MSRpar	2012train	276	none	none	"On the other hand, if this will help further establish Steve's innocence, we welcome it."""	"If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."""	3.25
3766	3809	main-news	headlines	2013	74	none	none	Death toll rises to 236 after Brazzaville blasts	Rep. of Congo: 236 Dead After Arms Depot Blasts	3.6
547	547	main-captions	MSRvid	2012train	82	none	none	A girl is putting gel in her hair.	A woman is putting gel on her hair.	2.6
1704	1704	main-captions	images	2015	610	none	none	A baby in a red hat sitting in a stroller is holding a doll.	A man in a gray shirt sitting in a field of flowers.	0.0
2051	2054	main-forum	deft-forum	2014	54	none	none	At least Mexico had a presence in California.	Mexico has ZERO claim to California.	1.2
3257	3284	main-news	MSRpar	2012train	512	none	none	Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.	Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.	2.0
953	953	main-captions	MSRvid	2012train	678	none	none	A man is sweeping the floor of a house using a long broom.	The man swept the empty living room.	3.333
587	587	main-captions	MSRvid	2012train	135	none	none	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.	4.4
1701	1701	main-captions	images	2015	597	none	none	A man and a woman looking at the camera.	A man and a woman laughing.	2.33
1473	1473	main-captions	images	2014	711	none	none	A boat is on the water near a small plane.	A boat is in the water and a small airplane is on the dock.	3.4
2198	2201	main-forum	deft-forum	2014	201	none	none	He's not wealthy because he's successful.	Why hate people because they are successful?	0.8
64	64	main-captions	MSRvid	2012test	94	none	none	A man is riding a motorcycle.	A man is riding a horse.	1.4
1212	1212	main-captions	images	2014	319	none	none	A cruise liner docked at a port.	A cruise ship docked at a coast.	3.2
4221	4264	main-news	headlines	2013	639	none	none	Myanmar: Opposition claims Suu Kyi win	Voters in Myanmar hopeful as Suu Kyi's party claims win	3.2
512	512	main-captions	MSRvid	2012train	35	none	none	A man is dancing on the ceiling.	A man is dancing on the ceiling of a room.	4.8
5178	5221	main-news	headlines	2015	669	none	none	Obama condemns Egypt violence, cancels military exercises	Pakistan condemns violence in Egypt	0.8
4656	4699	main-news	headlines	2014	434	none	none	Forex &amp; Gold 6 March 2013	Forex & Gold 12 March 2013	2.6
1503	1503	main-captions	images	2015	15	none	none	The brown and white dog swims in a swimming pool.	A brown and white dog swims in a backyard swimming pool.	4.6
1947	1947	main-captions	images	2015	1343	none	none	A man riding his bike on the beach by the ocean.	A man walking his cow down the side of the road.	0.8
5209	5252	main-news	headlines	2015	750	none	none	North Korea fires three short-range missiles	N. Korea fires short-range missiles	3.8
2486	2489	main-news	MSRpar	2012test	67	none	none	We need a certifiable pay as you go budget by mid-July or schools wont open in September, Strayhorn said.	Texas lawmakers must close a $185.9 million budget gap by the middle of July or the schools wont open in September, Comptroller Carole Keeton Strayhorn said Thursday.	2.6
2638	2647	main-news	MSRpar	2012test	314	none	none	Founded in 1996, the LendingTree exchange consists of more than 200 banks, lenders, and brokers.	LendingTree matches borrowers via the Internet with more than 200 mortgage brokers, banks and other lenders.	3.5
3492	3535	main-news	deft-news	2014	85	none	none	myanmar government has stated myanmar will become opium-free by 2014.	myanmar government stated myanmar is on track to be drug-free by 2014.	4.6
3309	3337	main-news	MSRpar	2012train	593	none	none	He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings.	Samudra, 32, is suspected of being a key figure in the al-Qaida-linked terror group Jemaah Islamiyah, which has been blamed for carrying out the bombings.	3.4
2060	2063	main-forum	deft-forum	2014	63	none	none	Israel doesn't give a ****, accept it.	That Israel doesn't giva a **** what anybody else thinks.	3.4
3687	3730	main-news	deft-news	2014	280	none	none	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.	the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.	4.0
265	265	main-captions	MSRvid	2012test	395	none	none	A dog is barking at a ball.	A dog swims after a tennis ball.	1.5
1015	1015	main-captions	images	2014	23	none	none	A close up of a brown faced cat.	A close up of an ostrich face.	0.6
5493	5536	main-news	headlines	2015	1469	none	none	Four more people arrested over Australia's largest illegal tobacco importation syndicate	Police target illegal tobacco syndicate	2.8
2676	2691	main-news	MSRpar	2012test	375	none	none	Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.	The analyst, already let go by Merrill, can request a hearing before a NASD panel.	3.0
2818	2842	main-news	MSRpar	2012test	591	none	none	Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson's family.	Members of Kathleen Peterson's family were not present.	1.0
2666	2681	main-news	MSRpar	2012test	363	none	none	"Mr Hadley, who has a new partner and child, said: ""I am absolutely delighted."	"In a statement issued by his solicitors, Mr Hadley said: ""I am absolutely delighted with the outcome of proceedings."	3.4
2386	2389	main-forum	deft-forum	2014	389	none	none	Do you further agree that I have made no claim?	So that you will admit and verify that I have made no claim.	3.8
5524	5567	main-news	headlines	2016	134	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hosni Mubarak retrial adjourned until 8 June	Mubarak retrial adjourned to June	4.0
5314	5357	main-news	headlines	2015	994	none	none	Stars pay tribute to Cory Monteith	Stars pay tribute to James Garner	2.2
3896	3939	main-news	headlines	2013	234	none	none	US, UK in pact to release emergency oil stocks	US, UK Set to Agree Emergency Oil Stocks Release	4.6
1908	1908	main-captions	images	2015	1228	none	none	Kids play soccer on a field.	Three boys playing soccer in a field	4.2
2393	2396	main-forum	deft-forum	2014	396	none	none	We are all vessels filled with many wonders.	Jingle Bell Rock by Bobby Helm We are all vessels filled with many wonders.	3.0
3436	3479	main-news	deft-news	2014	29	none	none	human rights violations in myanmar include summary executions, torture and the recruitment of child soldiers.	these human rights violations include summary executions, torture and the recruitment of child	4.2
2733	2757	main-news	MSRpar	2012test	466	none	none	When police removed the four from the home, they weighed 136 pounds combined.	Each boy weighed less than 50 pounds when they were removed from the home Oct. 10.	3.0
576	576	main-captions	MSRvid	2012train	121	none	none	A man is praying.	A man is running.	0.727
4083	4126	main-news	headlines	2013	465	none	none	Sudan blames Israel for Khartoum arms fire	Sudan accuses Israel of airstrike on arms factory	3.6
419	419	main-captions	MSRvid	2012test	630	none	none	A cat is sliding upside down under a couch.	A cat is crawling under a piece of furniture on it's back.	3.2
2986	3010	main-news	MSRpar	2012train	83	none	none	Chante Jawan Mallard, 27, went on trial Monday, charged with first-degree murder.	Chante Jawaon Mallard, 27, is charged with murder and tampering with evidence.	3.0
4638	4681	main-news	headlines	2014	407	none	none	Judge enters not guilty plea for James Holmes	Not guilty plea for James Holmes – but insanity option still on table	4.0
3718	3761	main-news	headlines	2013	12	none	none	Obama backs Philippines over South China Sea	Obama says clear rules needed to calm South China Sea	2.4
1260	1260	main-captions	images	2014	383	none	none	A man and a woman holding hands walking along the beach.	A man with a beard and a skullcap and a boy walk along the ocean's shore.	2.2
3712	3755	main-news	headlines	2013	5	none	none	Israel ex-spy warns against 'messianic' Iran war	Israeli ex-spy boss: no trust in leadership over Iran – video	3.0
3258	3285	main-news	MSRpar	2012train	513	none	none	Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.	Hollywood and the world are gearing up to celebrate legendary entertainer Bob Hope's 100th birthday on Thursday.	3.75
