	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4617	4660	main-news	headlines	2014	380	none	none	Syria Regime Agrees to Attend Peace Conference	Syria, opposition agree 'in principle' to attend peace conference	3.0
4973	5016	main-news	headlines	2015	156	none	none	Death toll in Lebanon bombings rises to 47	1 suspect arrested after Lebanon car bombings kill 45	2.8
3756	3799	main-news	headlines	2013	62	none	none	China news agency: Still hope for Syria peace	China state news agency: There's still hope for Syria peace	4.2
2666	2681	main-news	MSRpar	2012test	363	none	none	"Mr Hadley, who has a new partner and child, said: ""I am absolutely delighted."	"In a statement issued by his solicitors, Mr Hadley said: ""I am absolutely delighted with the outcome of proceedings."	3.4
713	713	main-captions	MSRvid	2012train	313	none	none	A man laying down and shooting a gun	A man is laying on the ground shooting a rifle.	3.8
1949	1949	main-captions	images	2015	1348	none	none	A dog with floppy ears walking towards the camera in the woods.	A child in front of his own reflection turning towards the camera and smiling.	1.2
2200	2203	main-forum	deft-forum	2014	203	none	none	It's a common sense/deductive reasoning thing.	Hilited your common sense/deductive reasoning thing.	2.5
3438	3481	main-news	deft-news	2014	31	none	none	alstom is in competition with japanese and german countries for the contract.	alstom is competing against japanese company shinkansen and german company ice for the contract.	3.6
1060	1060	main-captions	images	2014	83	none	none	Two people dressed in white standing on a grass field.	A person is standing underneath an overpass near a highway.	0.4
3567	3610	main-news	deft-news	2014	160	none	none	police arrested 2 honduran drug trafficking suspects.	bulgarian police arrest head of drug trafficking group.	1.4
1666	1666	main-captions	images	2015	507	none	none	A white dog runs on a beach.	The white dog is running along the beach.	5.0
3122	3148	main-news	MSRpar	2012train	291	none	none	Its shares jumped to $54.50 in pre-open trading from $50.90 at Wednesday's close.	Shares jumped almost 7 percent in pre-open trading, rising to $18.26 from $17.05 at Tuesday's close.	2.5
2520	2529	main-news	MSRpar	2012test	133	none	none	Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing.	Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.	2.5
1759	1759	main-captions	images	2015	784	none	none	Three dogs in the snow by a fence.	Two dogs drink water in a lake.	1.0
358	358	main-captions	MSRvid	2012test	531	none	none	The man is slicing the tape from the box.	A man is cutting open a box.	4.333
670	670	main-captions	MSRvid	2012train	253	none	none	A skateboarder does tricks on a half-pipe.	A man skateboards on a half pipe.	3.5
2655	2670	main-news	MSRpar	2012test	345	none	none	That package included increases to both the city's sales and income taxes.	He also objects to the sales and personal income tax increases in the package.	2.0
4306	4349	main-news	headlines	2014	3	none	none	6.8 quake strikes off Solomon Islands	Magnitude 6.3 quake strikes off Solomon Islands: USGS	3.2
1012	1012	main-captions	images	2014	17	none	none	A kid jumping a ledge with a bike.	A black and white cat playing with a blanket.	0.0
1344	1344	main-captions	images	2014	504	none	none	A computer on a desk.	A computer operating on a desk.	4.0
4218	4261	main-news	headlines	2013	635	none	none	US drone strike kills 5 militants in Pakistan	U.S. drone strikes kill 16 suspected militants in Yemen	1.8
5167	5210	main-news	headlines	2015	646	none	none	Colourful support at World Cup in Brazil	Merkel to attend World Cup final	1.2
2464	2467	main-news	MSRpar	2012test	33	none	none	It's the first such drill since the September 11 terrorist attacks on New York and Washington.	It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.	4.0
1689	1689	main-captions	images	2015	562	none	none	The large brown dog is jumping through the tall grass.	The girl wearing a blue shirt is running through a science center.	0.0
3901	3944	main-news	headlines	2013	240	none	none	Romney wins Florida Republican primary	Romney eyes US Republican primary endgame	1.8
5002	5045	main-news	headlines	2015	222	none	none	Shooting, protests mar Thai voting	Thai protesters disrupt advance voting	3.6
699	699	main-captions	MSRvid	2012train	293	none	none	A woman is dancing in the rain.	A woman is adding oil to a dish.	0.25
680	680	main-captions	MSRvid	2012train	267	none	none	A woman is boiling shrimp.	A woman is combing her hair.	1.0
2639	2648	main-news	MSRpar	2012test	315	none	none	Most taxpayers will get surprise tax cuts of between $4 and $11 a week from July 1.	Australia's 9 million income taxpayers received surprise tax cuts of between $3 and $11 a week from Treasurer Peter Costello last night.	3.25
5034	5077	main-news	headlines	2015	303	none	none	Teenage girl killed in east London Shereka Marsh was shot in the neck, police say	Hackney shooting: Teenager Shereka Marsh 'bled to death after being shot in neck'	4.6
3313	3341	main-news	MSRpar	2012train	598	none	none	Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89.	McDonald's shares rose $1.83 to close Friday at $23.89 on the New York Stock Exchange.	4.25
1824	1824	main-captions	images	2015	990	none	none	A man in red and black is hitting a soccer ball with his head.	A man in a red striped soccer shirt heads a ball.	3.6
4871	4914	main-news	headlines	2014	703	none	none	Iran earthquake death toll rises	Algeria hostage death toll rises	0.6
2779	2803	main-news	MSRpar	2012test	537	none	none	In Vienna, the IAEA said ElBaradei would accept the invitation, although no date had yet been set.	In Vienna, the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran's invitation, but said no date had yet been set.	3.25
2489	2492	main-news	MSRpar	2012test	71	none	none	Country-music station KKCS has suspended two disc jockeys for playing songs by the Dixie Chicks in violation of a ban imposed after one group member criticized President George Bush.	A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs, violating the station's two-month-old ban on the group's music.	3.25
5151	5194	main-news	headlines	2015	609	none	none	Bangladesh Islamists rally against atheist bloggers	Bangladeshi Islamists rally to demand action against atheist bloggers	4.6
2180	2183	main-forum	deft-forum	2014	183	none	none	this is NOT a war deployment.	its not an official deployment.	2.4
2304	2307	main-forum	deft-forum	2014	307	none	none	Genetic predisposition to cancer resistance is superior genetics.	Genetic predisposition to Alzheimer is inferior genetics.	1.4
3413	3456	main-news	deft-news	2014	6	none	none	fulvio berghella stated that the digital worm named sq hell was particularly virulent and replicated itself at the rate of 8000 times an hour.	fulvio berghella stated that the digital worm named sq hell has a very high capacity to replicate itself and the digital worm named sq hell is slowing down the poste italiane computer network and making some computers inoperable.	3.6
1742	1742	main-captions	images	2015	738	none	none	A white and brown dog playing with a black toy.	A white and brown dog is playing tug-o-war.	3.4
5507	5550	main-news	headlines	2015	1498	none	none	Food price hikes raise concerns in Iran	American Chris Horner wins Tour of Spain	0.0
2574	2583	main-news	MSRpar	2012test	219	none	none	The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.	The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.	1.0
1868	1868	main-captions	images	2015	1135	none	none	A man stands astride a bike on a rocky trail by a lake.	A woman is wearing a white headband, purple tank top and black gloves.	0.0
3725	3768	main-news	headlines	2013	21	none	none	Jerry Sandusky found guilty in child sex abuse trial	Sandusky found guilty in child sex abuse trial	3.8
3126	3152	main-news	MSRpar	2012train	301	none	none	Mr. Mask said Mr. Cullen would be taken from the Somerset County Jail by Thursday and moved to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care.	Charles Cullen, 43, was transferred from the Somerset County Jail in Somerville to the Anne Klein Forensic Center, a 150-bed psychiatric treatment facility in Trenton.	3.692
1917	1917	main-captions	images	2015	1254	none	none	A girl in a pink dress rides her bike along a white picket fence.	A girl in a red dress rides her bike in front of a white fence.	4.0
5434	5477	main-news	headlines	2015	1322	none	none	Gunmen kill nine tourists in Pakistan	Gunmen Attack Hotel In Remote Pakistani Province	3.2
1238	1238	main-captions	images	2014	349	none	none	A horse standing near a gate with another horse in the background.	A group of river barges with trees in the background.	0.0
5431	5474	main-news	headlines	2015	1307	none	none	Polling stations open at Ukrainian presidential election	Nominations open for e.TV Ghana Most Influential Awards	0.2
2059	2062	main-forum	deft-forum	2014	62	none	none	We are meant to explore.	We are meant to move.	2.4
5274	5317	main-news	headlines	2015	905	none	none	What the Papers Say, Nov. 20, 2013	What the Papers Say, Oct. 10, 2013	2.8
5468	5511	main-news	headlines	2015	1402	none	none	Israel Carrying Out Ground Offensive In Gaza	Israel Launches Ground Offensive In Gaza	4.8
4201	4244	main-news	headlines	2013	616	none	none	One dead in new Israeli strike on Gaza	Two killed in new Israeli strike on Gaza: medics	3.6
4612	4655	main-news	headlines	2014	375	none	none	Israeli soldier hits Palestinian child in Hebron	Israeli soldiers kill Palestinian woman in West Bank	1.2
5541	5584	main-news	headlines	2016	255	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Thai army declares martial law	Thailand's army declares martial law, denies coup	3.0
4636	4679	main-news	headlines	2014	405	none	none	Mandela to spend Christmas in hospital	Mandela movie to open this month in South Africa	0.2
2938	2962	main-news	MSRpar	2012train	14	none	none	Counties with population declines will be Vermillion, Posey and Madison.	Vermillion, Posey and Madison County populations will decline.	5.0
4996	5039	main-news	headlines	2015	215	none	none	Tehelka editor embroiled in sex assault scam	Tehelka editor steps down after allegations of sexual misconduct	4.2
4016	4059	main-news	headlines	2013	384	none	none	Obama, Romney Prepare for First Debate	Obama, Romney prepare to debate	4.2
2652	2667	main-news	MSRpar	2012test	339	none	none	The Commerce Commission would have been a significant hurdle for such a deal.	The New Zealand Commerce Commission had given Westpac no indication whether it would have approved its deal.	1.8
3676	3719	main-news	deft-news	2014	269	none	none	iran has noticeably increased the number of executions in recent months as officials enforce a campaign aimed at promoting virtue and boosting security in	iranian officials have increased executions in 2007 as officials enforce a campaign purportedly aimed at promoting virtue and boosting security in society.	3.6
408	408	main-captions	MSRvid	2012test	617	none	none	A woman is cooking something.	A woman is pouring ingredients into a frying pan.	3.2
4994	5037	main-news	headlines	2015	212	none	none	N. Korea's Kim hails execution of powerful uncle	North Korea's Kim seen behind sacking of powerful uncle	4.6
4692	4735	main-news	headlines	2014	481	none	none	US releases initial report on fracking impacts on water	Men in China detained after taking girls to hotel	0.0
5139	5182	main-news	headlines	2015	577	none	none	Uganda's president signs anti-gay bill	Uganda's president signs harsh anti-gay law	4.2
26	26	main-captions	MSRvid	2012test	40	none	none	The woman is playing the flute.	A woman is playing a flute.	5.0
1877	1877	main-captions	images	2015	1154	none	none	One man in an orange shirt wearing a white helmet is riding a bike.	The man wearing a blue helmet is riding a Polaris.	2.8
5656	5699	main-news	headlines	2016	1169	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hard-line Jewish leader shot in Jerusalem	Israeli leader urges calm in Jerusalem	1.0
3334	3362	main-news	MSRpar	2012train	631	none	none	Ballmer has been vocal in the past warning that Linux is a threat to Microsoft.	In the memo, Ballmer reiterated the open-source threat to Microsoft.	3.0
5262	5305	main-news	headlines	2015	878	none	none	Pakistan's Musharraf Under Arrest in Bhutto Assassination	Pakistan's Musharraf arrives at court for first time	2.4
5421	5464	main-news	headlines	2015	1283	none	none	China yuan strengthens to new high against USD	China yuan weakens to 6.1705 against USD	2.2
3180	3206	main-news	MSRpar	2012train	402	none	none	The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.	Maximum sustained winds were around 40 mph, with stronger gusts.	2.25
5029	5072	main-news	headlines	2015	291	none	none	Classic crossword - Saturday 1st June	Classic crossword - Saturday 20th April	1.6
5402	5445	main-news	headlines	2015	1227	none	none	Iranian nuclear talks to be extended to November	Iran nuclear talks extended to November 24	4.4
5085	5128	main-news	headlines	2015	441	none	none	17 killed in US drone attack on Yemen wedding party	U.S. drone mistakenly kills 14 in Yemen wedding convoy	4.0
1041	1041	main-captions	images	2014	60	none	none	A bird holding on to a metal gate.	A multi-colored bird clings to a wire fence.	3.2
1678	1678	main-captions	images	2015	530	none	none	Two people walking on the beach at sunset.	Two people walking along the shore at sunset.	5.0
1581	1581	main-captions	images	2015	254	none	none	A skier speeds through the snow.	A brown dog carrying a Frisbee runs through the snow.	0.2
347	347	main-captions	MSRvid	2012test	517	none	none	A man is assembling speaker parts.	A man is playing the guitar.	1.0
855	855	main-captions	MSRvid	2012train	527	none	none	A man is pouring chili into a bowl.	A man opens a can and pours the contents into a bowl.	2.5
5466	5509	main-news	headlines	2015	1395	none	none	Italian fugitive arrested in Dominican Republic	Australian icebreaker arrives in East Antarctica for new rescue bid	0.0
2410	2413	main-forum	deft-forum	2014	413	none	none	It's about the baggage attached.	It's not the same thing.	0.0
2221	2224	main-forum	deft-forum	2014	224	none	none	What are they trying to hide?	I then asked: What are they trying to hide?	3.6
2501	2504	main-news	MSRpar	2012test	89	none	none	British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.	GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.	4.2
2954	2978	main-news	MSRpar	2012train	40	none	none	Shares in EDS closed on Thursday at $18.51, a gain of 6 cents.	Shares of EDS closed Thursday at $18.51, up 6 cents on the New York Stock Exchange.	3.667
4053	4096	main-news	headlines	2013	430	none	none	Heavy Fighting Reported in Syria's Aleppo	Heavy fighting reported in Damascus	1.4
289	289	main-captions	MSRvid	2012test	432	none	none	A dog sat at the counter of a store.	The dog is standing at the counter.	2.6
5329	5372	main-news	headlines	2015	1034	none	none	Car Bombs Kill 58 in Iraqi Capital	Car bombings kill 13 civilians in Iraqi capital	2.4
1188	1188	main-captions	images	2014	275	none	none	A line outside of a bookstore on a street.	The yellow motorcycle is parked on the street.	0.4
4487	4530	main-news	headlines	2014	224	none	none	US warns Syria on chemical weapons	U.S. concerns grow about Syria's chemical weapons	3.2
4833	4876	main-news	headlines	2014	654	none	none	Pakistan's Malala leaves hospital to await surgery	Malala leaves British hospital	3.6
1705	1705	main-captions	images	2015	613	none	none	Three children playing with hay outdoors, throwing some at camera lens.	Three young children play in the hay, throwing some at the camera.	4.8
848	848	main-captions	MSRvid	2012train	518	none	none	A woman is hitting a man.	A man is holding a slow loris.	0.0
3051	3075	main-news	MSRpar	2012train	180	none	none	"In connection with the incident, I have acknowledged that I behaved inappropriately."""	I have acknowledged that I behaved inappropriately, he said.	4.25
3884	3927	main-news	headlines	2013	219	none	none	Google names new Motorola Mobility CEO	Google appoints Dennis Woodside to run Motorola Mobility	3.8
4116	4159	main-news	headlines	2013	508	none	none	Thailand: Iranians planned to attack Israelis	Malaysia to extradite Iranian for attack on Israelis	1.0
3506	3549	main-news	deft-news	2014	99	none	none	amnesty international is a rights group based in london.	the international institute for strategic studies is located in london.	1.4
4463	4506	main-news	headlines	2014	195	none	none	Pakistan court demands 'blasphemy' rampage answers	Pakistan-UN report reveals alarming levels of drug use	0.6
2303	2306	main-forum	deft-forum	2014	306	none	none	Therefore, the explanation of the existence of the universe is God.	If the universe has an explanation of its existence, that explanation is God.	3.6
1472	1472	main-captions	images	2014	710	none	none	A small plane parked at an airfield with a cloudy sky overhead.	A small white plane parked in an airport on a cloudy day.	4.6
5332	5375	main-news	headlines	2015	1043	none	none	Nigel Farage calls on Government to let Syrian refugees into UK	'No plans' to resettle Syrian refugees in the UK	2.4
236	236	main-captions	MSRvid	2012test	350	none	none	A woman is frying something.	A woman is riding a horse.	0.6
2062	2065	main-forum	deft-forum	2014	65	none	none	Slutstamp! A dear friend from Ohio sent me this.	A dear friend from Ohio sent me this.	3.6
2756	2780	main-news	MSRpar	2012test	498	none	none	Rep. Peter Deutsch, D-Fla., criticized the FDA's efforts in Florida.	Peter Deutsch, D-Fla., said he wanted to congratulate the FDA.	2.0
3183	3209	main-news	MSRpar	2012train	408	none	none	Forecasters said warnings might go up for Cuba later Thursday.	Watches or warnings could be issued for eastern Cuba later on Thursday.	4.0
2618	2627	main-news	MSRpar	2012test	282	none	none	During the same quarter last year, EDS declared a profit of $354 million, or 72 cents per share.	EDS reported a first-quarter loss of $126 million, or 26 cents per share.	1.5
2539	2548	main-news	MSRpar	2012test	162	none	none	North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings.	North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.	4.6
1923	1923	main-captions	images	2015	1284	none	none	Two hikers stand at the top of a snowy mountain.	Two mountain climbers stand on the top of a mountain looking around.	3.4
4068	4111	main-news	headlines	2013	446	none	none	NATO US troop detained over shooting of Afghan civilians	U.S. says saddened by shooting on Afghan civilians	2.4
1942	1942	main-captions	images	2015	1335	none	none	A person climbs up a snowy hill while their dog follows.	A person climbs a snowy hill while a black dog follows.	3.8
870	870	main-captions	MSRvid	2012train	550	none	none	A woman is cooking broccoli.	A man is eating his food.	0.5
1607	1607	main-captions	images	2015	339	none	none	An infant sitting on a cot reaching over to touch the face of an older boy.	A boy who seems ill is being touched in the face by a toddler.	2.2
3378	3406	main-news	MSRpar	2012train	688	none	none	The jury awarded TVT about $23 million in compensatory damages and roughly $108 million in punitive damages.	TVT Records sought $360 million in punitive damages and $30 million in compensatory damages, officials said.	1.75
3291	3319	main-news	MSRpar	2012train	568	none	none	Judge Leroy Millette Jr. can reduce the punishment to life in prison without parole when Muhammad is formally sentenced Feb. 12, but Virginia judges rarely take such action.	Though the judge can reduce the punishment to life in prison without parole, experts say Virginia judges rarely take that opportunity.	3.25
1866	1866	main-captions	images	2015	1131	none	none	A large white and grey dog runs through a yellow tunnel in an obstacle course.	A white and black dog is running out of a yellow and orange tube.	3.6
587	587	main-captions	MSRvid	2012train	135	none	none	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.	4.4
3781	3824	main-news	headlines	2013	94	none	none	Colorado shooting suspect was under psychiatrist's care	Doctor treating Aurora shooting suspect had medical reprimand	2.4
5086	5129	main-news	headlines	2015	442	none	none	China manufacturing index at 11-month low: HSBC	China manufacturing expands in September	1.0
2351	2354	main-forum	deft-forum	2014	354	none	none	So answer the question.	Stop avoiding the question.	3.4
3020	3044	main-news	MSRpar	2012train	128	none	none	Close co-operation between law-enforcement agencies and intelligence services lie at the heart of the ongoing fight against terrorism, Mr Howard said.	Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism, he said.	4.0
4461	4504	main-news	headlines	2014	193	none	none	Former LAPD officer sought in Irvine slayings	Former CIA officer sentenced to 30 months in prison for info leak	0.0
2229	2232	main-forum	deft-forum	2014	232	none	none	Irreligion that does that I have a problem.	Religion that doesn't do that I don't have a problem with.	1.6
3851	3894	main-news	headlines	2013	180	none	none	Clinton warns Kenya of cost of election violence	Clinton warns Kenya on cost of election unrest	4.6
2349	2352	main-forum	deft-forum	2014	352	none	none	peeve So we agree that it came down essentially in freefall?	Do we agree that they came down essentially in freefall?	4.0
574	574	main-captions	MSRvid	2012train	116	none	none	The cat played with a watermelon.	A cat is playing with a watermelon.	4.8
47	47	main-captions	MSRvid	2012test	70	none	none	A man is cutting up a potato.	A man is cutting up carrots.	2.375
3138	3164	main-news	MSRpar	2012train	324	none	none	The 51-year-old nurse worked at North York General Hospital, the epicentre of the latest outbreak.	Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.	3.0
5129	5172	main-news	headlines	2015	545	none	none	Foreign exchange rates in India	Foreign exchange rates in Singapore	1.4
4552	4595	main-news	headlines	2014	306	none	none	Obama holds talks over Syria action	Cameron loses parliamentary vote on Syria military action	1.4
4656	4699	main-news	headlines	2014	434	none	none	Forex &amp; Gold 6 March 2013	Forex & Gold 12 March 2013	2.6
5040	5083	main-news	headlines	2015	316	none	none	Updated - Two explosions near finish line of Boston Marathon	Report of two explosions at finish line of Boston Marathon	5.0
437	437	main-captions	MSRvid	2012test	655	none	none	A rat like creature is smelling around.	An animal is walking on the ground.	2.0
4536	4579	main-news	headlines	2014	287	none	none	France Welcomes US-Russia Deal on Syria	Arab League welcomes US-Russian deal on Syria	2.4
4250	4293	main-news	headlines	2013	677	none	none	US drone strike kills 5 militants in Pakistan	Drone strike kills four suspected militants in Pakistan	3.0
1644	1644	main-captions	images	2015	451	none	none	A dog with a red toy in it's mouth.	A brown dog is carrying a stick in its mouth.	2.2
1019	1019	main-captions	images	2014	28	none	none	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.	0.6
5494	5537	main-news	headlines	2015	1472	none	none	Obama moves to fill Fed board, taps Fischer to be No. 2	Obama voices willingness to talk with GOP on budget	0.4
4346	4389	main-news	headlines	2014	52	none	none	Jagan Reddy shifted to hospital, power crisis continues in Seemandhra	Telangana: Jagan to spend Thursday in hospital; blackout continues in Seemandhra	4.2
4428	4471	main-news	headlines	2014	155	none	none	Egyptian court considers Mubarak’s release	Egypt court orders release of Mubarak	3.4
4715	4758	main-news	headlines	2014	511	none	none	US readies possible solo action against Syria	US makes case for action against Syria	3.4
3564	3607	main-news	deft-news	2014	157	none	none	a report issued by security software vendor mcafee inc., said government-affiliated hackers in china are at the forefront of a brewing cyber cold war.	government-affiliated hackers in china are at the forefront of a burgeoning cyber cold war.	3.4
422	422	main-captions	MSRvid	2012test	633	none	none	An explosion is booming in the desert.	A nuclear weapon explodes in a desert.	3.4
5614	5657	main-news	headlines	2016	858	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Hajj to go ahead despite crane collapse, officials vow	Hajj to go ahead despite crane collapse	4.0
571	571	main-captions	MSRvid	2012train	113	none	none	Two men are fighting in a cow pasture.	Two men are fighting in a cattle pen.	4.0
9	9	main-captions	MSRvid	2012test	16	none	none	A person is throwing a cat on to the ceiling.	A person throws a cat on the ceiling.	5.0
3455	3498	main-news	deft-news	2014	48	none	none	berlin will host top-level meetings in october to save key european arms control treaty conventional forces in europe (cfe).	russia suspended its participation in a key european arms control treaty that governs deployment of troops in europe.	1.8
3605	3648	main-news	deft-news	2014	198	none	none	the south african government maintains very good relations with the united states government.	the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.	1.2
5581	5624	main-news	headlines	2016	622	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Ukrainian presidency says deal reached at crisis talks	Ukraine rivals sign deal to end crisis	4.0
2598	2607	main-news	MSRpar	2012test	255	none	none	Activists say they fear the gathering is an attempt by corporate farming to push bio-engineered crops on starving countries.	Instead, they fear the conference is an attempt by corporate farming and biotech interests to push into new markets.	3.0
735	735	main-captions	MSRvid	2012train	345	none	none	A band is performing on a stage.	A band is playing and singing on a stage.	4.5
5632	5675	main-news	headlines	2016	1012	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	More than 3,400 migrants rescued at sea in Mediterranean	Over 2,000 migrants rescued from wooden boats in Mediterranean	3.0
2877	2901	main-news	MSRpar	2012test	679	none	none	The rule bars groups from airing ads that promote, support, attack or oppose a candidate at any time.	It upheld fallback rules that bar the same groups from airing ads that promote, support, attack or oppose a candidate at any time.	3.75
5403	5446	main-news	headlines	2015	1232	none	none	Boston bombing suspect to appear in court	Boston bombing suspect buried	1.2
3011	3035	main-news	MSRpar	2012train	116	none	none	"Get it all out,"" says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City."	"Innocent or not, ""she's damaged goods,"" said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York."	1.4
2713	2728	main-news	MSRpar	2012test	427	none	none	She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.	Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.	3.6
778	778	main-captions	MSRvid	2012train	415	none	none	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.	2.667
2493	2496	main-news	MSRpar	2012test	77	none	none	In addition, it offered the United States and Israel a way to work around Mr. Arafat.	When the prime minister's position was established in the spring, it offered the United States and Israel a way to work around Arafat.	3.6
1681	1681	main-captions	images	2015	541	none	none	A black and white dog runs with its mouth open.	A black and white dog swims in blue water.	2.2
3148	3174	main-news	MSRpar	2012train	343	none	none	Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market.	IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.	1.0
3083	3109	main-news	MSRpar	2012train	241	none	none	A Royal Duty is based on his experiences with Diana, Princess of Wales and letters allegedly to and from her.	The royal household was bracing itself for any more revelations in A Royal Duty, based on the former servant’s time with Diana, Princess of Wales.	2.75
2984	3008	main-news	MSRpar	2012train	80	none	none	I came basically to Washington to establish relationships and to make sure that we are getting more federal money to California, Schwarzenegger said after meeting with congressional Republicans.	I came to Washington basically to establish relationships and make sure we are getting more federal money, Schwarzenegger said after one meeting.	4.2
3274	3302	main-news	MSRpar	2012train	545	none	none	After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.	Hernandez filed an Equal Employment Opportunity Commission complaint and sued.	3.4
1612	1612	main-captions	images	2015	349	none	none	"Three individuals are posing on skis behind a ""no skiing"" sign."	Three people on skis are standing behind a no skiing sign.	4.4
3530	3573	main-news	deft-news	2014	123	none	none	the matter is delicate.	the iaea report is restricted.	0.0
2647	2662	main-news	MSRpar	2012test	334	none	none	Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	The whole thing is a travesty, fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	1.5
3919	3962	main-news	headlines	2013	263	none	none	US astronaut Neil Armstrong dead at 82	US astronaut Neil Armstrong dies	3.6
1948	1948	main-captions	images	2015	1345	none	none	A dog in in a car.	A dog is biting a mop.	1.0
1797	1797	main-captions	images	2015	899	none	none	The black dog is running through the snow.	A race car driver is driving his car through the mud.	0.0
3035	3059	main-news	MSRpar	2012train	153	none	none	"London-based NCRI official Ali Safavi told Reuters: ""We condemn this raid, which is in our view illegal and morally and politically unjustifiable."""	We condemn this raid which is in our view illegal and morally and politically unjustifiable, London-based NCRI official Ali Safavi told Reuters by telephone.	4.6
3638	3681	main-news	deft-news	2014	231	none	none	a siemens spokesman in germany stated to the agence france-presse that siemens was confident about the outcome of the talks to sell the plutonium-processing facility.	a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility.	2.6
4390	4433	main-news	headlines	2014	109	none	none	Mugabe declared winner of disputed elections	Zimbabwe: Mugabe declared winner in disputed vote	4.0
1906	1906	main-captions	images	2015	1226	none	none	A white dog with red ears is running in the snow.	a wet black dog with a red collar is in the river	0.6
1833	1833	main-captions	images	2015	1020	none	none	A black dog and a white dog playing in the street.	A black dog and a white dog play in the street together.	4.6
5124	5167	main-news	headlines	2015	532	none	none	China to investigate EU wine exports	Christie investigation heats up	1.2
4557	4600	main-news	headlines	2014	312	none	none	Venezuela assembly meets amid Chavez health crisis	Assembly meets amid Chavez crisis	3.4
1463	1463	main-captions	images	2014	694	none	none	A black and white cat sleeping on its side on a purple blanket.	A black and white cat laying on the ground in the sun.	2.8
4132	4175	main-news	headlines	2013	527	none	none	Girl accused of burning Koran goes into hiding	Girl accused of burning Koran bailed	3.2
5122	5165	main-news	headlines	2015	529	none	none	Super Typhoon Haiyan, Strongest of Season, Slams the Philippines	Super typhoon Haiyan closes in on the Philippines	3.4
454	454	main-captions	MSRvid	2012test	687	none	none	A man is slicing a pepper.	A person cuts a big green pepper apart.	3.8
3237	3264	main-news	MSRpar	2012train	484	none	none	He left the army for Syria where he received religious training.	He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.	3.0
3960	4003	main-news	headlines	2013	315	none	none	Mali's President Hands in Resignation	Mali's President Formally Resigns	4.6
4323	4366	main-news	headlines	2014	22	none	none	12 killed in bus accident in Pakistan	10 killed in road accident in NW Pakistan	3.2
3529	3572	main-news	deft-news	2014	122	none	none	indian troops already fighting rebels in kashmir are now engaged in a massive campaign to destroy poppy crops in the region.	indian troops already fighting rebels are now also engaged in a massive operation to destroy poppy crops in kashmir.	5.0
2529	2538	main-news	MSRpar	2012test	144	none	none	The seven other nations in the initiative are Britain, Germany, Italy, the Netherlands, Poland, Portugal and Spain.	Other nations involved in the PSI include Germany, Italy, the Netherlands, Poland, Portugal, Spain and Britain.	3.6
