	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3104	3130	main-news	MSRpar	2012train	269	none	none	The injured passenger at John Peter Smith Hospital died later Friday morning, Jones said.	The injured passenger at John Peter Smith died later in the morning; his name has not been released, Jones said.	3.643
3283	3311	main-news	MSRpar	2012train	557	none	none	Enron company executives engaged in widespread and pervasive fraud, prosecutor Samuel Buell told the Associated Press.	Enron company executives engaged in widespread and pervasive fraud to manipulate the company's earnings results, Buell said.	3.75
3131	3157	main-news	MSRpar	2012train	312	none	none	International rescue workers are scouring flattened debris for survivors in Iran's shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20,000 people.	International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.	3.0
4840	4883	main-news	headlines	2014	664	none	none	Singapore stocks close 0.44 pct lower	Singapore stocks close 0.5 pct higher	2.6
1490	1490	main-captions	images	2014	737	none	none	A baby holds a ketchup packet.	A baby in a highchair holds a ketchup packet.	4.0
4101	4144	main-news	headlines	2013	491	none	none	Iran expands nuclear enrichment activities: IAEA report	Iran steps up sensitive nuclear work - IAEA	3.0
2834	2858	main-news	MSRpar	2012test	621	none	none	He also could be barred permanently from the securities industry.	Young faces a fine, suspension or being permanently barred from the securities industry.	3.333
5223	5266	main-news	headlines	2015	778	none	none	Headlines in major Iranian newspapers on Sept 30	Headlines in major Iranian newspapers on Nov 21	3.0
1971	1971	main-captions	images	2015	1399	none	none	A black dog is running in the grass.	A black and a brown dog running in the grass.	3.2
2762	2786	main-news	MSRpar	2012test	510	none	none	The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points.	On the week, the Dow Jones industrial average rose 11.56 points, while the Nasdaq Stock Market gained 39.42 points.	1.0
719	719	main-captions	MSRvid	2012train	321	none	none	The woman is riding a horse.	A man is riding a horse in an arena.	2.0
1958	1958	main-captions	images	2015	1369	none	none	A lady is running her dog through an agility course.	Trainer runs her dog through training course with green pipe	4.2
191	191	main-captions	MSRvid	2012test	283	none	none	A woman is doing weight exercises.	A woman is doing her hair.	0.5
2718	2733	main-news	MSRpar	2012test	433	none	none	That truck was spotted in the Campbells Creek area, fitting that description, Morris said.	A black pickup truck was also seen in the Campbells Creek area, Morris said.	3.0
2805	2829	main-news	MSRpar	2012test	573	none	none	Its legal representatives began meeting with plaintiffs' attorneys last week to discuss a settlement.	Attorneys for both the archdiocese and the plaintiffs began meeting last week to reach the out-of-court settlement.	3.25
4108	4151	main-news	headlines	2013	499	none	none	Clinton ready to fight for Obama	Clinton a tough act for Obama to follow	1.0
1389	1389	main-captions	images	2014	577	none	none	the back of a stop sign with many stickers on it.	The back of the stop sign is adorned with stickers.	5.0
3201	3227	main-news	MSRpar	2012train	430	none	none	It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.	The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.	3.444
2178	2181	main-forum	deft-forum	2014	181	none	none	Those are partial psychopaths.	Was Ted Bundy a partial psychopath?	1.8
489	489	main-captions	MSRvid	2012test	745	none	none	A submarine is going through water.	A baby is falling asleep.	0.0
598	598	main-captions	MSRvid	2012train	153	none	none	A woman is swimming.	A man is singing.	0.067
4118	4161	main-news	headlines	2013	511	none	none	Avengers sets box office record	'Hunger Games' sets box office records	1.6
362	362	main-captions	MSRvid	2012test	537	none	none	A man is playing guitar.	A woman is slicing up some pork.	0.0
2422	2425	main-forum	deft-forum	2014	425	none	none	LOL Don't you have to take a test to drive a vehicle in the US?	Is there a test to own a firearm in the US?	0.8
52	52	main-captions	MSRvid	2012test	77	none	none	A man is playing a guitar.	A man is playing an electric guitar.	3.75
4443	4486	main-news	headlines	2014	171	none	none	6.3-magnitude earthquake hits Taiwan	7.7-magnitude earthquake hits SW Pakistan	1.2
2571	2580	main-news	MSRpar	2012test	216	none	none	Ernst & Young has denied any wrongdoing and plans to fight the allegations.	"Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible""."	3.0
2205	2208	main-forum	deft-forum	2014	208	none	none	We all believe that we are getting what we expect.	Most times, % of the time, we are getting what we expect.	3.8
368	368	main-captions	MSRvid	2012test	553	none	none	An old woman is shaking hand with a man.	A man and a woman shake hands.	3.75
3266	3293	main-news	MSRpar	2012train	527	none	none	Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.	Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.	2.25
4749	4792	main-news	headlines	2014	552	none	none	15 killed and scores injured in suicide bombing at Russian train station	Suicide bomber kills 14 at Russian train station	3.2
3479	3522	main-news	deft-news	2014	72	none	none	in an armed clash iranian police kill 4 alleged drug traffickers, arrest 2, and seize nearly 5 metric tons of opium and morphine.	during armed clashes in southeastern iran police seized nearly 5 metric tons (5.5 tons) of opium and morphine.	3.2
2283	2286	main-forum	deft-forum	2014	286	none	none	i be having conversations will cornell west My dear brother.	i be having conversations will cornell west What the hell is this?	3.0
5621	5664	main-news	headlines	2016	914	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	China on high alert for typhoon Kalmaegi	China issues yellow alert for typhoon Kalmaegi	4.0
3609	3652	main-news	deft-news	2014	202	none	none	the afghanistan-iran border region has been the scene of frequent clashes between police and drug smugglers.	the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers.	3.8
3748	3791	main-news	headlines	2013	50	none	none	Lance Armstrong stripped of Tour de France titles	Lance Armstrong plots strategy after loss of titles	1.4
5327	5370	main-news	headlines	2015	1032	none	none	6.3-magnitude quake hits Honshu, Japan: CENC	6.7-magnitude earthquake jolts Taiwan: CENC	2.0
3442	3485	main-news	deft-news	2014	35	none	none	anatoly sokolov announced-- soviet-built a-135 missile defense system around moscow is obsolete and inefficient.	soviet-built a-135 missile defense system around moscow is obsolete and inefficient.	4.6
1669	1669	main-captions	images	2015	511	none	none	A white dog walking in the snow.	A black and tan dog walking through the snow.	3.0
4198	4241	main-news	headlines	2013	613	none	none	Cause of Whitney Houston's death could take weeks	Investigators seek answers to Whitney Houston's death	1.8
132	132	main-captions	MSRvid	2012test	195	none	none	A man and woman are driving down the street in a jeep.	A man and woman are driving down the road in an open air vehicle.	4.0
3708	3751	main-news	headlines	2013	1	none	none	SC dismisses govt's review plea in Vodafone tax case	SC dismisses govt's review petition on Vodafone tax verdict	4.4
3428	3471	main-news	deft-news	2014	21	none	none	the drug is also known as ice or shabu.	methamphetamine is also known as ice.	3.4
476	476	main-captions	MSRvid	2012test	718	none	none	A rider is running and jumping her horse.	A woman jumps hurdles on a horse.	4.0
3268	3295	main-news	MSRpar	2012train	531	none	none	"It was a final test before delivering the missile to the armed forces.	State radio said it was the last test before the missile was delivered to the armed forces.	4.000
3296	main-news	MSRpar	2012train	0532	none	none	Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon."""	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow, added the voice, which signed off giving the date as ""mid-September."""	3.5
715	715	main-captions	MSRvid	2012train	315	none	none	A man is diving into a swimming pool.	A man is singing into a microphone.	0.667
2250	2253	main-forum	deft-forum	2014	253	none	none	It means its AN option.	Doesnt mean its a BAD option.	1.6
4287	4330	main-news	headlines	2013	728	none	none	Newark mayor saves neighbor from fire	Newark mayor rescues neighbor from burning house	4.2
5378	5421	main-news	headlines	2015	1167	none	none	Peace talks with Palestinians would take months: Israel official	3yo Palestinian girl killed in Israeli raid	0.4
5646	5689	main-news	headlines	2016	1115	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Micronesia vice president to visit China	Vice President of Bolivia to visit China	2.0
4981	5024	main-news	headlines	2015	171	none	none	Belgian King Albert II to step down in favor of son	Belgium King Albert II 'to abdicate'	4.2
4336	4379	main-news	headlines	2014	35	none	none	Taliban attacks kill 17 civilians in Afghanistan	Series of attacks kill 10 police in Afghanistan	1.4
2281	2284	main-forum	deft-forum	2014	284	none	none	to repeat: They are NOT as sovereign as they were before.	They are NOT as sovereign as they were before.	4.5
4483	4526	main-news	headlines	2014	218	none	none	Tokyo to host 2020 Olympic Games	Tokyo wins race to host 2020 Olympics	4.2
612	612	main-captions	MSRvid	2012train	171	none	none	A person is playing the keyboard.	A boy is playing a key-board.	4.0
1088	1088	main-captions	images	2014	122	none	none	Black train on train tracks.	A train on the train tracks.	4.1
402	402	main-captions	MSRvid	2012test	608	none	none	The dog pulled the dogs tail and then his leg.	A monkey pulled a dogs tail.	1.75
484	484	main-captions	MSRvid	2012test	735	none	none	A small guinea pig is gnawing and eating a piece of carrot on the floor.	A Guinea pig eats a carrot.	3.5
2407	2410	main-forum	deft-forum	2014	410	none	none	It wouldn't stop joke marriages.	And I don't fight for marriage.	1.2
3222	3249	main-news	MSRpar	2012train	462	none	none	Several states and the federal government later passed similar or more strict bans.	Following California's lead, several states and the federal government passed similar or tougher bans.	4.0
2992	3016	main-news	MSRpar	2012train	90	none	none	Another shooting linked to the spree occurred Nov. 11 at Hamilton Central Elementary in Obetz, about two miles from the freeway.	The latest shooting linked to the spree was a Nov. 11 shooting at Hamilton Township Elementary School in Obetz, about two miles from the freeway.	4.8
1694	1694	main-captions	images	2015	575	none	none	The man is sitting at the top of a rocky mountain.	A person sticks their head out of a tent at the top of a mountain.	2.4
3809	3852	main-news	headlines	2013	128	none	none	Gusmao consolidates power in East Timor elections	Supreme Court possibilities if Romney wins election	0.0
5050	5093	main-news	headlines	2015	351	none	none	Singapore shares open 0.31% higher on Monday	Singapore shares open lower on Monday	2.2
5550	5593	main-news	headlines	2016	309	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	White diamond breaks record in Hong Kong auction	White diamond fetches record $34m at HK auction	4.0
4825	4868	main-news	headlines	2014	643	none	none	Strong earthquake in western China kills 47 people	Strong earthquake in western China kills at least 75	3.0
1358	1358	main-captions	images	2014	528	none	none	A tiny blonde child in a blue dress sits on a table near her mother.	A young blonde girl wearing a helmet sits with a red bicycle behind her.	1.6
109	109	main-captions	MSRvid	2012test	160	none	none	Lionel Richie is dancing on the ceiling.	Lionel Ritchie dances while standing on the ceiling.	4.0
4010	4053	main-news	headlines	2013	376	none	none	Jaya Prada all set to join BJP	Jaya Prada likely to join BJP, Amar Singh to decide for her	3.8
2939	2963	main-news	MSRpar	2012train	15	none	none	Swartz, indicted in February, had argued that New Hampshire was the wrong place to charge him.	Swartz had sought to have the charges dismissed, saying New Hampshire was the wrong place to charge him.	3.4
2705	2720	main-news	MSRpar	2012test	416	none	none	They made a similar discovery in Houston on another aircraft, Dallas-based Southwest said in a statement.	The airline said a similar discovery was made on the plane in Houston.	3.4
2307	2310	main-forum	deft-forum	2014	310	none	none	That's what the data available shows.	That's what the historical record shows.	3.6
3175	3201	main-news	MSRpar	2012train	396	none	none	Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	That's when officers threw him to the ground and handcuffed him, according to testimony.	3.25
5203	5246	main-news	headlines	2015	725	none	none	Royal Hoax DJ Takes Action Against Station	Taliban bombs US base in Afghanistan	0.0
2091	2094	main-forum	deft-forum	2014	94	none	none	Iran is also a signed of the NPT and the IAEA.	"Gotta love the EK factoid that ""Iran is also a signed of the NPT and the IAEA."	4.2
24	24	main-captions	MSRvid	2012test	35	none	none	A woman peels a potato.	A woman is peeling a potato.	5.0
4763	4806	main-news	headlines	2014	568	none	none	"Two U.S. soldiers killed in ""insider"" attack in Afghanistan"	8 soldiers killed in bomb attack in NW Pakistan	0.8
2388	2391	main-forum	deft-forum	2014	391	none	none	"There is no ""WAR"" in the middle east."	There is no war in the Middle east.	4.6
5529	5572	main-news	headlines	2016	164	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Egypt braces for 'Friday of anger' after carnage	Egypt braces for Friday of anger after bloody crackdown	4.0
4880	4923	main-news	headlines	2014	714	none	none	Somalia's Shebab claims responsibility for Nairobi mall attack	Syrian rebels claim responsibility for killings in Lebanon	1.2
4835	4878	main-news	headlines	2014	658	none	none	Pakistan condemns US drone strike in Shawal Area	Pakistan condemns US drone strike in Miranshah	3.2
833	833	main-captions	MSRvid	2012train	496	none	none	A man is taking out the insides of a green pepper.	Someone is removing the seeds from a bell pepper.	4.0
2797	2821	main-news	MSRpar	2012test	564	none	none	Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser, citing competition from Apple Computer's Safari browser.	Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh computers, saying that Apple's Safari is now all that Apple needs.	4.0
4659	4702	main-news	headlines	2014	437	none	none	Snowden's father arrives in Moscow	Edward Snowden's father in Moscow	4.2
5227	5270	main-news	headlines	2015	785	none	none	South Africa's Mandela taken to hospital	Nelson Mandela taken to hospital	4.8
4695	4738	main-news	headlines	2014	484	none	none	Death toll from west Chinas violence rises to 35	Urgent: Death toll from NE China fire rises to 112	1.2
3059	3083	main-news	MSRpar	2012train	193	none	none	Allegiant shares rose $4, or $17.2 percent, to $27.43 in Thursday morning trading on the Nasdaq Stock Market.	Allegiant's stock closed Wednesday at $23.40, up 64 cents, in trading on the Nasdaq market.	2.0
3545	3588	main-news	deft-news	2014	138	none	none	the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states.	the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member	3.8
1264	1264	main-captions	images	2014	387	none	none	Red double decker bus taking on passengers.	A red double decker bus driving down a street.	2.2
4489	4532	main-news	headlines	2014	228	none	none	China yuan strengthens to 6.2689 against USD	Chinese yuan weakens to 6.2816 against USD	3.0
4412	4455	main-news	headlines	2014	137	none	none	Five convicted in Kosovo organ trafficking case	Kosovo: 3 get jail time in organ trafficking case	2.8
1105	1105	main-captions	images	2014	146	none	none	Black bird sitting on a concrete slab.	Small dog sitting next to white wall.	0.8
2215	2218	main-forum	deft-forum	2014	218	none	none	I'd offer Iran a deal.	Chuck I'd offer Iran a deal.	4.2
5685	5728	main-news	headlines	2016	1328	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Who abandoned 3 Boeing planes at the airport?	Police abandon posts in Lesotho, fear for lives	0.0
4007	4050	main-news	headlines	2013	371	none	none	Romney vows to restore 'promise of America'	Romney Promises to 'Restore America'	3.8
3942	3985	main-news	headlines	2013	290	none	none	Bradley triumphs at Firestone as Furyk fades	Bahrain court upholds sentences against uprising leaders	0.0
4415	4458	main-news	headlines	2014	140	none	none	Obama lauds progress on gay rights in inaugural address	Thousands protest gay marriage in France	1.0
4675	4718	main-news	headlines	2014	458	none	none	Egypt announces arrest of 1,004 Muslim Brotherhood supporters	Egypt orders arrest of Brotherhood chief Badie	1.8
416	416	main-captions	MSRvid	2012test	626	none	none	A person is peeling a potato.	A cat is licking a small bottle.	0.0
3502	3545	main-news	deft-news	2014	95	none	none	president dmitry medvedev's statement was posted on the kremlin website and carried in full by state news agencies.	the statement was posted on the kremlin web site and carried by state news agencies.	3.2
1757	1757	main-captions	images	2015	782	none	none	A young boy is riding a bike.	A young girl laying on a blue inflatable toy	0.4
1409	1409	main-captions	images	2014	607	none	none	View of a living room with a dining room in the background.	A living room with large sofas and a dining table in the background.	3.8
5565	5608	main-news	headlines	2016	463	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Ukraine's jailed opposition icon Tymoshenko walks free	Ukraine's opposition chief wants more protests	2.0
1544	1544	main-captions	images	2015	173	none	none	A man playing fetch with two brown dogs.	A woman plays with a brown dog.	2.33
5133	5176	main-news	headlines	2015	560	none	none	News of Terrorism and the Israeli-Palestinian Conflict (January 22 ‚Äď 28, 2014)	News of Terrorism and the Israeli-Palestinian Conflict (July 31 ‚Äď August 6, 2013)	3.0
5004	5047	main-news	headlines	2015	227	none	none	Seven Filipinos slain in Yemen attack	Syrian soldiers killed in bomb attack	0.8
1839	1839	main-captions	images	2015	1042	none	none	Children are playing in a swimming pool while two adult men watch them.	Children play in a pool while adults look on.	4.6
2826	2850	main-news	MSRpar	2012test	606	none	none	Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public.	She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public.	3.75
1131	1131	main-captions	images	2014	190	none	none	Two birds are perched on a metal band.	Two small birds perched on a metal bar.	4.0
677	677	main-captions	MSRvid	2012train	261	none	none	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.	3.6
5122	5165	main-news	headlines	2015	529	none	none	Super Typhoon Haiyan, Strongest of Season, Slams the Philippines	Super typhoon Haiyan closes in on the Philippines	3.4
1154	1154	main-captions	images	2014	223	none	none	Plane in mid-flight at sunset.	A plane flying near the sunset.	3.8
208	208	main-captions	MSRvid	2012test	304	none	none	A man is running across a high wire.	A man is running on rope.	3.0
4977	5020	main-news	headlines	2015	165	none	none	Beijing's Aircraft Carrier Returns from South China Sea	China sends carrier to South China Sea	2.4
1073	1073	main-captions	images	2014	100	none	none	A living room with a dining table in the background.	A boy doing a wheelie on a plank with the beach in the background.	0.0
4820	4863	main-news	headlines	2014	638	none	none	Cyprus bailout remarks alarm markets	Why Cyprus bailout is nothing more than usual euro nonsense	2.6
4082	4125	main-news	headlines	2013	464	none	none	Pakistan begins demolition of bin Laden compound	Pakistan demolishes Osama bin Laden hideout	2.8
5114	5157	main-news	headlines	2015	510	none	none	Suicide bomber kills 20 in Iraq	Suicide bomber attacks primary school in Iraq, kills 15	3.0
1707	1707	main-captions	images	2015	628	none	none	A black dog wearing an orange collar is entangled with fishing wire.	The black dog wearing a red collar shakes water off.	1.8
1432	1432	main-captions	images	2014	640	none	none	Two animals sitting on a rock.	Two eagles sitting on a long branch.	1.6
3542	3585	main-news	deft-news	2014	135	none	none	the vietnam news agency reported that the ministry of public security stated that foreigners involved in drug trafficking cases in vietnam came mostly from laos, cambodia, australia, china, the united states and taiwan.	the vietnam news agency reported that the ministry of public security stated that police admitted that drug trafficking into vietnam is increasing but actions to prevent and stop the drug trafficking along the borders remained limited.	3.8
4262	4305	main-news	headlines	2013	695	none	none	Civilian, defector killed in Syria, says NGO	Syria gunmen kill three Syrian officers: NGO	1.0
4520	4563	main-news	headlines	2014	268	none	none	Royal sorrow over nurse's death	Radio prankster in tears over nurse’s death	2.8
2324	2327	main-forum	deft-forum	2014	327	none	none	That's just not how legal briefs are written.	That just isn't how legal reasoning works.	3.2
2598	2607	main-news	MSRpar	2012test	255	none	none	Activists say they fear the gathering is an attempt by corporate farming to push bio-engineered crops on starving countries.	Instead, they fear the conference is an attempt by corporate farming and biotech interests to push into new markets.	3.0
4030	4073	main-news	headlines	2013	401	none	none	AP Source: Redskins to trade for No. 2 pick	Redskins trade for No. 2 pick	4.2
3553	3596	main-news	deft-news	2014	146	none	none	the meetings lasted 2 days.	the osce meeting lasted two days.	3.4
1986	1986	main-captions	images	2015	1471	none	none	The dog is in the air above the grass.	The dog is laying on a bed with a blue sheet.	1.0
3018	3042	main-news	MSRpar	2012train	125	none	none	Additionally, the h2210’s cradle has room to charge a second battery.	The cradle for the h2200 has space for recharging a second battery.	4.75
1257	1257	main-captions	images	2014	376	none	none	There are several sheared sheep in a pen.	Three white sheep in an enclosure.	2.4
4222	4265	main-news	headlines	2013	640	none	none	Obama's poll rating drops in boost for Republican rivals	Obama's big Hispanic win worries Republicans	1.0
3647	3690	main-news	deft-news	2014	240	none	none	the european union and the united states have frozen al-qadi's assets.	the western governments include the united states and france.	0.4
4164	4207	main-news	headlines	2013	570	none	none	Facebook boosts size of IPO by 25pc to raise $15bn	Facebook boosts size of IPO by 25 percent	3.6
4553	4596	main-news	headlines	2014	307	none	none	Egypt 'freezes Muslim Brotherhood assets'	Egypt freezes Muslim Brotherhood funds	5.0
1672	1672	main-captions	images	2015	517	none	none	Two dogs playing with a ball in a puddle.	Two dogs stand in a puddle, and one has a yellow tennis ball.	3.8
4195	4238	main-news	headlines	2013	610	none	none	4 foreign soldiers killed in Afghan east	4 French Soldiers Reported Killed in Afghanistan	3.8
1202	1202	main-captions	images	2014	300	none	none	A man sits crossed legged on a bed watching a small TV.	A man sits on a bed very close to a small television.	3.4
3419	3462	main-news	deft-news	2014	12	none	none	the center will be operational in august 2008.	the center will formally open in 2009.	2.2
3659	3702	main-news	deft-news	2014	252	none	none	some asean officials stated such standardization would be difficult due to different countries' political systems.	some officials stated the task would be difficult for asean members because of varied legal and political systems.	3.6
5551	5594	main-news	headlines	2016	314	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Chinese satellite spots large object in search area	Malaysia: Chinese satellite found object in ocean	3.0
961	961	main-captions	MSRvid	2012train	691	none	none	A person breaks an egg into a small bowl.	A man cracks an egg.	2.6
1990	1990	main-captions	images	2015	1478	none	none	A large tan dog is running with a green item in its mouth	The tan dog is carrying a green squeak toy in its mouth.	4.4
631	631	main-captions	MSRvid	2012train	200	none	none	A man is running.	A man is mooing.	1.0
5106	5149	main-news	headlines	2015	494	none	none	Hong Kong stocks end higher	Indian stocks open higher	0.6
1277	1277	main-captions	images	2014	406	none	none	A room with several computers and pictures on the wall.	A home office with three computer monitors and other equipment on a desk.	2.8
5160	5203	main-news	headlines	2015	632	none	none	Egyptian court considers Mubarak‚Äôs release	Egypt court orders Mubarak release	4.0
1219	1219	main-captions	images	2014	326	none	none	A group of people having a drink.	A row of locomotives on a siding in a field.	0.0
3932	3975	main-news	headlines	2013	279	none	none	Palestinian prisoners to end hunger strike	Progress reported in Palestinian prisoner hunger strike talks	2.8
3484	3527	main-news	deft-news	2014	77	none	none	goff stated that this presents a major threat to global security.	it presents a major threat to global security.	3.6
2081	2084	main-forum	deft-forum	2014	84	none	none	Does he have supporters?	He definently has supporters.	2.0
3788	3831	main-news	headlines	2013	102	none	none	Cash-rich Apple to pay dividend, buy back shares	Apple to pay $2.65/share dividend, buy back $10B stock	3.8
4332	4375	main-news	headlines	2014	31	none	none	Matt Smith to leave Doctor Who after 4 years	Matt Smith quits BBC’s Doctor Who	4.0
2421	2424	main-forum	deft-forum	2014	424	none	none	Bush gets zero credit for the budget under him.	And, Obama gets zero credit for the budget under him.	1.8
851	851	main-captions	MSRvid	2012train	521	none	none	A person is riding a jetski in the waves.	A woman is riding a seadoo.	2.0
2792	2816	main-news	MSRpar	2012test	556	none	none	The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53.	The broader Standard & Poor's 500 Index .SPX crept up 4.3 points, or 0.44 percent, to 980.52.	1.2
659	659	main-captions	MSRvid	2012train	242	none	none	A man and a woman are walking in the woods.	A man and woman are walking through the jungle.	3.4
2439	2442	main-forum	deft-forum	2014	442	none	none	And a large part of the east coast.	And parts of the west coast.	0.8
4091	4134	main-news	headlines	2013	478	none	none	Isaac drenches Haiti, heads toward Cuba, Florida	Isaac nears Haiti with homeless quake population	2.4
2859	2883	main-news	MSRpar	2012test	657	none	none	Tisha Kresler, a spokeswoman for Global Crossing, declined to comment.	A Global Crossing representative had no immediate comment.	3.6
3749	3792	main-news	headlines	2013	51	none	none	Egypt votes on final day of presidential election	Polls open in France for presidential election	1.0
2869	2893	main-news	MSRpar	2012test	668	none	none	Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.	Although obesity can increase the risk of a host of health problems, skeptics argue, so do smoking and high cholesterol, which are not considered diseases.	4.25
4505	4548	main-news	headlines	2014	249	none	none	One dead, 11 hurt in LA car chaos	6 dead, 33 hurt in Cotabato blast	1.2
3478	3521	main-news	deft-news	2014	71	none	none	tirana is the capital of	abuja is the capital of	1.0
3494	3537	main-news	deft-news	2014	87	none	none	france provides the rockets, guns and engines.	britain provides fuel tanks and gearboxes.	1.8
2830	2854	main-news	MSRpar	2012test	615	none	none	Between 1993 and 2002, 142 allegations of sexual assault were reported.	From 1993 to 2002, there were 142 reported sexual assaults at the academy.	3.6
4932	4975	main-news	headlines	2015	51	none	none	Chinese icebreaker changes course towards suspicious objects	Chinese search plane finds 'suspicious objects'	2.0
3269	3297	main-news	MSRpar	2012train	534	none	none	"According to a news release sent by the Terry Schindler-Schiavo Foundation, Florida Speaker Johnnie Byrd will introduce ""Terri's Bill"" during the special session Monday."	Florida's Speaker of the House Johnnie Byrd, is expected to introduce ''Terri's Bill'' during a one-day special session of the state legislature being held today in Tallahassee.	3.75
56	56	main-captions	MSRvid	2012test	83	none	none	A woman is slicing a pepper.	A woman is cutting a red pepper.	3.938
2996	3020	main-news	MSRpar	2012train	96	none	none	Kadyrov was not injured, but four of his bodyguards were among those killed.	But Itar-Tass news agency said four of his bodyguards were among those killed by the bomb.	3.0
2368	2371	main-forum	deft-forum	2014	371	none	none	I missed the point where he said that black people were going to riot.	Never, did I ever, did I say blacks were going to riot.	2.4
2351	2354	main-forum	deft-forum	2014	354	none	none	So answer the question.	Stop avoiding the question.	3.4
1359	1359	main-captions	images	2014	529	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table on a porch.	2.6
4963	5006	main-news	headlines	2015	125	none	none	Sienna Miller testifies at UK phone hacking trial	Sienna Miller attacks press for ‚Äėtitillating‚Äô reports at hacking trial	3.0
2835	2859	main-news	MSRpar	2012test	622	none	none	They were an inspirational couple, selfless and courageous, said the Oscar-winning film director.	He said: “They were an inspirational couple, selfless and courageous.	3.0
5702	5745	main-news	headlines	2016	1465	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Dozens of Egyptians hostages taken by Libyan terrorists as revenge for airstrikes	Egyptian boat crash death toll rises as more bodies found in Nile	0.0
1812	1812	main-captions	images	2015	952	none	none	A boy doing a back flip into a swimming pool.	A boy wearing red and blue swim trunks jumping head first into a swimming pool.	2.4
3306	3334	main-news	MSRpar	2012train	587	none	none	We believe that it is not necessary to have a divisive confirmation fight over a Supreme Court appointment, Daschle wrote.	We believe that it is not necessary to have a divisive confirmation fight, Daschle of South Dakota wrote the Republican president.	4.0
223	223	main-captions	MSRvid	2012test	328	none	none	A woman is slicing a pumpkin.	A woman is riding an elephant.	0.4
804	804	main-captions	MSRvid	2012train	457	none	none	A person is adding oil in the pan.	The cook pouring oil into the pan.	4.25
4414	4457	main-news	headlines	2014	139	none	none	Gunman Among 7 Dead After Florida Apartment Shooting	Gunman among 7 dead after Fla. apartment shootout	5.0
5532	5575	main-news	headlines	2016	192	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Ukrainian parliament dismisses president	Ukraine's parliament votes to dismiss president	4.0
3328	3356	main-news	MSRpar	2012train	625	none	none	Elecia Battle, of Cleveland, told police she dropped her purse as she left the Quick Shop Food Mart last week after buying the ticket.	Elecia Battle dropped her purse after buying the Mega Millions Lottery ticket last week and believes the ticket blew away.	3.333
4868	4911	main-news	headlines	2014	700	none	none	Khan Said named as new Pakistani Taliban leader after Hakimullah Mehsud killed in drone strike	Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	3.4
2038	2041	main-forum	deft-forum	2014	41	none	none	from the year prior.	warmed.C from the year prior.	3.0
5339	5382	main-news	headlines	2015	1062	none	none	Men tried to behead soldier on London street, court hears	Australia spied on Indonesia president: reports	0.0
1383	1383	main-captions	images	2014	566	none	none	A black and white photo of a dilapidated wooden fence.	A black and white photo of an old wooden fence near a dirty street.	4.5
4523	4566	main-news	headlines	2014	273	none	none	Jeff Bezos Bets $250 Million on Reviving Washington Post	Jeff Bezos Pays $250 Million For The Washington Post	4.2
